"clock","utilization","count","workload usage"
"517.63","0.29","18","5.2899"
"517.94","0.29","18.91","5.4241"
"518.25","0.29","19","5.4371"
"518.56","0.29","18.58","5.421"
"518.88","0.3","18","5.3996"
"519.19","0.31","18","5.5466"
"519.5","0.31","18.1","5.6524"
"519.81","0.31","18.16","5.7086"
"520.13","0.3","20","6.0268"
"520.44","0.3","20","6.0268"
"520.75","0.3","20","6.0268"
"521.06","0.3","20","6.0268"
"521.38","0.3","20.17","6.031"
"521.69","0.29","21","6.0516"
"522","0.29","21","6.0516"
"522.31","0.29","21","6.0516"
"522.63","0.29","21","6.0516"
"522.94","0.29","21","6.0516"
"523.25","0.29","21.22","6.0587"
"523.56","0.28","22","6.0602"
"523.88","0.27","22","5.8342"
"524.19","0.27","22","5.8342"
"524.5","0.27","22","5.8342"
"524.81","0.26","22","5.7382"
"525.13","0.24","22.71","5.5122"
"525.44","0.24","23","5.5842"
"525.75","0.24","23","5.5842"
"526.06","0.24","23","5.5842"
"526.38","0.24","23","5.5842"
"526.69","0.24","23","5.5842"
"527","0.24","23","5.5842"
"527.31","0.24","23","5.5842"
"527.63","0.24","23","5.5842"
"527.94","0.24","23","5.5842"
"528.25","0.24","23","5.5842"
"528.56","0.24","23","5.5602"
"528.88","0.23","23","5.3342"
"529.19","0.23","23","5.3342"
"529.5","0.23","22.66","5.2262"
"529.81","0.22","21.97","4.8287"
"530.13","0.22","20.92","4.6485"
"530.44","0.23","19","4.3412"
"530.75","0.24","18.24","4.3119"
"531.06","0.24","18","4.3026"
"531.38","0.25","19.1","4.6878"
"531.69","0.24","20","4.8204"
"532","0.24","20.79","5.0178"
"532.31","0.24","21","5.0698"
"532.63","0.24","20.47","4.9785"
"532.94","0.25","19.27","4.7919"
"533.25","0.25","20","4.9739"
"533.56","0.25","19.71","4.9668"
"533.88","0.26","19","4.9492"
"534.19","0.26","19","4.9492"
"534.5","0.26","19","4.9492"
"534.81","0.26","18.94","4.9477"
"535.13","0.27","18","4.926"
"535.44","0.28","17.76","4.883"
"535.75","0.29","17","4.8548"
"536.06","0.29","17","4.8548"
"536.38","0.29","17","4.8548"
"536.69","0.27","17.78","4.8742"
"537","0.27","18","4.8796"
"537.31","0.27","18","4.8796"
"537.63","0.27","18.1","4.8976"
"537.94","0.26","19.34","5.1106"
"538.25","0.26","20.92","5.3846"
"538.56","0.26","20.33","5.2304"
"538.88","0.26","20","5.1246"
"539.19","0.26","20","5.1098"
"539.5","0.25","20.54","5.2025"
"539.81","0.25","21","5.2828"
"540.13","0.25","20.47","5.1508"
"540.44","0.25","19.4","4.803"
"540.75","0.24","20","4.8333"
"541.06","0.24","20","4.8656"
"541.38","0.24","20","4.8838"
"541.69","0.24","20","4.8838"
"542","0.25","20","5.0169"
"542.31","0.25","20","5.0285"
"542.63","0.25","20","5.0285"
"542.94","0.25","20","5.0414"
"543.25","0.25","20.72","5.1609"
"543.56","0.24","22","5.1905"
"543.88","0.24","22","5.1905"
"544.19","0.24","22","5.1905"
"544.5","0.24","22","5.1845"
"544.81","0.22","22","4.9405"
"545.13","0.23","22","5.0625"
"545.44","0.24","22","5.1905"
"545.75","0.24","22","5.1905"
"546.06","0.23","22.86","5.3155"
"546.38","0.23","23.52","5.4652"
"546.69","0.23","24","5.5852"
"547","0.23","24","5.5852"
"547.31","0.23","24","5.5852"
"547.63","0.23","24","5.5852"
"547.94","0.23","24","5.5852"
"548.25","0.24","23.98","5.8302"
"548.56","0.25","23","5.7948"
"548.88","0.25","23","5.7948"
"549.19","0.25","23","5.7948"
"549.5","0.25","23.28","5.8518"
"549.81","0.25","24","5.9984"
"550.13","0.25","24","5.9984"
"550.44","0.25","24","5.9984"
"550.75","0.25","23.85","5.9721"
"551.06","0.25","23","5.8255"
"551.38","0.25","22.74","5.7798"
"551.69","0.26","21.38","5.4965"
"552","0.26","21","5.4025"
"552.31","0.26","21","5.4025"
"552.63","0.26","21.94","5.6365"
"552.94","0.26","21.17","5.5537"
"553.25","0.27","20","5.4291"
"553.56","0.27","20","5.4291"
"553.88","0.27","20","5.4291"
"554.19","0.27","20","5.4291"
"554.5","0.28","20","5.6191"
"554.81","0.29","19.33","5.5628"
"555.13","0.29","19","5.5061"
"555.44","0.3","18.38","5.5125"
"555.75","0.31","18","5.5045"
"556.06","0.28","20.75","5.8008"
"556.38","0.28","21","5.8179"
"556.69","0.28","21","5.8179"
"557","0.28","21","5.8179"
"557.31","0.27","21","5.5779"
"557.63","0.27","21","5.5679"
"557.94","0.27","21","5.5679"
"558.25","0.26","21","5.5603"
"558.56","0.26","21","5.5174"
"558.88","0.26","21","5.5174"
"559.19","0.26","21.59","5.5473"
"559.5","0.25","22","5.4395"
"559.81","0.25","22","5.4233"
"560.13","0.25","22","5.4233"
"560.44","0.25","22","5.4233"
"560.75","0.25","22","5.4233"
"561.06","0.25","22","5.4233"
"561.38","0.25","22","5.4233"
"561.69","0.25","22","5.4233"
"562","0.24","22.95","5.4714"
"562.31","0.24","23","5.4738"
"562.63","0.24","23","5.4738"
"562.94","0.24","23","5.4738"
"563.25","0.24","23","5.4738"
"563.56","0.24","23","5.4738"
"563.88","0.24","23","5.4738"
"564.19","0.24","22.86","5.453"
"564.5","0.24","22.34","5.3377"
"564.81","0.23","23","5.3539"
"565.13","0.23","23","5.3539"
"565.44","0.23","23","5.3539"
"565.75","0.23","23","5.2792"
"566.06","0.21","23","4.8457"
"566.38","0.19","23","4.3499"
"566.69","0.18","22.95","4.2273"
"567","0.18","21.11","3.7673"
"567.31","0.18","21","3.7393"
"567.63","0.18","21","3.7393"
"567.94","0.18","20.28","3.5593"
"568.25","0.17","19.05","3.2513"
"568.56","0.17","19","3.2393"
"568.88","0.17","19.48","3.3762"
"569.19","0.18","19","3.3891"
"569.5","0.18","18.98","3.437"
"569.81","0.18","20.62","3.7658"
"570.13","0.17","23.07","3.9599"
"570.44","0.17","25.31","4.1784"
"570.75","0.17","26.18","4.3292"
"571.06","0.17","27","4.4703"
"571.38","0.17","26.51","4.5683"
"571.69","0.19","26","4.9036"
"572","0.21","26","5.335"
"572.31","0.21","26","5.335"
"572.63","0.21","26","5.335"
"572.94","0.21","26","5.335"
"573.25","0.21","26","5.335"
"573.56","0.21","26","5.335"
"573.88","0.21","26","5.335"
"574.19","0.21","26","5.335"
"574.5","0.21","26","5.335"
"574.81","0.21","26","5.335"
"575.13","0.21","25.74","5.3216"
"575.44","0.21","24.86","5.2811"
"575.75","0.22","24","5.2678"
"576.06","0.22","24","5.2844"
"576.38","0.22","23.9","5.2792"
"576.69","0.23","23","5.2339"
"577","0.23","23","5.2339"
"577.31","0.23","23","5.2339"
"577.63","0.23","23.3","5.3296"
"577.94","0.23","24","5.507"
"578.25","0.23","24","5.507"
"578.56","0.23","24","5.507"
"578.88","0.23","24","5.507"
"579.19","0.23","23.5","5.487"
"579.5","0.24","23","5.4667"
"579.81","0.24","23","5.4667"
"580.13","0.24","23","5.4667"
"580.44","0.24","23","5.4667"
"580.75","0.24","23","5.4667"
"581.06","0.24","23","5.4667"
"581.38","0.24","23","5.4667"
"581.69","0.24","23","5.4667"
"582","0.24","23","5.4667"
"582.31","0.24","22.9","5.4501"
"582.63","0.24","21","5.1208"
"582.94","0.24","20.44","4.9497"
"583.25","0.25","18.32","4.5247"
"583.56","0.25","17.68","4.4141"
"583.88","0.25","17","4.2965"
"584.19","0.25","16.86","4.2929"
"584.5","0.27","16","4.2972"
"584.81","0.28","16","4.4218"
"585.13","0.26","16.88","4.3922"
"585.44","0.26","18.82","4.8104"
"585.75","0.26","19.63","5.0144"
"586.06","0.25","20","5.0738"
"586.38","0.25","20","4.9028"
"586.69","0.25","20","4.9028"
"587","0.24","20.31","4.9479"
"587.31","0.24","21","5.0475"
"587.63","0.24","21","5.0475"
"587.94","0.24","21","5.0475"
"588.25","0.24","21","5.0475"
"588.56","0.24","21","5.0475"
"588.88","0.24","21","5.0475"
"589.19","0.24","21","5.0475"
"589.5","0.24","21","5.0475"
"589.81","0.24","21","5.0475"
"590.13","0.24","21","5.0362"
"590.44","0.24","21","5.0243"
"590.75","0.24","20.08","4.8652"
"591.06","0.24","20","4.785"
"591.38","0.24","18.73","4.5081"
"591.69","0.23","17.98","4.1842"
"592","0.23","18.09","4.2006"
"592.31","0.23","19","4.3583"
"592.63","0.23","19.34","4.4165"
"592.94","0.22","21","4.7042"
"593.25","0.22","21.86","4.7475"
"593.56","0.22","21.87","4.7498"
"593.88","0.22","21","4.7162"
"594.19","0.22","20.82","4.6722"
"594.5","0.22","20","4.4662"
"594.81","0.22","20","4.4662"
"595.13","0.22","20","4.4662"
"595.44","0.22","20","4.4662"
"595.75","0.23","20","4.533"
"596.06","0.23","20","4.5988"
"596.38","0.23","20","4.5988"
"596.69","0.23","20","4.5949"
"597","0.22","20.22","4.5285"
"597.31","0.22","20.07","4.4236"
"597.63","0.22","20","4.413"
"597.94","0.22","20","4.413"
"598.25","0.22","19.21","4.2964"
"598.56","0.22","19","4.2658"
"598.88","0.22","19","4.2658"
"599.19","0.23","19.75","4.4538"
"599.5","0.23","20","4.5158"
"599.81","0.23","19.97","4.5112"
"600.13","0.23","19","4.3711"
"600.44","0.23","19","4.3711"
"600.75","0.23","19","4.3711"
"601.06","0.23","19","4.3711"
"601.38","0.23","19","4.3711"
"601.69","0.23","19","4.3711"
"602","0.23","19","4.3711"
"602.31","0.23","19.22","4.3798"
"602.63","0.22","20.1","4.4137"
"602.94","0.21","21","4.4483"
"603.25","0.21","21","4.4483"
"603.56","0.21","21","4.4483"
"603.88","0.21","21","4.4483"
"604.19","0.21","21","4.4483"
"604.5","0.21","21","4.4483"
"604.81","0.21","21","4.4483"
"605.13","0.21","21","4.4483"
"605.44","0.21","21","4.4483"
"605.75","0.21","21","4.4483"
"606.06","0.22","20.36","4.4335"
"606.38","0.22","19","4.2522"
"606.69","0.22","19","4.2522"
"607","0.22","19","4.2522"
"607.31","0.22","19","4.2522"
"607.63","0.22","19","4.2522"
"607.94","0.22","19","4.2522"
"608.25","0.22","19","4.2522"
"608.56","0.22","19","4.2522"
"608.88","0.23","18.75","4.2558"
"609.19","0.23","19.57","4.4292"
"609.5","0.23","19","4.331"
"609.81","0.23","18.84","4.3245"
"610.13","0.24","18","4.2906"
"610.44","0.24","17.63","4.272"
"610.75","0.24","17.98","4.2778"
"611.06","0.23","19","4.3173"
"611.38","0.23","19","4.3173"
"611.69","0.23","19","4.3173"
"612","0.24","18.11","4.2724"
"612.31","0.24","18.64","4.4267"
"612.63","0.24","19","4.5167"
"612.94","0.24","19","4.5167"
"613.25","0.24","19","4.6311"
"613.56","0.26","19.38","4.9986"
"613.88","0.26","20","5.1896"
"614.19","0.26","20","5.1896"
"614.5","0.26","20","5.1896"
"614.81","0.26","20","5.1896"
"615.13","0.26","20","5.2128"
"615.44","0.26","20","5.2143"
"615.75","0.26","20","5.2143"
"616.06","0.26","20","5.2143"
"616.38","0.26","20","5.2143"
"616.69","0.26","20","5.2143"
"617","0.26","19.85","5.1763"
"617.31","0.26","19","4.9643"
"617.63","0.26","19","4.9905"
"617.94","0.26","19","5.0047"
"618.25","0.26","19","5.0047"
"618.56","0.26","19","5.0047"
"618.88","0.26","19","5.0047"
"619.19","0.26","19","5.0047"
"619.5","0.26","19","5.0047"
"619.81","0.26","19","5.0322"
"620.13","0.27","19","5.0552"
"620.44","0.27","19","5.0552"
"620.75","0.27","19","5.0552"
"621.06","0.27","19","5.0552"
"621.38","0.27","19","5.0552"
"621.69","0.27","19","5.0552"
"622","0.27","19","5.0552"
"622.31","0.27","19","5.0552"
"622.63","0.27","19","5.0552"
"622.94","0.27","19","5.0552"
"623.25","0.27","19","5.0552"
"623.56","0.27","19","5.0552"
"623.88","0.27","19","5.0552"
"624.19","0.27","19","5.0552"
"624.5","0.26","18.18","4.809"
"624.81","0.25","18.74","4.7264"
"625.13","0.24","19","4.6149"
"625.44","0.24","19","4.5595"
"625.75","0.24","19","4.5595"
"626.06","0.23","19.96","4.5816"
"626.38","0.22","19.52","4.3336"
"626.69","0.21","20","4.2598"
"627","0.21","20","4.2598"
"627.31","0.21","20.64","4.2746"
"627.63","0.2","21","4.2829"
"627.94","0.2","21","4.2829"
"628.25","0.2","20.5","4.1589"
"628.56","0.2","18.33","3.6149"
"628.88","0.2","18","3.5329"
"629.19","0.2","18","3.5329"
"629.5","0.2","18.09","3.5482"
"629.81","0.19","20.95","4.0434"
"630.13","0.19","22","4.2247"
"630.44","0.19","22.69","4.3198"
"630.75","0.19","23.98","4.5275"
"631.06","0.19","24.58","4.6298"
"631.38","0.19","25","4.7032"
"631.69","0.19","25","4.7032"
"632","0.19","25.57","4.8553"
"632.31","0.2","25.58","5.033"
"632.63","0.2","25","5.0104"
"632.94","0.2","25","5.0104"
"633.25","0.2","25","5.0104"
"633.56","0.2","25","5.0104"
"633.88","0.2","24.64","4.9204"
"634.19","0.2","24","4.7604"
"634.5","0.2","24","4.7604"
"634.81","0.2","24.54","4.8391"
"635.13","0.2","25","4.9051"
"635.44","0.2","25","4.9051"
"635.75","0.2","24.78","4.8997"
"636.06","0.2","24","4.8803"
"636.38","0.2","24.5","4.8995"
"636.69","0.19","26","4.9575"
"637","0.19","26.5","5.0835"
"637.31","0.19","27.67","5.3755"
"637.63","0.19","28","5.4599"
"637.94","0.2","28","5.4806"
"638.25","0.2","28","5.4806"
"638.56","0.2","27.36","5.4659"
"638.88","0.2","27","5.4576"
"639.19","0.2","27","5.4683"
"639.5","0.2","27","5.4807"
"639.81","0.2","27","5.4807"
"640.13","0.2","27","5.4415"
"640.44","0.2","27","5.4302"
"640.75","0.2","27","5.4302"
"641.06","0.2","27","5.4302"
"641.38","0.2","27.1","5.4562"
"641.69","0.2","28","5.6802"
"642","0.2","28","5.6802"
"642.31","0.2","28","5.6876"
"642.63","0.2","28","5.6808"
"642.94","0.2","28","5.6784"
"643.25","0.2","27.78","5.6411"
"643.56","0.21","27","5.6815"
"643.88","0.21","26.58","5.6822"
"644.19","0.22","25.31","5.4636"
"644.5","0.22","25","5.4096"
"644.81","0.22","24.3","5.2602"
"645.13","0.21","24","5.0637"
"645.44","0.21","24","5.0637"
"645.75","0.21","24","5.0637"
"646.06","0.21","24","5.0637"
"646.38","0.21","24","5.0637"
"646.69","0.21","24","5.0637"
"647","0.21","24","5.0637"
"647.31","0.21","23.62","4.9973"
"647.63","0.21","23","4.8908"
"647.94","0.21","23","4.8908"
"648.25","0.21","23","4.8908"
"648.56","0.21","22.42","4.7912"
"648.88","0.21","22","4.7179"
"649.19","0.21","22","4.7179"
"649.5","0.21","22","4.6861"
"649.81","0.2","22","4.4841"
"650.13","0.2","21.77","4.3666"
"650.44","0.21","21","4.3489"
"650.75","0.21","21","4.3365"
"651.06","0.21","21","4.3257"
"651.38","0.21","21","4.3257"
"651.69","0.21","21","4.3257"
"652","0.21","20.08","4.1666"
"652.31","0.2","19.52","3.9263"
"652.63","0.2","19","3.8642"
"652.94","0.2","19","3.8642"
"653.25","0.2","19","3.8642"
"653.56","0.2","19.61","3.9537"
"653.88","0.2","20.1","4.0149"
"654.19","0.19","21","4.0448"
"654.5","0.19","21","4.0448"
"654.81","0.19","21","4.0448"
"655.13","0.19","20.58","3.9388"
"655.44","0.19","20","3.7948"
"655.75","0.19","20","3.7948"
"656.06","0.19","20","3.7948"
"656.38","0.19","20","3.7948"
"656.69","0.19","20","3.7948"
"657","0.19","20","3.9"
"657.31","0.2","20","3.9874"
"657.63","0.2","20","3.9874"
"657.94","0.2","20","3.9874"
"658.25","0.2","20","3.9874"
"658.56","0.2","20.26","3.9938"
"658.88","0.19","21","4.0122"
"659.19","0.19","21","4.0122"
"659.5","0.19","21","4.0122"
"659.81","0.19","21","4.0122"
"660.13","0.19","21","3.9557"
"660.44","0.19","21","3.9932"
"660.75","0.19","21","4.0627"
"661.06","0.19","20.71","3.9907"
"661.38","0.2","20","4.0257"
"661.69","0.21","20","4.1586"
"662","0.21","20","4.1586"
"662.31","0.21","20","4.1826"
"662.63","0.22","20","4.3586"
"662.94","0.21","20.78","4.2941"
"663.25","0.21","21.12","4.5114"
"663.56","0.21","22","4.7259"
"663.88","0.23","22","4.9539"
"664.19","0.23","22","4.9779"
"664.5","0.23","22.06","4.9876"
"664.81","0.22","23","5.1508"
"665.13","0.22","23.2","5.187"
"665.44","0.22","23.63","5.309"
"665.75","0.23","23.76","5.4076"
"666.06","0.23","24","5.4676"
"666.38","0.23","24","5.4676"
"666.69","0.24","23.09","5.4371"
"667","0.24","23","5.4342"
"667.31","0.24","23","5.4342"
"667.63","0.24","23","5.4342"
"667.94","0.24","22.34","5.4088"
"668.25","0.25","22","5.3956"
"668.56","0.24","22","5.3696"
"668.88","0.24","22","5.357"
"669.19","0.24","22","5.357"
"669.5","0.24","22","5.357"
"669.81","0.24","22.42","5.3738"
"670.13","0.23","22.58","5.2913"
"670.44","0.23","22","5.1473"
"670.75","0.24","21.82","5.1428"
"671.06","0.24","21","5.1225"
"671.38","0.24","21","5.1225"
"671.69","0.24","21","5.1225"
"672","0.24","21","5.1225"
"672.31","0.24","21","5.1225"
"672.63","0.24","21","5.1225"
"672.94","0.24","21","5.1225"
"673.25","0.24","21.15","5.1605"
"673.56","0.24","22","5.3725"
"673.88","0.24","22.46","5.3838"
"674.19","0.23","23.91","5.5292"
"674.5","0.23","24","5.542"
"674.81","0.23","24","5.4534"
"675.13","0.22","24","5.369"
"675.44","0.22","24","5.369"
"675.75","0.22","23.98","5.2999"
"676.06","0.23","22.17","5.004"
"676.38","0.23","22","5.0001"
"676.69","0.23","21.95","4.9918"
"677","0.23","20.43","4.7436"
"677.31","0.23","19.71","4.6136"
"677.63","0.23","19","4.3341"
"677.94","0.23","19","4.3341"
"678.25","0.23","19","4.3341"
"678.56","0.23","19","4.3341"
"678.88","0.23","19","4.3341"
"679.19","0.23","18.44","4.1941"
"679.5","0.23","18","4.0841"
"679.81","0.23","18","4.0841"
"680.13","0.23","18","4.0841"
"680.44","0.23","18","4.0841"
"680.75","0.23","18","4.0603"
"681.06","0.22","18","4.0336"
"681.38","0.22","18","4.0336"
"681.69","0.22","18","4.0336"
"682","0.22","18","4.0336"
"682.31","0.22","18","4.0336"
"682.63","0.23","17.64","4.0191"
"682.94","0.24","16.7","3.9815"
"683.25","0.25","16","3.9547"
"683.56","0.24","16.45","3.8922"
"683.88","0.22","17","3.8152"
"684.19","0.22","17","3.8152"
"684.5","0.22","17","3.8152"
"684.81","0.23","16.52","3.7321"
"685.13","0.23","16","3.6422"
"685.44","0.24","15.15","3.6095"
"685.75","0.24","15.06","3.6301"
"686.06","0.24","15","3.6294"
"686.38","0.24","14.9","3.6268"
"686.69","0.26","14","3.6046"
"687","0.26","14","3.6046"
"687.31","0.26","14","3.6046"
"687.63","0.26","14","3.6046"
"687.94","0.26","14","3.6046"
"688.25","0.26","14","3.6046"
"688.56","0.26","14","3.6046"
"688.88","0.26","14","3.6046"
"689.19","0.26","14","3.6046"
"689.5","0.26","14","3.6046"
"689.81","0.26","14.93","3.8366"
"690.13","0.26","15","3.8546"
"690.44","0.26","15","3.8546"
"690.75","0.26","15","3.8546"
"691.06","0.26","15","3.8546"
"691.38","0.26","14.74","3.8738"
"691.69","0.26","15.9","4.1656"
"692","0.26","17","4.3734"
"692.31","0.26","17.13","4.3955"
"692.63","0.26","17.46","4.5022"
"692.94","0.26","18","4.6517"
"693.25","0.26","18","4.6517"
"693.56","0.26","18.96","4.8917"
"693.88","0.25","19.3","4.9085"
"694.19","0.25","20","4.9248"
"694.5","0.25","20","4.9248"
"694.81","0.25","20","4.9248"
"695.13","0.25","20","4.9248"
"695.44","0.25","20","4.9248"
"695.75","0.25","20","4.9248"
"696.06","0.25","20","4.9248"
"696.38","0.25","20","4.9248"
"696.69","0.25","20","4.9248"
"697","0.25","20","4.9248"
"697.31","0.24","20","4.8878"
"697.63","0.24","20","4.8862"
"697.94","0.24","20.85","5.011"
"698.25","0.24","21","5.0334"
"698.56","0.24","21","5.0334"
"698.88","0.24","21","5.0334"
"699.19","0.24","21","5.0334"
"699.5","0.24","21","5.0334"
"699.81","0.24","21","5.0334"
"700.13","0.24","21","5.0334"
"700.44","0.24","21","5.0334"
"700.75","0.24","21","5.0334"
"701.06","0.24","21","5.0334"
"701.38","0.24","21","5.0334"
"701.69","0.24","21","5.0334"
"702","0.24","21","5.0334"
"702.31","0.24","21","5.0334"
"702.63","0.24","21","5.0334"
"702.94","0.24","21","5.0334"
"703.25","0.24","21","5.0334"
"703.56","0.24","21","5.0161"
"703.88","0.24","21","4.9948"
"704.19","0.24","21","4.9848"
"704.5","0.24","20.02","4.8029"
"704.81","0.25","17.3","4.2783"
"705.13","0.25","17","4.2029"
"705.44","0.25","16.63","4.1392"
"705.75","0.25","16","4.0299"
"706.06","0.25","15.87","3.9979"
"706.38","0.25","15","3.7799"
"706.69","0.25","14.73","3.7119"
"707","0.25","14","3.5299"
"707.31","0.25","14","3.5299"
"707.63","0.26","14","3.6566"
"707.94","0.26","14","3.6653"
"708.25","0.26","14","3.6653"
"708.56","0.26","14","3.6653"
"708.88","0.26","14","3.6653"
"709.19","0.26","14","3.6653"
"709.5","0.26","14","3.6653"
"709.81","0.26","14","3.689"
"710.13","0.26","14","3.69"
"710.44","0.26","14","3.69"
"710.75","0.26","14","3.69"
"711.06","0.26","14","3.69"
"711.38","0.26","14","3.69"
"711.69","0.26","14","3.69"
"712","0.26","14.34","3.776"
"712.31","0.26","15.51","4.068"
"712.63","0.26","16","4.19"
"712.94","0.27","16.06","4.2965"
"713.25","0.27","16","4.2928"
"713.56","0.27","16","4.2928"
"713.88","0.27","16","4.2928"
"714.19","0.27","16","4.2928"
"714.5","0.27","16","4.2928"
"714.81","0.27","16","4.2928"
"715.13","0.27","15.83","4.289"
"715.44","0.28","15","4.2697"
"715.75","0.28","15","4.2697"
"716.06","0.28","15","4.2697"
"716.38","0.28","15","4.2697"
"716.69","0.28","15","4.2697"
"717","0.28","15","4.2697"
"717.31","0.29","14.74","4.2254"
"717.63","0.29","14","4.0968"
"717.94","0.3","14","4.1715"
"718.25","0.31","14","4.4012"
"718.56","0.32","14","4.4427"
"718.88","0.32","14","4.4427"
"719.19","0.32","14","4.4427"
"719.5","0.32","14","4.4427"
"719.81","0.3","14.77","4.4723"
"720.13","0.3","15","4.4812"
"720.44","0.29","15","4.398"
"720.75","0.29","15","4.3845"
"721.06","0.29","15","4.3845"
"721.38","0.29","15","4.3845"
"721.69","0.29","14.22","4.1885"
"722","0.3","14","4.1345"
"722.31","0.3","14","4.1345"
"722.63","0.3","14","4.1345"
"722.94","0.3","14","4.1345"
"723.25","0.3","14","4.1345"
"723.56","0.3","13.07","3.9025"
"723.88","0.3","13","3.8845"
"724.19","0.3","13","3.8845"
"724.5","0.3","13","3.8845"
"724.81","0.3","12.36","3.7245"
"725.13","0.3","12.46","3.7016"
"725.44","0.31","12.06","3.7502"
"725.75","0.3","12.45","3.7009"
"726.06","0.29","12","3.5386"
"726.38","0.29","12","3.5386"
"726.69","0.29","12","3.5386"
"727","0.29","12","3.5386"
"727.31","0.29","12","3.5386"
"727.63","0.29","12","3.5386"
"727.94","0.29","12","3.5386"
"728.25","0.29","12","3.5386"
"728.56","0.29","12","3.5386"
"728.88","0.29","12","3.5386"
"729.19","0.29","12","3.5082"
"729.5","0.28","12","3.3657"
"729.81","0.29","11.65","3.3562"
"730.13","0.28","12","3.364"
"730.44","0.28","12","3.364"
"730.75","0.28","12","3.364"
"731.06","0.28","12.03","3.3687"
"731.38","0.26","13","3.3383"
"731.69","0.24","13","3.1343"
"732","0.24","13","3.0883"
"732.31","0.23","13.9","3.2179"
"732.63","0.23","14","3.1707"
"732.94","0.22","14","3.06"
"733.25","0.21","14","3.0005"
"733.56","0.2","14.54","2.9081"
"733.88","0.2","15.1","2.9517"
"734.19","0.19","16.59","3.1903"
"734.5","0.19","17","3.2004"
"734.81","0.19","17","3.2004"
"735.13","0.19","17","3.2004"
"735.44","0.19","17","3.2004"
"735.75","0.19","17","3.2004"
"736.06","0.19","17","3.2004"
"736.38","0.19","17","3.2004"
"736.69","0.19","17.7","3.3222"
"737","0.19","19","3.5463"
"737.31","0.19","19","3.5463"
"737.63","0.19","19","3.5463"
"737.94","0.19","19","3.5463"
"738.25","0.19","19","3.5463"
"738.56","0.19","19","3.5463"
"738.88","0.19","19","3.5463"
"739.19","0.19","19","3.5463"
"739.5","0.19","19","3.5463"
"739.81","0.19","19.22","3.5851"
"740.13","0.19","20.39","3.787"
"740.44","0.19","21","3.8922"
"740.75","0.19","21","3.8922"
"741.06","0.19","21","3.8922"
"741.38","0.19","21","3.8922"
"741.69","0.19","21","3.8922"
"742","0.19","21","3.8922"
"742.31","0.19","21","3.8922"
"742.63","0.19","21","3.8922"
"742.94","0.19","21","3.8922"
"743.25","0.19","21","3.8922"
"743.56","0.19","21","3.8922"
"743.88","0.19","21","3.8922"
"744.19","0.19","20.65","3.8433"
"744.5","0.19","21","3.9179"
"744.81","0.19","21","3.9179"
"745.13","0.19","20.38","3.8288"
"745.44","0.19","20","3.7733"
"745.75","0.19","19.78","3.7649"
"746.06","0.2","19","3.7347"
"746.38","0.19","19.35","3.6992"
"746.69","0.19","19.11","3.5395"
"747","0.18","20","3.6679"
"747.31","0.18","20","3.6679"
"747.63","0.18","20","3.6679"
"747.94","0.19","19.02","3.6438"
"748.25","0.19","19","3.6432"
"748.56","0.19","18.58","3.5819"
"748.88","0.19","18","3.496"
"749.19","0.19","18","3.496"
"749.5","0.19","18","3.496"
"749.81","0.19","18","3.496"
"750.13","0.19","18","3.496"
"750.44","0.19","18","3.496"
"750.75","0.2","17.37","3.4814"
"751.06","0.2","17","3.4728"
"751.38","0.21","16.51","3.4532"
"751.69","0.21","16","3.4325"
"752","0.21","16","3.4325"
"752.31","0.21","15.26","3.2485"
"752.63","0.21","15","3.1825"
"752.94","0.21","14.49","3.0825"
"753.25","0.23","15","3.4325"
"753.56","0.23","15","3.4325"
"753.88","0.23","15","3.4325"
"754.19","0.23","15","3.4325"
"754.5","0.23","15","3.4325"
"754.81","0.23","15.77","3.6038"
"755.13","0.23","16","3.637"
"755.44","0.23","16","3.6363"
"755.75","0.23","16","3.6363"
"756.06","0.23","16","3.6363"
"756.38","0.23","16","3.6363"
"756.69","0.23","16","3.6363"
"757","0.23","16","3.6363"
"757.31","0.23","15.65","3.5754"
"757.63","0.22","15.94","3.5011"
"757.94","0.22","16.34","3.5877"
"758.25","0.22","17","3.7537"
"758.56","0.22","17","3.7537"
"758.88","0.22","17","3.7537"
"759.19","0.22","17","3.7177"
"759.5","0.21","17.57","3.6643"
"759.81","0.21","17.46","3.6492"
"760.13","0.21","17","3.5833"
"760.44","0.21","17","3.5833"
"760.75","0.21","17","3.5833"
"761.06","0.21","17","3.5833"
"761.38","0.21","17.14","3.5887"
"761.69","0.2","18","3.6236"
"762","0.21","17.56","3.6066"
"762.31","0.21","17","3.585"
"762.63","0.22","17","3.715"
"762.94","0.23","17","3.835"
"763.25","0.23","17","3.835"
"763.56","0.23","17","3.835"
"763.88","0.23","17","3.835"
"764.19","0.23","16.09","3.6773"
"764.5","0.23","16","3.6621"
"764.81","0.23","16","3.6621"
"765.13","0.23","16","3.6621"
"765.44","0.23","16","3.6621"
"765.75","0.23","16","3.6621"
"766.06","0.23","16","3.6621"
"766.38","0.23","16","3.6621"
"766.69","0.23","16","3.6621"
"767","0.23","15.91","3.6401"
"767.31","0.23","15","3.4121"
"767.63","0.23","13.9","3.1441"
"767.94","0.23","13","2.9891"
"768.25","0.23","13","2.9891"
"768.56","0.22","12.71","2.8231"
"768.88","0.22","11.19","2.5035"
"769.19","0.22","11","2.4703"
"769.5","0.22","11","2.4703"
