"Request ID","Function ID","Arrival Time","Start Time","Finish Time","ExecutionTime","Response Time"
"3425","17","571.49","573.51","573.77","0.26","2.28"
"3429","21","571.59","573.61","574.61","1","3.02"
"3433","10","571.72","573.74","585.62","11.88","13.9"
"3435","10","571.74","573.76","575.21","1.45","3.47"
"3436","9","571.74","573.76","575.23","1.47","3.49"
"3437","9","571.74","573.76","574.44","0.67","2.7"
"3438","9","571.74","573.76","587.29","13.52","15.55"
"3440","23","571.82","573.84","575.41","1.57","3.59"
"3441","9","571.82","573.84","574.52","0.67","2.7"
"3442","9","571.82","573.84","574.89","1.05","3.07"
"3443","9","571.87","573.89","574.63","0.74","2.76"
"3444","23","571.87","573.89","574.89","1","3.02"
"3445","23","571.88","573.9","574.21","0.31","2.33"
"3446","9","571.88","573.9","595.87","21.97","23.99"
"3448","10","571.9","573.92","599.75","25.83","27.85"
"3449","9","571.92","573.94","577.2","3.26","5.28"
"3450","9","571.92","573.94","593.92","19.98","22"
"3451","9","571.93","573.95","589.5","15.55","17.57"
"3452","10","571.93","573.95","576.22","2.27","4.29"
"3453","10","571.99","574.01","575.46","1.45","3.47"
"3454","9","571.99","574.01","575.06","1.05","3.07"
"3455","23","572.01","574.03","574.34","0.31","2.33"
"3456","9","572.01","574.03","574.77","0.74","2.76"
"3457","9","572.01","574.03","574.9","0.86","2.89"
"3458","10","572.05","574.07","575.81","1.74","3.76"
"3459","10","572.06","574.08","585.96","11.88","13.9"
"3461","9","572.07","574.09","587.61","13.52","15.54"
"3462","9","572.07","574.09","574.83","0.74","2.76"
"3463","9","572.07","574.09","575.56","1.47","3.49"
"3464","9","572.07","574.09","574.87","0.77","2.8"
"3466","10","572.09","574.11","585.99","11.88","13.9"
"3467","9","572.09","574.11","575.11","1","3.02"
"3468","9","572.09","574.11","574.98","0.86","2.89"
"3469","17","572.1","574.12","574.77","0.65","2.67"
"3470","9","572.1","574.12","574.99","0.86","2.89"
"3472","10","572.12","574.14","575.64","1.5","3.52"
"3473","9","572.13","574.15","575.01","0.86","2.88"
"3474","10","572.13","574.15","583.8","9.65","11.67"
"3475","17","572.13","574.15","575.15","1","3.02"
"3477","23","572.13","574.15","615.93","41.78","43.8"
"3479","9","572.2","574.22","574.9","0.67","2.7"
"3480","9","572.2","574.22","575.69","1.47","3.49"
"3481","9","572.2","574.22","575.28","1.05","3.08"
"3483","9","572.24","574.26","575.13","0.86","2.89"
"3484","23","572.26","574.28","574.56","0.28","2.3"
"3485","9","572.26","574.28","596.35","22.06","24.09"
"3487","9","572.31","574.33","575.83","1.5","3.52"
"3488","9","572.31","574.33","604.75","30.42","32.44"
"3490","9","572.32","574.34","576.73","2.39","4.41"
"3491","9","572.32","574.34","575.31","0.97","2.99"
"3492","9","572.34","574.36","575.41","1.05","3.07"
"3493","23","572.34","574.36","575.03","0.66","2.69"
"3494","23","572.35","574.37","574.62","0.25","2.27"
"3553","9","574.35","574.37","575.05","0.67","0.7"
"3496","9","572.37","574.39","575.86","1.47","3.49"
"3497","21","572.38","574.4","575.4","1","3.02"
"3498","23","572.38","574.4","616.18","41.78","43.8"
"3499","9","572.38","574.4","575.14","0.74","2.76"
"3502","11","572.48","574.5","575.5","1","3.02"
"3503","23","572.48","574.5","576.07","1.57","3.59"
"3505","23","572.49","574.51","575.17","0.66","2.68"
"3507","23","572.51","574.53","616.31","41.78","43.8"
"3515","17","572.72","574.74","575.19","0.45","2.47"
"3536","9","574","576.02","577.02","1","3.02"
"3537","9","574","576.02","576.8","0.77","2.8"
"3538","9","574.02","576.04","589.56","13.52","15.54"
"3539","10","574.02","576.04","578.2","2.15","4.18"
"3540","9","574.16","576.18","577.04","0.86","2.88"
"3541","9","574.16","576.18","576.96","0.77","2.8"
"3543","9","574.16","576.18","577.18","1","3.02"
"3544","9","574.17","576.19","589.71","13.52","15.54"
"3545","21","574.17","576.19","576.38","0.19","2.21"
"3546","9","574.17","576.19","576.93","0.74","2.76"
"3547","9","574.17","576.19","576.97","0.77","2.8"
"3549","9","574.32","576.34","577.81","1.47","3.49"
"3552","9","574.35","576.37","577.42","1.05","3.07"
"3554","9","574.36","576.38","577.54","1.16","3.18"
"3555","9","574.38","576.4","577.76","1.36","3.38"
"3557","9","574.42","576.44","578.37","1.93","3.95"
"3558","9","574.46","576.48","579.79","3.31","5.33"
"3559","9","574.46","576.48","577.95","1.47","3.49"
"3564","9","574.5","576.52","577.42","0.9","2.92"
"3584","19","574.85","576.87","582.54","5.67","7.69"
"3598","9","575.02","577.04","577.78","0.74","2.76"
"3599","9","575.02","577.04","578.09","1.05","3.07"
"3600","9","575.04","577.06","578.06","1","3.02"
"3601","9","575.04","577.06","577.8","0.74","2.76"
"3619","11","575.58","577.6","578.6","1","3.02"
"3664","3","576.32","578.34","578.86","0.52","2.54"
"3668","9","576.4","578.42","579.28","0.86","2.88"
"3670","9","576.4","578.42","579.29","0.86","2.89"
"3671","9","576.4","578.42","579.1","0.67","2.7"
"3683","10","576.78","578.8","588.45","9.65","11.67"
"3685","10","576.79","578.81","580.68","1.86","3.89"
"3686","9","576.8","578.82","580.29","1.47","3.49"
"3689","9","576.82","578.84","579.84","1","3.02"
"3713","10","578.01","580.03","582.19","2.15","4.18"
"3743","10","578.81","580.84","582.7","1.86","3.89"
"3745","1","578.83","580.85","581.28","0.42","2.45"
"3823","14","582.66","584.68","588.57","3.89","5.91"
"3874","17","586.57","588.59","702.12","113.53","115.55"
"3898","17","587.36","589.38","590.38","1","3.02"
"3905","17","587.46","589.48","590.13","0.65","2.67"
"3920","14","588.14","590.16","590.32","0.16","2.18"
"3937","9","588.42","590.44","603.96","13.52","15.54"
"3938","9","588.44","590.46","603.98","13.52","15.54"
"3939","9","588.44","590.46","591.46","1","3.02"
"3946","1","588.65","590.67","591.08","0.41","2.43"
"3947","9","588.65","590.67","592.07","1.4","3.42"
"3948","9","588.65","590.67","592.42","1.75","3.77"
"3949","9","588.68","590.7","592.86","2.16","4.18"
"3950","9","588.7","590.72","592.89","2.17","4.19"
"3951","1","588.7","590.72","600.92","10.2","12.22"
"3957","23","588.84","590.86","614.12","23.26","25.28"
"3958","9","588.84","590.86","592.13","1.27","3.29"
"3959","9","588.84","590.86","591.6","0.74","2.76"
"3961","9","588.84","590.86","604.39","13.52","15.55"
"3962","9","588.84","590.86","591.73","0.86","2.89"
"3963","2","588.89","590.91","620.64","29.73","31.75"
"3965","1","589.12","591.14","592.48","1.34","3.36"
"3968","8","589.62","591.64","592.55","0.91","2.93"
"3990","22","590.26","592.28","603.73","11.45","13.47"
"4016","9","590.6","592.62","594.09","1.47","3.49"
"4038","11","591.36","593.38","593.74","0.36","2.38"
"4041","22","591.38","593.4","593.51","0.11","2.13"
"4051","23","591.47","593.49","594.49","1","3.02"
"4057","16","591.72","593.74","594.74","1","3.02"
"4065","22","591.82","593.84","593.91","0.07","2.09"
"4068","23","591.84","593.86","635.64","41.78","43.8"
"4081","10","592.08","594.1","595.6","1.5","3.52"
"4083","9","592.1","594.12","594.8","0.67","2.7"
"4100","2","592.71","594.73","595.3","0.57","2.59"
"4191","10","595.59","597.61","609.49","11.88","13.9"
"4210","9","595.98","598","611.52","13.52","15.54"
"4211","9","595.98","598","599","1","3.02"
"4219","10","596.14","598.16","607.81","9.65","11.67"
"4221","9","596.17","598.19","599.19","1","3.02"
"4224","16","596.24","598.26","599.26","1","3.02"
"4231","10","596.36","598.38","600.25","1.86","3.89"
"4241","10","596.59","598.61","600.06","1.45","3.47"
"4243","10","596.64","598.66","600.59","1.93","3.95"
"4257","23","596.94","598.96","599.41","0.45","2.47"
"4264","9","597.07","599.09","600.82","1.73","3.75"
"4265","9","597.07","599.09","600.67","1.58","3.6"
"4267","9","597.09","599.11","600.68","1.56","3.59"
"4270","23","597.14","599.16","600.35","1.19","3.21"
"4271","9","597.14","599.16","600.05","0.89","2.91"
"4272","23","597.26","599.28","620.64","21.36","23.38"
"4273","9","597.26","599.28","600.75","1.47","3.49"
"4279","9","597.39","599.41","600.19","0.77","2.8"
"4280","9","597.42","599.44","612.96","13.52","15.54"
"4281","9","597.42","599.44","600.49","1.05","3.07"
"4338","23","600.31","602.33","602.62","0.29","2.31"
"4448","11","606.71","608.73","608.84","0.11","2.13"
"4454","13","607.49","609.51","610.78","1.27","3.29"
"4521","21","610.11","612.13","612.33","0.19","2.22"
"4528","23","610.22","612.24","613.81","1.57","3.59"
"4552","1","610.65","612.67","615.13","2.46","4.48"
"4559","23","610.67","612.69","612.95","0.25","2.28"
"4560","23","610.68","612.7","655.17","42.47","44.49"
"4563","23","610.69","612.71","654.5","41.79","43.81"
"4565","9","610.69","612.71","613.45","0.74","2.76"
"4566","23","610.7","612.72","613.38","0.66","2.68"
"4569","9","610.74","612.76","613.76","1","3.02"
"4570","19","610.74","612.76","620.72","7.96","9.98"
"4571","9","610.74","612.76","613.44","0.67","2.7"
"4573","9","610.75","612.77","613.51","0.74","2.76"
"4576","9","610.78","612.8","626.32","13.52","15.54"
"4578","9","610.8","612.82","613.5","0.68","2.7"
"4579","23","610.8","612.82","613.14","0.31","2.34"
"4580","9","610.8","612.82","626.35","13.52","15.55"
"4581","23","610.81","612.83","613.08","0.25","2.27"
"4582","9","610.81","612.83","615.78","2.95","4.97"
"4583","10","610.81","612.83","616.8","3.97","5.99"
"4584","10","610.81","612.83","646.81","33.98","36"
"4585","10","610.81","612.83","640.68","27.84","29.87"
"4586","23","610.83","612.85","651.79","38.94","40.96"
"4589","10","610.83","612.85","631.77","18.91","20.94"
"4590","10","610.83","612.85","615.04","2.18","4.21"
"4591","9","610.83","612.85","613.97","1.11","3.14"
"4592","9","610.84","612.86","613.91","1.05","3.07"
"4593","9","610.84","612.86","613.73","0.86","2.89"
"4594","9","610.84","612.86","613.73","0.86","2.89"
"4595","9","610.84","612.86","613.54","0.68","2.7"
"4596","9","610.84","612.86","626.39","13.52","15.55"
"4597","10","610.84","612.86","622.52","9.65","11.68"
"4598","9","610.84","612.87","613.81","0.94","2.97"
"4599","9","610.84","612.87","613.73","0.86","2.89"
"4600","9","610.84","612.87","613.92","1.05","3.08"
"4601","9","610.86","612.88","613.56","0.68","2.7"
"4603","23","610.9","612.92","654.71","41.79","43.81"
"4605","10","610.9","612.92","615.08","2.15","4.18"
"4606","23","610.92","612.94","613.6","0.66","2.68"
"4609","23","610.98","613","614.57","1.57","3.59"
"4618","23","611.19","613.21","614.78","1.57","3.59"
"4620","19","611.22","613.24","613.29","0.05","2.07"
"4621","19","611.25","613.27","621.23","7.96","9.98"
"4624","10","611.26","613.28","614.73","1.45","3.47"
"4626","10","611.28","613.3","615.04","1.74","3.76"
"4634","19","611.31","613.33","617.94","4.6","6.63"
"4636","23","611.4","613.42","613.71","0.29","2.31"
"4640","16","611.75","613.77","614.38","0.61","2.63"
"4643","19","611.75","613.77","613.82","0.05","2.07"
"4646","10","611.76","613.78","615.28","1.5","3.52"
"4647","10","611.76","613.78","634.84","21.06","23.08"
"4652","10","611.78","613.8","617.24","3.44","5.46"
"4657","17","612","614.02","615.71","1.69","3.71"
"4664","17","612.28","614.3","615.47","1.17","3.19"
"4665","17","612.36","614.38","619.51","5.13","7.15"
"4668","17","612.37","614.39","618.4","4.01","6.03"
"4709","16","613.9","615.92","639.6","23.68","25.7"
"4743","4","615.02","617.04","618.26","1.22","3.24"
"4755","20","615.32","617.34","618.37","1.03","3.05"
"4805","16","616.25","618.27","618.49","0.22","2.24"
"4812","18","617","619.02","619.2","0.18","2.2"
"4839","8","619.24","621.26","627.05","5.79","7.81"
"4844","8","619.35","621.37","623.42","2.05","4.07"
"4949","13","623.38","625.4","625.82","0.42","2.44"
"4963","9","623.44","625.46","644.24","18.78","20.8"
"4965","9","623.45","625.47","626.14","0.67","2.69"
"4966","9","623.45","625.47","626.47","1","3.02"
"4970","9","623.46","625.48","626.16","0.67","2.7"
"4971","9","623.46","625.48","626.16","0.68","2.7"
"4973","9","623.47","625.49","626.23","0.74","2.76"
"4975","9","623.52","625.54","626.41","0.86","2.89"
"4976","9","623.52","625.54","627.01","1.47","3.49"
"4977","9","623.52","625.54","626.29","0.74","2.77"
"4978","9","623.52","625.54","626.54","1","3.02"
"4982","9","623.54","625.56","626.43","0.86","2.89"
"4990","10","623.65","625.67","627.17","1.5","3.52"
"4992","9","623.69","625.71","627.18","1.47","3.49"
"4993","9","623.69","625.71","626.49","0.77","2.8"
"4994","9","623.69","625.71","639.24","13.52","15.55"
"4995","9","623.7","625.72","639.24","13.52","15.54"
"4997","9","623.72","625.74","639.26","13.52","15.54"
"4998","9","623.72","625.74","626.52","0.77","2.8"
"5000","9","623.81","625.83","627.72","1.88","3.91"
"5001","9","623.82","625.84","627.67","1.83","3.85"
"5002","9","623.82","625.84","667.01","41.17","43.19"
"5004","9","623.96","625.98","629","3.02","5.04"
"5007","10","624.12","626.14","629.86","3.72","5.74"
"5012","10","624.15","626.17","630.12","3.95","5.97"
"5014","9","624.15","626.17","627.39","1.22","3.24"
"5015","9","624.15","626.17","627.34","1.16","3.19"
"5016","9","624.15","626.17","626.99","0.81","2.84"
"5018","9","624.16","626.18","627.05","0.87","2.89"
"5074","9","626.16","626.18","627.05","0.87","0.89"
"5022","9","624.24","626.26","642.9","16.63","18.66"
"5028","9","624.26","626.28","626.96","0.67","2.7"
"5029","10","624.26","626.28","629.52","3.24","5.26"
"5030","9","624.27","626.29","627.42","1.13","3.15"
"5031","9","624.29","626.31","626.99","0.68","2.7"
"5032","9","624.29","626.31","626.99","0.67","2.7"
"5034","9","624.3","626.32","627.79","1.47","3.49"
"5035","9","624.3","626.32","627.06","0.74","2.76"
"5036","9","624.3","626.32","627.07","0.74","2.77"
"5039","10","624.58","626.6","628.34","1.74","3.76"
"5052","13","625.21","627.23","628.45","1.22","3.24"
"5066","7","626.07","628.09","629.09","1","3.02"
"5091","6","626.4","628.42","629.67","1.25","3.27"
"5095","8","626.56","628.58","630.63","2.05","4.07"
"5100","8","626.87","628.89","629.73","0.84","2.86"
"5170","10","627.56","629.58","631.17","1.59","3.61"
"5174","3","627.57","629.59","630.32","0.73","2.75"
"5180","23","627.58","629.6","648.79","19.19","21.21"
"5184","23","627.58","629.61","630.27","0.66","2.69"
"5185","10","627.61","629.63","631.37","1.74","3.76"
"5186","23","627.61","629.63","629.88","0.25","2.27"
"5187","10","627.67","629.69","634.39","4.7","6.72"
"5192","10","628.05","630.07","634.83","4.75","6.78"
"5193","10","628.06","630.08","666.48","36.4","38.42"
"5197","10","628.07","630.09","636.06","5.97","7.99"
"5202","23","628.09","630.11","631.55","1.44","3.46"
"5204","10","628.09","630.11","633.78","3.67","5.69"
"5205","23","628.09","630.11","662.21","32.1","34.12"
"5207","11","628.33","630.35","635.89","5.54","7.56"
"5228","23","628.59","630.61","678.18","47.57","49.59"
"5233","10","628.62","630.64","632.64","2","4.02"
"5237","10","628.74","630.76","633.16","2.4","4.42"
"5239","8","628.76","630.78","633.35","2.57","4.59"
"5244","23","628.8","630.82","632.4","1.57","3.6"
"5247","11","628.93","630.95","633.11","2.16","4.18"
"5248","21","628.93","630.95","631.95","1","3.02"
"5252","23","628.99","631.01","631.68","0.66","2.69"
"5253","10","629","631.02","641.6","10.58","12.6"
"5255","21","629.01","631.03","633.46","2.43","4.45"
"5287","23","629.59","631.61","632.28","0.66","2.69"
"5300","1","629.7","631.72","633.95","2.23","4.25"
"5302","1","629.7","631.72","637.73","6","8.03"
"5304","23","629.71","631.73","631.98","0.25","2.27"
"5310","23","629.74","631.76","632.08","0.31","2.34"
"5313","23","629.84","631.86","673.64","41.78","43.8"
"5314","23","629.85","631.87","632.16","0.29","2.31"
"5318","23","629.85","631.87","632.19","0.31","2.34"
"5340","1","630.34","632.36","632.89","0.52","2.55"
"5347","1","630.51","632.53","634.64","2.11","4.13"
"5374","10","631.1","633.12","634.62","1.5","3.52"
"5376","11","631.18","633.2","634.03","0.83","2.85"
"5379","16","631.2","633.22","633.44","0.22","2.24"
"5390","21","631.32","633.34","635.66","2.32","4.34"
"5400","22","631.37","633.39","633.56","0.17","2.19"
"5406","23","631.45","633.47","635.3","1.83","3.85"
"5407","23","631.46","633.48","634.25","0.77","2.79"
"5436","10","632.09","634.11","639.83","5.72","7.74"
"5517","16","635.89","637.91","640.1","2.19","4.21"
"5605","8","645.3","647.32","657.58","10.25","12.28"
"5668","17","647.13","649.15","649.93","0.78","2.8"
"5752","11","649.56","651.58","651.96","0.38","2.4"
"5765","22","650.1","652.12","666.2","14.08","16.1"
"5775","2","650.3","652.32","652.89","0.56","2.59"
"5813","16","651.19","653.21","653.43","0.22","2.24"
"5845","22","652.36","654.38","654.49","0.11","2.13"
"5854","21","652.6","654.62","655.28","0.66","2.68"
"5858","1","652.66","654.68","656.1","1.42","3.44"
"5859","1","652.66","654.68","660.94","6.26","8.28"
"5877","22","654.23","656.25","656.32","0.07","2.09"
"5973","13","663.75","665.77","667.12","1.35","3.37"
"5974","17","663.75","665.77","666.77","1","3.02"
"6023","19","673.36","675.38","675.43","0.05","2.07"
"6027","22","673.69","675.71","675.82","0.11","2.13"
"6038","22","674.48","676.5","676.96","0.46","2.48"
"6040","22","674.62","676.64","688.09","11.45","13.47"
"6046","10","674.78","676.8","678.02","1.22","3.24"
"6060","17","677.16","679.18","679.44","0.26","2.28"
"6066","11","678.66","680.68","681.04","0.36","2.38"
"6076","3","680.68","682.7","683.7","1","3.02"
"6135","1","685.74","687.76","689.1","1.34","3.36"
"6137","9","685.74","687.76","688.51","0.74","2.77"
"6139","9","685.76","687.78","688.83","1.05","3.07"
"6141","9","685.85","687.87","689.34","1.47","3.49"
"6142","9","685.87","687.89","688.63","0.74","2.76"
"6143","9","685.87","687.89","701.41","13.52","15.54"
"6146","9","686.02","688.04","690.01","1.97","3.99"
"6147","9","686.03","688.05","690.17","2.12","4.14"
"6148","9","686.03","688.05","720.51","32.46","34.48"
"6149","9","686.04","688.06","689.43","1.37","3.39"
"6151","9","686.06","688.08","689.13","1.05","3.07"
"6152","9","686.06","688.08","701.61","13.52","15.55"
"6153","9","686.07","688.09","688.95","0.86","2.88"
"6154","9","686.09","688.11","689.16","1.05","3.07"
"6155","9","686.09","688.11","701.63","13.52","15.54"
"6158","10","686.17","688.19","689.93","1.74","3.76"
"6159","9","686.23","688.25","689.25","1","3.02"
"6161","9","686.26","688.28","689.02","0.74","2.76"
"6162","9","686.26","688.28","689.02","0.74","2.76"
"6167","9","686.35","688.37","689.05","0.68","2.7"
"6170","9","686.42","688.44","689.12","0.68","2.7"
"6171","9","686.43","688.45","689.5","1.05","3.07"
"6172","9","686.43","688.45","689.32","0.86","2.89"
"6176","9","686.49","688.51","689.51","1","3.02"
"6178","9","686.52","688.54","689.59","1.05","3.07"
"6180","9","686.64","688.66","689.44","0.77","2.8"
"6181","9","686.65","688.67","689.53","0.86","2.88"
"6182","9","686.65","688.67","689.35","0.68","2.7"
"6183","9","686.68","688.7","689.56","0.86","2.88"
"6190","9","686.88","688.9","689.58","0.68","2.7"
"6191","10","686.9","688.92","690.66","1.74","3.76"
"6192","9","686.9","688.92","689.7","0.77","2.8"
"6193","10","686.9","688.92","690.14","1.22","3.24"
"6195","10","686.92","688.94","690.8","1.86","3.88"
"6196","9","686.96","688.98","689.65","0.67","2.69"
"6199","9","687.1","689.12","689.86","0.74","2.76"
"6200","9","687.12","689.14","690.19","1.05","3.07"
"6202","9","687.23","689.25","702.77","13.52","15.54"
"6214","9","687.69","689.71","691.68","1.97","3.99"
"6215","10","687.71","689.73","720.08","30.35","32.37"
"6217","9","687.78","689.8","693.46","3.66","5.68"
"6218","9","687.78","689.8","691.17","1.37","3.39"
"6219","9","687.79","689.81","691.28","1.47","3.49"
"6220","9","687.79","689.81","690.55","0.74","2.76"
"6222","10","687.86","689.88","699.53","9.65","11.67"
"6224","9","687.88","689.9","690.9","1","3.02"
"6226","9","687.9","689.92","690.97","1.05","3.07"
"6227","9","687.93","689.95","703.47","13.52","15.54"
"6229","10","687.95","689.97","691.47","1.5","3.52"
"6230","9","687.95","689.97","690.75","0.77","2.8"
"6242","9","688.41","690.43","691.11","0.67","2.7"
"6243","9","688.44","690.46","691.2","0.74","2.76"
"6248","11","688.54","690.56","691.97","1.41","3.43"
"6249","10","688.96","690.98","692.43","1.45","3.47"
"6259","17","689.18","691.2","691.85","0.65","2.67"
"6262","17","689.18","691.2","692.2","1","3.02"
"6265","17","689.19","691.21","691.48","0.26","2.29"
"6281","17","690.05","692.07","692.33","0.26","2.28"
"6320","2","692.68","694.7","695.22","0.52","2.54"
"6331","7","693.6","695.62","696.62","1","3.02"
"6353","7","695.01","697.03","698.03","1","3.02"
"6376","8","696.07","698.09","703.6","5.51","7.53"
"6400","19","697.2","699.22","703.83","4.6","6.63"
"6413","19","698.63","700.65","700.7","0.05","2.07"
"6442","1","706.72","708.74","714.74","6","8.02"
"6444","3","706.73","708.75","709.48","0.73","2.75"
"6465","16","708.76","710.78","711.39","0.61","2.63"
"6484","1","709.44","711.46","713.92","2.46","4.48"
"6498","1","710.55","712.57","718.57","6","8.02"
"6504","1","710.89","712.91","718.91","6","8.02"
"6506","16","711.03","713.05","713.48","0.43","2.45"
"6509","18","711.18","713.2","726.86","13.66","15.68"
"6514","11","711.8","713.82","714.07","0.25","2.27"
"6527","1","713.57","715.59","727.07","11.48","13.5"
"6542","13","715.35","717.37","719.28","1.91","3.93"
"6593","9","719.55","721.57","722.44","0.86","2.89"
"6594","18","719.78","721.8","725.8","4","6.02"
"6595","10","719.78","721.8","733.06","11.26","13.28"
"6598","9","719.85","721.87","735.4","13.52","15.55"
"6601","9","719.99","722.01","722.88","0.86","2.89"
"6701","9","722.06","722.08","722.76","0.67","0.7"
"6608","9","720.18","722.2","723.2","1","3.02"
"6610","9","720.2","722.22","722.99","0.77","2.79"
"6611","22","720.2","722.22","722.33","0.11","2.13"
"6614","5","720.58","722.6","725.26","2.66","4.68"
"6616","10","720.62","722.64","724.57","1.93","3.95"
"6620","10","720.65","722.67","723.89","1.22","3.24"
"6623","9","720.67","722.69","723.56","0.86","2.89"
"6624","9","720.68","722.7","723.56","0.86","2.88"
"6626","9","720.68","722.7","723.57","0.86","2.89"
"6627","16","720.68","722.7","724.34","1.64","3.66"
"6628","10","720.68","722.7","734.58","11.88","13.9"
"6629","9","720.69","722.71","723.48","0.77","2.79"
"6631","9","720.73","722.75","723.62","0.86","2.89"
"6632","9","720.78","722.8","723.57","0.77","2.79"
"6633","9","720.78","722.8","723.8","1","3.02"
"6634","9","720.79","722.81","723.49","0.68","2.7"
"6635","9","720.79","722.81","723.81","1","3.02"
"6640","9","720.84","722.86","723.86","1","3.02"
"6641","10","720.84","722.86","732.51","9.65","11.67"
"6647","23","721","723.02","724.59","1.57","3.59"
"6648","23","721","723.02","723.28","0.25","2.28"
"6649","10","721","723.02","765.6","42.57","44.6"
"6650","19","721","723.03","755.63","32.6","34.63"
"6652","22","721.09","723.11","723.41","0.3","2.32"
"6653","9","721.09","723.11","724.47","1.36","3.38"
"6655","9","721.12","723.14","724.1","0.96","2.98"
"6656","9","721.26","723.28","725.01","1.73","3.75"
"6657","9","721.26","723.28","724.02","0.74","2.76"
"6658","9","721.26","723.28","724.94","1.66","3.68"
"6659","9","721.28","723.3","736.82","13.52","15.54"
"6661","9","721.29","723.31","724.42","1.11","3.13"
"6662","9","721.29","723.31","724.18","0.86","2.89"
"6663","9","721.31","723.33","724.19","0.86","2.88"
"6665","23","721.31","723.33","723.62","0.29","2.31"
"6666","10","721.31","723.33","724.79","1.45","3.48"
"6667","9","721.31","723.33","724.2","0.86","2.89"
"6668","10","721.32","723.34","724.97","1.63","3.65"
"6669","9","721.32","723.34","724.34","1","3.02"
"6670","9","721.46","723.48","724.25","0.77","2.79"
"6671","9","721.47","723.49","724.23","0.74","2.76"
"6673","9","721.48","723.5","724.5","1","3.02"
"6774","9","723.48","723.5","724.5","1","1.02"
"6775","9","723.48","723.5","724.18","0.68","0.7"
"6676","19","721.54","723.56","728.73","5.17","7.19"
"6677","9","721.54","723.56","737.08","13.52","15.54"
"6678","9","721.56","723.58","724.35","0.77","2.79"
"6679","9","721.56","723.58","724.45","0.86","2.89"
"6683","21","721.78","723.8","724.65","0.85","2.87"
"6693","10","721.89","723.91","733.56","9.65","11.67"
"6695","9","721.89","723.91","737.44","13.52","15.55"
"6696","10","721.92","723.94","725.68","1.74","3.76"
"6697","9","721.92","723.94","725.41","1.47","3.49"
"6699","16","722.04","724.06","724.22","0.16","2.18"
"6700","9","722.06","724.08","726.83","2.75","4.77"
"6702","10","722.1","724.12","731.6","7.48","9.5"
"6703","9","722.1","724.12","726.02","1.89","3.92"
"6706","16","722.18","724.2","756.89","32.69","34.71"
"6708","9","722.18","724.2","725.24","1.04","3.06"
"6709","9","722.18","724.2","725.06","0.86","2.88"
"6710","23","722.26","724.28","725.28","1","3.02"
"6715","19","722.36","724.38","734.02","9.64","11.66"
"6717","9","722.37","724.39","725.17","0.77","2.8"
"6719","9","722.45","724.47","725.72","1.25","3.27"
"6720","9","722.46","724.48","725.25","0.77","2.79"
"6721","10","722.46","724.48","725.7","1.22","3.24"
"6722","9","722.46","724.48","725.48","1","3.02"
"6725","9","722.53","724.55","725.55","1","3.02"
"6726","9","722.54","724.56","725.42","0.86","2.88"
"6860","9","724.54","724.56","725.43","0.87","0.89"
"6728","9","722.59","724.61","725.47","0.86","2.88"
"6729","23","722.59","724.61","724.86","0.25","2.27"
"6730","16","722.61","724.63","724.85","0.22","2.24"
"6731","9","722.61","724.63","725.41","0.78","2.8"
"6733","23","722.7","724.72","725.72","1","3.02"
"6734","9","722.7","724.72","725.5","0.78","2.8"
"6737","23","722.81","724.83","725.83","1","3.02"
"6742","9","722.88","724.9","725.95","1.05","3.07"
"6743","9","722.9","724.92","725.6","0.68","2.7"
"6744","21","722.9","724.92","725.92","1","3.02"
"6745","9","722.91","724.93","725.98","1.05","3.07"
"6746","23","722.91","724.93","725.24","0.31","2.33"
"6749","23","723","725.02","726.59","1.57","3.59"
"6759","23","723.2","725.22","726.79","1.57","3.59"
"6760","9","723.2","725.22","738.75","13.52","15.55"
"6761","9","723.2","725.22","738.75","13.52","15.55"
"6762","9","723.23","725.25","774.15","48.9","50.92"
"6763","9","723.23","725.25","782.17","56.92","58.94"
"6764","9","723.25","725.27","728.08","2.81","4.83"
"6767","23","723.42","725.44","726.89","1.45","3.47"
"6769","23","723.44","725.46","776.91","51.45","53.47"
"6771","9","723.45","725.47","726.49","1.02","3.04"
"6779","23","723.52","725.54","726.21","0.66","2.69"
"6785","10","723.73","725.75","737.45","11.7","13.72"
"6810","9","724.07","726.09","739.61","13.52","15.54"
"6811","10","724.07","726.09","728.59","2.5","4.52"
"6812","9","724.07","726.09","727.14","1.05","3.07"
"6814","11","724.08","726.1","726.46","0.36","2.38"
"6815","9","724.08","726.1","726.97","0.86","2.89"
"6817","9","724.09","726.11","726.79","0.68","2.7"
"6819","19","724.09","726.11","730.72","4.6","6.63"
"6820","10","724.09","726.11","728.95","2.84","4.86"
"6821","9","724.09","726.11","726.89","0.78","2.8"
"6822","9","724.09","726.12","726.86","0.74","2.77"
"6823","23","724.1","726.12","726.78","0.66","2.68"
"6824","23","724.1","726.12","727.12","1","3.02"
"6825","9","724.1","726.12","726.86","0.74","2.76"
"6826","16","724.1","726.12","726.34","0.22","2.24"
"6827","9","724.1","726.12","739.65","13.52","15.55"
"6829","10","724.17","726.19","728.06","1.86","3.89"
"6831","23","724.21","726.23","727.23","1","3.02"
"6834","23","724.23","726.25","727.82","1.57","3.59"
"6835","23","724.24","726.26","768.04","41.78","43.8"
"6837","9","724.24","726.26","727.13","0.86","2.89"
"6839","9","724.26","726.28","727.33","1.05","3.07"
"6840","23","724.26","726.28","727.28","1","3.02"
