,end_timestamp,duration,function_id,arrival_timestamp,pesNumber,memory,mips
6404,1116696.964812994,0.016,354999303,697.94,1,256,48.0
6405,1116696.964812994,0.016,276124689,697.94,2,512,96.0
6406,1116739.5635271072,42.512,407002112,698.04,2,512,255072.0
6407,1116739.5791649818,42.527,276124689,698.04,2,512,255162.0
6408,1116950.5785119534,253.413,984210923,698.15,2,512,1520478.0
6409,1116950.5941390991,253.428,955717885,698.15,2,512,1520568.0
6410,1116759.0571041107,61.555,984210923,698.49,2,512,369330.0
6411,1116759.0571041107,61.555,955717885,698.49,2,512,369330.0
6412,1116752.0189099312,54.373,407002112,698.63,2,512,326238.0
6413,1116752.0189099312,54.373,276124689,698.63,2,512,326238.0
6414,1116739.496491909,41.542,407002112,698.94,2,512,249252.0
6415,1116739.496491909,41.542,276124689,698.94,2,512,249252.0
6416,1116713.4542279243,15.387,407002112,699.06,2,512,92322.0
6417,1116713.4542279243,15.387,276124689,699.06,2,512,92322.0
6418,1116706.9462299347,8.254,407002112,699.68,2,512,49524.0
6419,1116706.9618570805,8.269,276124689,699.68,2,512,49614.0
6420,1116702.664520979,2.971,407002112,700.68,2,512,17826.0
6421,1116702.664520979,2.971,276124689,700.68,2,512,17826.0
6422,1116701.5138690472,0.187,967905993,702.31,1,256,561.0
6423,1116705.77430892,3.16,407002112,703.6,2,512,18960.0
6424,1116705.7913489342,3.177,276124689,703.6,2,512,19062.0
6425,1116739.5947639942,36.355,407002112,704.23,2,512,218129.99999999997
6426,1116739.5947639942,36.355,276124689,704.23,2,512,218129.99999999997
6427,1116801.2079060078,97.947,407002112,704.25,2,512,587682.0
6428,1116801.2079060078,97.947,276124689,704.25,2,512,587682.0
6429,1116704.711792946,0.613,407002112,705.09,2,512,3678.0
6430,1116704.7300889492,0.631,276124689,705.09,2,512,3786.0
6431,1116704.8265769482,0.031,276124689,705.78,2,512,186.0
6432,1116704.8141040802,0.018,354999303,705.78,1,256,53.99999999999999
6433,1116705.7045309544,0.778,276124689,705.91,2,512,4668.0
6434,1116705.7045309544,0.765,407002112,705.93,2,512,4590.0
6435,1116706.6649639606,1.062,276124689,706.59,2,512,6372.0
6436,1116706.6649639606,1.046,407002112,706.61,2,512,6276.0
6437,1116705.6336688995,0.0,354999303,706.62,1,256,0.0
6438,1116705.6336688995,0.0,276124689,706.62,2,512,0.0
6439,1116785.19602108,79.474,276124689,706.71,2,512,476844.0
6440,1116785.1783599854,79.456,407002112,706.71,2,512,476736.0
6441,1116910.473758936,204.746,276124689,706.72,2,512,1228476.0
6442,1116910.473758936,204.73,407002112,706.73,2,512,1228380.0
6443,1116720.631583929,14.887,955717885,706.73,2,512,89322.0
6444,1116720.615988016,14.871,984210923,706.73,2,512,89226.0
6445,1116745.735407114,39.944,604379978,706.78,2,512,239664.00000000003
6446,1116745.751030922,39.959,276124689,706.78,2,512,239754.00000000003
6447,1116720.43018198,14.624,407002112,706.79,2,512,87744.0
6448,1116720.43018198,14.624,276124689,706.79,2,512,87744.0
6449,1116709.697840929,3.673,407002112,707.01,2,512,22038.0
6450,1116709.697840929,3.673,276124689,707.01,2,512,22038.0
6451,1116855.8915979862,149.28,407002112,707.6,2,512,895680.0
6452,1116855.8915979862,149.28,276124689,707.6,2,512,895680.0
6453,1116748.956321001,41.963,276124689,707.98,2,512,251778.0
6454,1116748.956321001,41.944,407002112,708.0,2,512,251664.00000000003
6455,1116752.0345020294,44.963,407002112,708.06,2,512,269778.0
6456,1116752.0345020294,44.963,276124689,708.06,2,512,269778.0
6457,1116707.800080061,0.687,984210923,708.1,2,512,4122.0
6458,1116707.800080061,0.687,955717885,708.1,2,512,4122.0
6459,1116722.1802659037,14.858,276124689,708.31,2,512,89148.0
6460,1116722.1802659037,14.843,407002112,708.33,2,512,89058.0
6461,1116707.971975088,0.343,955717885,708.62,2,512,2058.0
6462,1116707.971975088,0.328,984210923,708.63,2,512,1968.0
6463,1116890.6590070724,182.882,407002112,708.76,2,512,1097292.0
6464,1116890.6590070724,182.882,276124689,708.76,2,512,1097292.0
6465,1116957.5743091106,249.768,407002112,708.79,2,512,1498608.0
6466,1116957.5743091106,249.768,276124689,708.79,2,512,1498608.0
6467,1116708.346961975,0.499,955717885,708.84,2,512,2994.0
6468,1116708.346961975,0.484,984210923,708.85,2,512,2904.0
6469,1116708.346961975,0.296,984210923,709.04,2,512,1776.0
6470,1116708.346961975,0.296,955717885,709.04,2,512,1776.0
6471,1116751.8001589775,43.51,276124689,709.28,2,512,261060.0
6472,1116751.7845039368,43.494,407002112,709.28,2,512,260964.0
6473,1116709.0137460232,0.718,407002112,709.28,2,512,4308.0
6474,1116709.0137460232,0.718,276124689,709.28,2,512,4308.0
6475,1116747.425043106,39.072,407002112,709.34,2,512,234432.00000000003
6476,1116747.425043106,39.072,276124689,709.34,2,512,234432.00000000003
6477,1116730.976707935,22.614,984210923,709.35,2,512,135684.0
6478,1116731.010246992,22.647,955717885,709.35,2,512,135882.0
6479,1116709.15949893,0.765,955717885,709.38,2,512,4590.0
6480,1116709.15949893,0.75,984210923,709.4,2,512,4500.0
6481,1116741.180143118,32.77,955717885,709.4,2,512,196620.00000000003
6482,1116741.1645069122,32.739,984210923,709.41,2,512,196433.99999999997
6483,1116767.515328884,59.058,984210923,709.45,2,512,354348.0
6484,1116767.515328884,59.058,955717885,709.45,2,512,354348.0
6485,1116709.5083930492,0.989,984210923,709.51,2,512,5934.0
6486,1116709.5083930492,0.989,955717885,709.51,2,512,5934.0
6487,1116898.3794350624,189.73,276124689,709.64,2,512,1138380.0
6488,1116898.364773035,189.715,407002112,709.64,2,512,1138290.0
6489,1116724.22548604,15.456,984210923,709.76,2,512,92736.0
6490,1116724.22548604,15.456,955717885,709.76,2,512,92736.0
6491,1116778.9797000885,70.035,984210923,709.93,2,512,420210.0
6492,1116778.9797000885,70.035,955717885,709.93,2,512,420210.0
6493,1116907.8745949268,198.872,276124689,709.99,2,512,1193232.0
6494,1116907.858971119,198.856,407002112,709.99,2,512,1193136.0
6495,1116745.985407114,36.757,407002112,710.22,2,512,220542.0
6496,1116745.985407114,36.757,276124689,710.22,2,512,220542.0
6497,1116713.4805099964,3.92,407002112,710.55,2,512,23520.0
6498,1116713.4805099964,3.92,276124689,710.55,2,512,23520.0
6499,1116753.7689249516,44.039,407002112,710.72,2,512,264234.0
6500,1116753.7689249516,44.039,276124689,710.72,2,512,264234.0
6501,1116783.693468094,73.931,407002112,710.75,2,512,443586.0
6502,1116783.693468094,73.931,276124689,710.75,2,512,443586.0
6503,1116711.117839098,1.218,984210923,710.89,2,512,7308.0
6504,1116711.117839098,1.218,955717885,710.89,2,512,7308.0
6505,1116723.2410600183,13.201,984210923,711.03,2,512,79206.0
6506,1116723.2410600183,13.201,955717885,711.03,2,512,79206.0
6507,1116710.727200985,0.531,984210923,711.18,2,512,3186.0
6508,1116710.727200985,0.531,955717885,711.18,2,512,3186.0
6509,1116910.2550001144,199.757,604379978,711.49,2,512,1198542.0
6510,1116910.2550001144,199.757,276124689,711.49,2,512,1198542.0
6511,1116710.7429130075,0.015,955717885,711.72,2,512,90.0
6512,1116710.7429130075,0.0,593515705,711.73,1,256,0.0
6513,1116718.006588936,7.194,604379978,711.8,2,512,43164.0
6514,1116718.006588936,7.194,276124689,711.8,2,512,43164.0
6515,1116718.6706149578,7.74,984210923,711.92,2,512,46440.0
6516,1116718.6706149578,7.74,955717885,711.92,2,512,46440.0
6517,1116863.9780180454,152.979,407002112,711.99,2,512,917874.0000000001
6518,1116863.9944689274,152.995,276124689,711.99,2,512,917970.0
6519,1116754.8783550262,43.676,407002112,712.19,2,512,262056.0
6520,1116754.8783550262,43.676,276124689,712.19,2,512,262056.0
6521,1116723.2410600183,11.295,955717885,712.93,2,512,67770.0
6522,1116723.2410600183,11.279,984210923,712.95,2,512,67674.0
6523,1116874.8968100548,162.538,276124689,713.35,2,512,975228.0000000001
6524,1116874.8810870647,162.522,407002112,713.35,2,512,975132.0
6525,1116832.733807087,120.155,407002112,713.57,2,512,720930.0
6526,1116832.733807087,120.155,276124689,713.57,2,512,720930.0
6527,1116783.5997359753,70.632,407002112,713.96,2,512,423792.00000000006
6528,1116783.5997359753,70.632,276124689,713.96,2,512,423792.00000000006
6529,1116783.2403099537,69.694,276124689,714.53,2,512,418164.0
6530,1116783.224682093,69.662,407002112,714.55,2,512,417972.00000000006
6531,1116903.5046889782,189.942,407002112,714.55,2,512,1139652.0
6532,1116903.5046889782,189.942,276124689,714.55,2,512,1139652.0
6533,1116721.0378530023,7.107,984210923,714.92,2,512,42642.0
6534,1116721.0378530023,7.107,955717885,714.92,2,512,42642.0
6535,1116863.9944689274,149.994,276124689,714.99,2,512,899964.0
6536,1116863.9944689274,149.978,407002112,715.0,2,512,899868.0
6537,1116821.124058962,106.983,407002112,715.13,2,512,641898.0
6538,1116821.124058962,106.983,276124689,715.13,2,512,641898.0
6539,1116714.57644701,0.312,407002112,715.25,2,512,1872.0
6540,1116714.57644701,0.312,276124689,715.25,2,512,1872.0
6541,1116902.9274339676,188.562,276124689,715.35,2,512,1131372.0
6542,1116902.9274339676,188.55,407002112,715.37,2,512,1131300.0
6543,1116718.8269109726,4.115,955717885,715.7,2,512,24690.0
6544,1116718.8112471104,4.083,984210923,715.72,2,512,24498.0
6545,1116783.5997359753,68.761,407002112,715.83,2,512,412566.0
6546,1116783.5997359753,68.761,276124689,715.83,2,512,412566.0
6547,1116715.9827330112,0.668,407002112,716.3,2,512,4008.0000000000005
6548,1116715.9983620644,0.683,276124689,716.3,2,512,4098.0
6549,1116716.2327449322,0.203,276124689,717.02,2,512,1218.0
6550,1116716.2171199322,0.187,407002112,717.02,2,512,1122.0
6551,1116910.116384983,193.887,407002112,717.22,2,512,1163322.0
6552,1116910.116384983,193.887,276124689,717.22,2,512,1163322.0
6553,1116846.2305469513,129.348,407002112,717.87,2,512,776088.0000000001
6554,1116846.2461719513,129.363,276124689,717.87,2,512,776178.0
6555,1116728.0352840424,10.534,407002112,718.49,2,512,63204.00000000001
6556,1116728.0352840424,10.534,276124689,718.49,2,512,63204.00000000001
6557,1116868.8425080776,151.173,984210923,718.66,2,512,907038.0
6558,1116868.8425080776,151.173,955717885,718.66,2,512,907038.0
6559,1116738.5308320522,20.832,984210923,718.69,2,512,124992.0
6560,1116738.5308320522,20.832,955717885,718.69,2,512,124992.0
6561,1116864.690253019,146.977,955717885,718.7,2,512,881862.0
6562,1116864.674628973,146.945,984210923,718.72,2,512,881670.0
6563,1116829.7318840027,111.923,984210923,718.8,2,512,671538.0
6564,1116829.7318840027,111.923,955717885,718.8,2,512,671538.0
6565,1116770.4111680984,52.472,407002112,718.93,2,512,314832.0
6566,1116770.4111680984,52.472,276124689,718.93,2,512,314832.0
6567,1116718.7026679516,0.734,984210923,718.96,2,512,4404.0
6568,1116718.7026679516,0.734,955717885,718.96,2,512,4404.0
6569,1116911.161288023,193.129,407002112,719.02,2,512,1158774.0
6570,1116911.161288023,193.129,276124689,719.02,2,512,1158774.0
6571,1116818.476129055,100.43,955717885,719.03,2,512,602580.0
6572,1116818.460508108,100.414,984210923,719.03,2,512,602484.0
6573,1116726.8829391005,8.827,407002112,719.04,2,512,52962.0
6574,1116726.8829391005,8.827,276124689,719.04,2,512,52962.0
6575,1116719.298218012,1.159,407002112,719.13,2,512,6954.0
6576,1116719.298218012,1.159,276124689,719.13,2,512,6954.0
6577,1116740.172889948,22.015,407002112,719.15,2,512,132090.0
6578,1116740.172889948,22.015,276124689,719.15,2,512,132090.0
6579,1116945.718971014,227.412,955717885,719.29,2,512,1364472.0
6580,1116945.7045168877,227.397,984210923,719.3,2,512,1364382.0
6581,1116945.540792942,227.221,407002112,719.31,2,512,1363326.0
6582,1116945.540792942,227.221,276124689,719.31,2,512,1363326.0
6583,1116718.3508770466,0.031,593515705,719.31,1,256,93.0
6584,1116718.3508770466,0.031,955717885,719.31,2,512,186.0
6585,1116863.8373949528,145.461,407002112,719.36,2,512,872766.0000000001
6586,1116863.8373949528,145.461,276124689,719.36,2,512,872766.0000000001
6587,1116719.6315410135,1.21,984210923,719.41,2,512,7260.0
6588,1116719.6315410135,1.21,955717885,719.41,2,512,7260.0
6589,1116719.578097105,1.063,984210923,719.5,2,512,6378.0
6590,1116719.578097105,1.063,955717885,719.5,2,512,6378.0
6591,1116800.1745550632,81.611,407002112,719.55,2,512,489666.0
6592,1116800.1745550632,81.611,276124689,719.55,2,512,489666.0
6593,1116720.5721800327,1.784,984210923,719.78,2,512,10704.0
6594,1116720.5721800327,1.784,955717885,719.78,2,512,10704.0
6595,1116738.5152049065,19.657,984210923,719.85,2,512,117942.0
6596,1116738.5308320522,19.672,955717885,719.85,2,512,118032.0
6597,1116818.746706009,99.883,955717885,719.85,2,512,599298.0
6598,1116818.732790947,99.869,984210923,719.85,2,512,599214.0
6599,1116925.9464449885,206.941,407002112,719.99,2,512,1241646.0
6600,1116925.9464449885,206.941,276124689,719.99,2,512,1241646.0
6601,1116875.7248818874,156.657,407002112,720.06,2,512,939942.0000000001
6602,1116875.7248818874,156.657,276124689,720.06,2,512,939942.0000000001
6603,1116837.1762559414,118.052,984210923,720.11,2,512,708312.0
6604,1116837.33397007,118.209,955717885,720.11,2,512,709254.0
6605,1116783.5997359753,64.435,407002112,720.15,2,512,386610.0
6606,1116783.615334034,64.45,276124689,720.15,2,512,386700.0
6607,1116780.1150848866,60.919,407002112,720.18,2,512,365514.0
6608,1116780.1150848866,60.919,276124689,720.18,2,512,365514.0
6609,1116834.874562025,115.661,407002112,720.2,2,512,693966.0
6610,1116834.874562025,115.661,276124689,720.2,2,512,693966.0
6611,1116803.7390899658,84.183,407002112,720.54,2,512,505098.00000000006
6612,1116803.7390899658,84.183,276124689,720.54,2,512,505098.00000000006
6613,1116902.9109079838,183.324,407002112,720.57,2,512,1099944.0
6614,1116902.9109079838,183.324,276124689,720.57,2,512,1099944.0
6615,1116723.4598219397,3.828,984210923,720.62,2,512,22968.0
6616,1116723.4598219397,3.828,955717885,720.62,2,512,22968.0
6617,1116738.7184340954,19.071,984210923,720.64,2,512,114426.00000000001
6618,1116738.7364919186,19.089,955717885,720.64,2,512,114533.99999999999
6619,1116774.911540985,55.247,276124689,720.65,2,512,331482.0
6620,1116774.895915985,55.231,407002112,720.65,2,512,331386.0
6621,1116779.9119849205,60.231,407002112,720.67,2,512,361386.0
6622,1116779.9119849205,60.231,276124689,720.67,2,512,361386.0
6623,1116794.427959919,74.741,955717885,720.67,2,512,448446.0
6624,1116900.0392670631,180.342,984210923,720.69,2,512,1082052.0
6625,1116900.0392670631,180.342,955717885,720.69,2,512,1082052.0
6626,1116960.174556017,240.477,984210923,720.69,2,512,1442862.0
6627,1116960.174556017,240.477,955717885,720.69,2,512,1442862.0
6628,1116794.427959919,74.726,984210923,720.69,2,512,448356.0
6629,1116832.7963049412,113.053,407002112,720.73,2,512,678318.0
6630,1116832.7963049412,113.053,276124689,720.73,2,512,678318.0
6631,1116762.4427440166,42.654,955717885,720.78,2,512,255924.00000000003
6632,1116762.4129359722,42.624,984210923,720.78,2,512,255744.0
6633,1116895.4538478851,175.65,407002112,720.79,2,512,1053900.0
6634,1116895.4709699154,175.667,276124689,720.79,2,512,1054002.0
6635,1116922.8985130787,203.059,984210923,720.83,2,512,1218354.0
6636,1116893.9587950706,174.119,955717885,720.83,2,512,1044714.0
6637,1116922.9121670723,203.072,955717885,720.83,2,512,1218432.0
6638,1116849.8428390026,129.993,984210923,720.84,2,512,779958.0
6639,1116849.8428390026,129.993,955717885,720.84,2,512,779958.0
6640,1116893.946176052,174.093,984210923,720.84,2,512,1044557.9999999999
6641,1116778.9142711165,59.017,955717885,720.89,2,512,354102.0
6642,1116778.8986449242,59.001,984210923,720.89,2,512,354006.0
6643,1116720.08988595,0.078,262164478,721.0,1,256,234.0
6644,1116813.8439240456,93.831,955717885,721.0,2,512,562986.0
6645,1116829.935012102,109.922,984210923,721.0,2,512,659532.0
6646,1116720.8773629663,0.864,671405425,721.0,1,256,2592.0
6647,1116813.830533981,93.817,984210923,721.0,2,512,562902.0
6648,1116829.9818880558,109.968,955717885,721.0,2,512,659808.0
6649,1116720.1245760918,0.109,90589266,721.0,1,256,327.0
6650,1116724.5911910534,4.518,302886783,721.06,1,256,13554.0
6651,1116843.6968939304,123.593,984210923,721.09,2,512,741558.0
6652,1116843.6968939304,123.593,955717885,721.09,2,512,741558.0
6653,1116794.381082058,74.25,955717885,721.12,2,512,445500.0
6654,1116794.3654580116,74.234,984210923,721.12,2,512,445403.99999999994
6655,1116858.1993279457,137.925,955717885,721.26,2,512,827550.0000000001
6656,1116792.297426939,72.02,984210923,721.27,2,512,432120.0
6657,1116792.297426939,72.02,955717885,721.27,2,512,432120.0
6658,1116858.183701992,137.894,984210923,721.28,2,512,827364.0
6659,1116751.3918180466,31.088,984210923,721.29,2,512,186528.0
6660,1116751.3918180466,31.088,955717885,721.29,2,512,186528.0
6661,1116894.2403008938,173.935,955717885,721.29,2,512,1043610.0
6662,1116976.0370640757,255.717,276124689,721.31,2,512,1534302.0
6663,1116964.3642320633,244.044,276124689,721.31,2,512,1464264.0
6664,1116767.5710549357,47.248,984210923,721.31,2,512,283488.0
6665,1116894.227189064,173.904,984210923,721.31,2,512,1043424.0
6666,1116767.5852160454,47.262,955717885,721.31,2,512,283572.0
6667,1116976.0370640757,255.702,407002112,721.32,2,512,1534212.0
6668,1116964.3513479233,244.016,407002112,721.32,2,512,1464096.0
6669,1116783.084074974,62.607,276124689,721.46,2,512,375642.0
6670,1116870.9297759533,150.452,276124689,721.47,2,512,902712.0
6671,1116984.4089550972,263.912,407002112,721.48,2,512,1583471.9999999998
6672,1116984.4089550972,263.912,276124689,721.48,2,512,1583471.9999999998
6673,1116783.084074974,62.587,407002112,721.48,2,512,375522.0
6674,1116870.9141499996,150.417,407002112,721.48,2,512,902502.0
6675,1116850.5694200993,130.014,276124689,721.54,2,512,780084.0000000001
6676,1116850.5537929535,129.998,407002112,721.54,2,512,779988.0
6677,1116756.7064950466,36.135,407002112,721.56,2,512,216810.0
6678,1116756.7064950466,36.135,276124689,721.56,2,512,216810.0
6679,1116833.671348095,113.069,276124689,721.59,2,512,678414.0
6680,1116833.6557209492,113.053,407002112,721.59,2,512,678318.0
6681,1116770.307197094,49.533,955717885,721.76,2,512,297198.0
6682,1116770.307197094,49.516,984210923,721.78,2,512,297096.0
6683,1116747.84897995,27.045,984210923,721.79,2,512,162270.0
6684,1116747.84897995,27.045,955717885,721.79,2,512,162270.0
6685,1116875.3029839993,154.45,407002112,721.84,2,512,926699.9999999999
6686,1116875.3029839993,154.45,276124689,721.84,2,512,926699.9999999999
6687,1116800.6343019009,79.778,984210923,721.84,2,512,478668.00000000006
6688,1116800.6343019009,79.778,955717885,721.84,2,512,478668.00000000006
6689,1116913.7599859238,192.892,276124689,721.86,2,512,1157352.0
6690,1116913.7410759926,192.873,407002112,721.86,2,512,1157238.0
6691,1116749.6940848827,28.796,984210923,721.89,2,512,172776.0
6692,1116749.6940848827,28.796,955717885,721.89,2,512,172776.0
6693,1116869.0078229904,148.108,407002112,721.89,2,512,888648.0
6694,1116869.0078229904,148.108,276124689,721.89,2,512,888648.0
6695,1116820.6280589104,99.699,984210923,721.92,2,512,598194.0
6696,1116820.6280589104,99.699,955717885,721.92,2,512,598194.0
6697,1116916.3675439358,195.313,984210923,722.04,2,512,1171878.0
6698,1116916.3675439358,195.313,955717885,722.04,2,512,1171878.0
6699,1116778.7267620564,57.657,984210923,722.06,2,512,345942.0
6700,1116778.7267620564,57.657,955717885,722.06,2,512,345942.0
6701,1116782.55449605,61.438,955717885,722.1,2,512,368628.0
6702,1116782.5368978975,61.42,984210923,722.1,2,512,368520.0
6703,1116736.6662499905,15.5,984210923,722.15,2,512,93000.0
6704,1116736.6662499905,15.5,955717885,722.15,2,512,93000.0
6705,1116767.6247301102,46.43,955717885,722.18,2,512,278580.0
6706,1116767.6090569496,46.414,984210923,722.18,2,512,278484.0
6707,1116863.8373949528,142.641,407002112,722.18,2,512,855846.0
6708,1116863.8373949528,142.641,276124689,722.18,2,512,855846.0
6709,1116837.2821099758,116.007,984210923,722.26,2,512,696042.0
6710,1116837.2821099758,116.007,955717885,722.26,2,512,696042.0
6711,1116774.0313060284,52.696,955717885,722.32,2,512,316176.0
6712,1116774.015718937,52.665,984210923,722.34,2,512,315990.0
6713,1116826.8429489136,105.475,276124689,722.36,2,512,632850.0
6714,1116826.7804470062,105.412,407002112,722.36,2,512,632472.0
6715,1116747.5833449364,26.201,984210923,722.37,2,512,157206.0
6716,1116747.5833449364,26.201,955717885,722.37,2,512,157206.0
6717,1116820.3270618916,98.865,276124689,722.45,2,512,593190.0
6718,1116820.3114640713,98.849,407002112,722.45,2,512,593094.0
6719,1116785.5960550308,64.126,955717885,722.46,2,512,384756.0
6720,1116883.645081997,162.17,407002112,722.46,2,512,973019.9999999999
6721,1116883.645081997,162.17,276124689,722.46,2,512,973019.9999999999
6722,1116785.4545080662,63.972,984210923,722.47,2,512,383832.0
6723,1116778.9142711165,57.376,984210923,722.53,2,512,344256.0
6724,1116778.9142711165,57.376,955717885,722.53,2,512,344256.0
6725,1116819.2801380155,97.724,407002112,722.54,2,512,586344.0
6726,1116819.2801380155,97.724,276124689,722.54,2,512,586344.0
6727,1116770.4267730713,48.824,407002112,722.59,2,512,292944.0
6728,1116770.4267730713,48.824,276124689,722.59,2,512,292944.0
6729,1116785.6474039557,64.029,407002112,722.61,2,512,384174.0
6730,1116785.6474039557,64.029,276124689,722.61,2,512,384174.0
6731,1116721.672483921,0.018,71041693,722.64,1,256,53.99999999999999
6732,1116834.8538050652,113.14,984210923,722.7,2,512,678840.0
6733,1116834.8538050652,113.14,955717885,722.7,2,512,678840.0
6734,1116754.283960104,32.492,984210923,722.78,2,512,194951.99999999997
6735,1116754.2990579605,32.507,955717885,722.78,2,512,195042.0
6736,1116886.0704259872,164.251,955717885,722.81,2,512,985506.0
6737,1116886.0704259872,164.235,984210923,722.82,2,512,985410.0000000001
6738,1116723.205235958,1.325,984210923,722.87,2,512,7950.0
6739,1116723.2208430767,1.34,955717885,722.87,2,512,8040.000000000001
6740,1116741.6176569462,19.72,984210923,722.89,2,512,118320.0
6741,1116741.6176569462,19.72,955717885,722.89,2,512,118320.0
6742,1116840.8747971058,118.96,407002112,722.9,2,512,713760.0
6743,1116840.8747971058,118.96,276124689,722.9,2,512,713760.0
6744,1116990.3108210564,268.391,407002112,722.91,2,512,1610346.0000000002
6745,1116990.3297550678,268.409,276124689,722.91,2,512,1610454.0
6746,1116860.7148959637,138.755,955717885,722.95,2,512,832530.0
6747,1116860.699230909,138.739,984210923,722.95,2,512,832434.0
6748,1116774.015718937,52.009,955717885,722.99,2,512,312054.0
6749,1116774.0000579357,51.993,984210923,722.99,2,512,311958.0
6750,1116722.0995280745,0.046,639253989,723.04,1,256,138.0
6751,1116867.5685338974,145.371,984210923,723.19,2,512,872226.0
6752,1116867.5685338974,145.371,955717885,723.19,2,512,872226.0
6753,1116926.7290320396,204.53,407002112,723.19,2,512,1227180.0
6754,1116926.7290320396,204.53,276124689,723.19,2,512,1227180.0
6755,1116725.154788971,2.955,984210923,723.19,2,512,17730.0
6756,1116725.154788971,2.955,955717885,723.19,2,512,17730.0
6757,1116924.757998943,202.548,276124689,723.2,2,512,1215288.0
6758,1116966.5970358849,244.387,407002112,723.2,2,512,1466322.0
6759,1116966.5970358849,244.387,276124689,723.2,2,512,1466322.0
6760,1116924.6337029934,202.423,407002112,723.2,2,512,1214538.0
6761,1116877.6468420029,155.404,276124689,723.23,2,512,932424.0
6762,1116877.6312060356,155.388,407002112,723.23,2,512,932328.0
6763,1116828.7336490154,106.474,407002112,723.25,2,512,638844.0
6764,1116828.7336490154,106.474,276124689,723.25,2,512,638844.0
6765,1116826.8742001057,104.443,407002112,723.42,2,512,626658.0
6766,1116826.8742001057,104.443,276124689,723.42,2,512,626658.0
6767,1116911.4589459896,189.011,984210923,723.44,2,512,1134066.0
6768,1116911.4589459896,189.011,955717885,723.44,2,512,1134066.0
6769,1116947.2694599628,224.806,984210923,723.45,2,512,1348836.0
6770,1116947.2694599628,224.806,955717885,723.45,2,512,1348836.0
6771,1116771.35115695,48.86,407002112,723.48,2,512,293160.0
6772,1116771.35115695,48.86,276124689,723.48,2,512,293160.0
6773,1116968.7603490353,246.269,407002112,723.48,2,512,1477614.0
6774,1116968.7603490353,246.269,276124689,723.48,2,512,1477614.0
6775,1116875.7561590672,153.232,407002112,723.51,2,512,919392.0
6776,1116875.7717568874,153.247,276124689,723.51,2,512,919482.0000000001
6777,1116932.669048071,210.141,955717885,723.52,2,512,1260846.0
6778,1116932.638757944,210.11,984210923,723.52,2,512,1260660.0
6779,1116885.2969670296,162.601,276124689,723.68,2,512,975606.0
6780,1116885.281318903,162.585,407002112,723.68,2,512,975510.0
6781,1116779.3111801147,56.583,984210923,723.72,2,512,339498.0
6782,1116779.3111801147,56.583,955717885,723.72,2,512,339498.0
6783,1116722.74497509,0.014,619972022,723.72,1,256,42.0
6784,1116747.7239758968,24.982,955717885,723.73,2,512,149892.0
6785,1116747.7083499432,24.951,984210923,723.75,2,512,149706.0
6786,1116919.3519599438,196.578,407002112,723.76,2,512,1179468.0
6787,1116919.3519599438,196.578,276124689,723.76,2,512,1179468.0
6788,1116867.3218960762,144.498,955717885,723.81,2,512,866988.0
6789,1116867.3074240685,144.483,984210923,723.81,2,512,866898.0
6790,1116722.9831559658,0.012,607608781,723.96,1,256,36.0
6791,1116890.54775095,167.57,407002112,723.97,2,512,1005420.0
6792,1116890.5789999962,167.601,276124689,723.97,2,512,1005606.0
6793,1116820.800474882,97.809,955717885,723.98,2,512,586854.0
6794,1116779.429914951,56.407,955717885,724.01,2,512,338442.0
6795,1116778.96114707,55.938,955717885,724.01,2,512,335628.0
6796,1116862.7133529186,139.689,407002112,724.01,2,512,838134.0
6797,1116862.7133529186,139.689,276124689,724.01,2,512,838134.0
6798,1116932.8876440525,209.862,955717885,724.01,2,512,1259172.0
6799,1116858.2242269516,135.186,955717885,724.03,2,512,811116.0
6800,1116932.872015953,209.831,984210923,724.03,2,512,1258986.0
6801,1116858.208600998,135.155,984210923,724.04,2,512,810930.0
6802,1116779.4147319794,56.361,984210923,724.04,2,512,338166.0
6803,1116799.121021986,76.067,955717885,724.04,2,512,456401.99999999994
6804,1116778.96114707,55.907,984210923,724.04,2,512,335442.0
6805,1116820.800474882,97.746,984210923,724.04,2,512,586476.0
6806,1116751.366024017,28.296,955717885,724.06,2,512,169776.0
6807,1116861.918031931,138.848,955717885,724.06,2,512,833088.0000000001
6808,1116856.911098957,133.841,955717885,724.06,2,512,803046.0
6809,1116829.0842421055,105.999,955717885,724.07,2,512,635994.0
6810,1116782.6462779045,59.561,955717885,724.07,2,512,357366.0
6811,1116851.147304058,128.062,955717885,724.07,2,512,768372.0000000001
6812,1116774.8907179832,51.805,955717885,724.07,2,512,310830.0
6813,1116829.5005979538,106.413,984210923,724.08,2,512,638478.0
6814,1116829.5005979538,106.413,955717885,724.08,2,512,638478.0
6815,1116856.8954439163,133.795,984210923,724.09,2,512,802769.9999999999
6816,1116751.366024017,28.265,984210923,724.09,2,512,169590.0
6817,1116861.918031931,138.817,984210923,724.09,2,512,832902.0
6818,1116861.4961400032,138.395,955717885,724.09,2,512,830370.0000000001
6819,1116829.0842421055,105.983,984210923,724.09,2,512,635898.0
6820,1116850.2253849506,127.124,955717885,724.09,2,512,762744.0
6821,1116799.105396986,76.004,984210923,724.09,2,512,456024.00000000006
6822,1116782.6462779045,59.53,984210923,724.1,2,512,357180.0
6823,1116850.2253849506,127.109,984210923,724.1,2,512,762654.0
