"request ID","Function ID","STATUS","Container ID","Data center ID","Final VM ID","Execution Time","Start Time","Finish Time","Response Time","Vm List"
"3109","1","SUCCESS","76","3","1","2.695040794788838","488.03999999999996","490.7350407947888","2.7150407947888198","1"
"3096","2","SUCCESS","216","3","1","4.698595041322278","486.18","490.8785950413223","4.71859504132226","1"
"3097","2","SUCCESS","231","3","1","4.698842447681386","486.28","490.97884244768136","4.718842447681368","1"
"3098","2","SUCCESS","301","3","1","4.69852664576797","486.32","491.01852664576796","4.718526645767952","1"
"3100","2","SUCCESS","306","3","1","4.69851186916901","486.44","491.138511869169","4.718511869168992","1"
"3099","5","SUCCESS","262","3","2","5.499681645755118","486.33","491.8296816457551","5.5196816457550995","2"
"3105","2","SUCCESS","6","3","1","4.69926842261458","487.18","491.8792684226146","4.719268422614562","1"
"3113","1","SUCCESS","96","3","1","2.694545454545505","489.19","491.8845454545455","2.714545454545487","1"
"3106","2","SUCCESS","321","3","1","4.698689910217922","487.34999999999997","492.0486899102179","4.718689910217904","1"
"3108","2","SUCCESS","16","3","1","4.698466941088043","488.01","492.70846694108803","4.718466941088025","1"
"3091","4","SUCCESS","46","3","1","7.699187363509168","485.10999999999996","492.8091873635091","7.71918736350915","1"
"3110","2","SUCCESS","302","3","2","4.699435297393393","488.18","492.8794352973934","4.719435297393375","2"
"3111","2","SUCCESS","11","3","1","4.69849205603083","489.0","493.69849205603083","4.7184920560308115","1"
"3112","2","SUCCESS","21","3","1","4.698595041322278","489.12","493.8185950413223","4.71859504132226","1"
"3114","2","SUCCESS","26","3","1","4.698842975206617","489.28999999999996","493.9888429752066","4.718842975206599","1"
"3115","2","SUCCESS","41","3","1","4.698455506464029","489.51","494.208455506464","4.718455506464011","1"
"3128","1","SUCCESS","31","3","1","2.6943801652892603","491.72999999999996","494.4243801652892","2.714380165289242","1"
"3116","2","SUCCESS","61","3","1","4.698512396694127","489.93","494.62851239669413","4.718512396694109","1"
"3117","2","SUCCESS","81","3","1","4.698455506464029","490.01","494.708455506464","4.718455506464011","1"
"3118","2","SUCCESS","36","3","1","4.698451802028899","490.19","494.8884518020289","4.718451802028881","1"
"3119","2","SUCCESS","318","3","3","4.698456873620842","490.33","495.0284568736208","4.718456873620823","3"
"3120","2","SUCCESS","319","3","4","4.698488221583375","490.45","495.14848822158336","4.718488221583357","4"
"3133","1","SUCCESS","66","3","1","2.695595659599917","492.79999999999995","495.49559565959987","2.7155956595998987","1"
"3124","2","SUCCESS","216","3","1","4.698512396694298","491.09999999999997","495.79851239669426","4.71851239669428","1"
"3136","1","SUCCESS","76","3","1","2.6943801652892603","493.13","495.82438016528926","2.714380165289242","1"
"3125","2","SUCCESS","231","3","1","4.69849205603083","491.5","496.19849205603083","4.7184920560308115","1"
"3138","1","SUCCESS","96","3","1","2.6943801652892603","493.54999999999995","496.2443801652892","2.714380165289242","1"
"3127","2","SUCCESS","301","3","1","4.698467061776398","491.65","496.3484670617764","4.71846706177638","1"
"3139","1","SUCCESS","106","3","1","2.695537190082632","493.9","496.5955371900826","2.715537190082614","1"
"3141","1","SUCCESS","111","3","1","2.694380165289317","494.13","496.8243801652893","2.714380165289299","1"
"3126","3","SUCCESS","1","3","1","5.298028873881492","491.57","496.8680288738815","5.318028873881474","1"
"3142","1","SUCCESS","311","3","1","2.694385864918786","494.21999999999997","496.91438586491876","2.7143858649187678","1"
"3130","2","SUCCESS","6","3","1","4.6987726755343715","492.38","497.07877267553437","4.718772675534353","1"
"3129","3","SUCCESS","71","3","1","5.298027536224595","491.82","497.1180275362246","5.318027536224577","1"
"3122","2","SUCCESS","326","3","1","4.698488221583375","492.53","497.22848822158335","6.718488221583357","1"
"3131","2","SUCCESS","306","3","1","4.699184561018001","492.58","497.279184561018","4.719184561017983","1"
"3132","2","SUCCESS","321","3","1","4.698535628260686","492.62","497.3185356282607","4.718535628260668","1"
"3134","2","SUCCESS","16","3","1","4.698620689655229","493.04999999999995","497.7486206896552","4.718620689655211","1"
"3135","2","SUCCESS","302","3","2","4.698480954255103","493.09999999999997","497.79848095425507","4.718480954255085","2"
"3123","5","SUCCESS","327","3","2","5.499654337969503","492.60999999999996","498.10965433796946","7.5196543379694845","2"
"3121","4","SUCCESS","296","3","1","7.699189494268467","490.47999999999996","498.1791894942684","7.7191894942684485","1"
"3140","2","SUCCESS","11","3","1","4.698528337243658","493.96","498.65852833724364","4.71852833724364","1"
"3143","2","SUCCESS","21","3","1","4.698512396694241","494.59","499.2885123966942","4.718512396694223","1"
"3144","2","SUCCESS","26","3","1","4.6984821267932375","494.82","499.51848212679323","4.718482126793219","1"
"3153","1","SUCCESS","31","3","1","2.694845763156877","496.96","499.65484576315686","2.714845763156859","1"
"3137","2","SUCCESS","328","3","3","4.698925619834711","495.16999999999996","499.86892561983467","6.7189256198346925","3"
"3147","2","SUCCESS","36","3","1","4.6984672602008","495.18","499.8784672602008","4.718467260200782","1"
"3145","3","SUCCESS","91","3","1","5.2980360621215254","494.87","500.16803606212153","5.318036062121507","1"
"3155","1","SUCCESS","66","3","1","2.6943222041139165","497.71","500.4043222041139","2.7143222041138984","1"
"3150","2","SUCCESS","41","3","1","4.698469858290423","496.32","501.0184698582904","4.718469858290405","1"
"3151","2","SUCCESS","61","3","1","4.69853192989018","496.35999999999996","501.05853192989014","4.718531929890162","1"
"3149","5","SUCCESS","262","3","2","5.499644754099393","495.7","501.1996447540994","5.5196447540993745","2"
"3152","2","SUCCESS","81","3","1","4.698462632186988","496.71","501.40846263218697","4.71846263218697","1"
"3157","1","SUCCESS","76","3","1","2.695652714831624","498.75","501.4456527148316","2.715652714831606","1"
"3154","2","SUCCESS","216","3","1","4.6992315309589685","497.04999999999995","501.7492315309589","4.71923153095895","1"
"3161","1","SUCCESS","31","3","1","2.6943168352866564","499.89","502.58431683528664","2.7143168352866383","1"
"3146","4","SUCCESS","46","3","1","7.6991658937188845","494.96","502.65916589371886","7.719165893718866","1"
"3156","2","SUCCESS","6","3","1","4.698438834359422","498.22999999999996","502.9284388343594","4.718438834359404","1"
"3148","4","SUCCESS","304","3","4","7.6991598623060895","495.59","503.28915986230606","7.719159862306071","4"
"3158","2","SUCCESS","11","3","1","4.698994573049902","498.96","503.6589945730499","4.7189945730498835","1"
"3160","2","SUCCESS","16","3","1","4.698439774474082","499.5","504.1984397744741","4.718439774474064","1"
"3164","1","SUCCESS","66","3","1","2.694413496628499","501.85999999999996","504.55441349662846","2.714413496628481","1"
"3159","3","SUCCESS","1","3","1","5.29800199487039","499.35999999999996","504.65800199487035","5.318001994870372","1"
"3167","1","SUCCESS","76","3","1","2.6965143915646195","502.03999999999996","504.7365143915646","2.7165143915646013","1"
"3168","1","SUCCESS","96","3","1","2.6943025977916477","502.25","504.94430259779165","2.7143025977916295","1"
"3169","1","SUCCESS","106","3","1","2.6955226560273786","502.26","504.95552265602737","2.7155226560273604","1"
"3162","2","SUCCESS","21","3","1","4.698512396694241","500.34","505.0385123966942","4.718512396694223","1"
"3163","3","SUCCESS","71","3","1","5.297987585770784","501.06","506.3579875857708","5.317987585770766","1"
"3176","1","SUCCESS","31","3","1","2.6945991560187394","503.87","506.56459915601874","2.7145991560187213","1"
"3178","1","SUCCESS","111","3","1","2.6956115702479337","503.881","506.5766115702479","2.716611570247892","1"
"3166","2","SUCCESS","26","3","1","4.698648742795626","501.93","506.62864874279563","4.718648742795608","1"
"3170","2","SUCCESS","36","3","1","4.698455400399041","502.28","506.978455400399","4.718455400399023","1"
"3165","3","SUCCESS","91","3","1","5.2981105728128455","501.89","507.18811057281283","5.318110572812827","1"
"3172","2","SUCCESS","6","3","1","4.698512396694241","502.94","507.63851239669424","4.718512396694223","1"
"3173","2","SUCCESS","41","3","1","4.698498147620455","502.96999999999997","507.6684981476204","4.718498147620437","1"
"3174","2","SUCCESS","61","3","1","4.698512396694241","503.03999999999996","507.7385123966942","4.718512396694223","1"
"3175","2","SUCCESS","81","3","1","4.698441151325142","503.31","508.00844115132514","4.718441151325123","1"
"3171","5","SUCCESS","262","3","2","5.4996333461090785","502.72999999999996","508.22963334610904","5.51963334610906","2"
"3182","1","SUCCESS","66","3","1","2.696611570247967","505.83","508.52661157024795","2.7166115702479487","1"
"3179","2","SUCCESS","11","3","1","4.69842975206609","504.96","509.65842975206607","4.718429752066072","1"
"3190","1","SUCCESS","31","3","1","2.694710743801636","507.40999999999997","510.1047107438016","2.714710743801618","1"
"3180","2","SUCCESS","16","3","1","4.69842975206609","505.46","510.15842975206607","4.718429752066072","1"
"3181","2","SUCCESS","21","3","1","4.698422755763886","505.60999999999996","510.30842275576384","4.718422755763868","1"
"3193","1","SUCCESS","76","3","1","2.695447549152277","507.77","510.46544754915226","2.715447549152259","1"
"3183","2","SUCCESS","216","3","1","4.698476321315638","505.87","510.56847632131564","4.71847632131562","1"
"3184","2","SUCCESS","231","3","1","4.698512396694184","505.88","510.5785123966942","4.718512396694166","1"
"3197","1","SUCCESS","96","3","1","2.694371900826525","507.98099999999994","510.67537190082646","2.715371900826483","1"
"3199","1","SUCCESS","106","3","1","2.6943801652892034","508.32","511.0143801652892","2.7143801652891852","1"
"3177","3","SUCCESS","329","3","4","5.2980165289255865","505.88","511.1780165289256","7.318016528925568","4"
"3185","3","SUCCESS","1","3","1","5.298030777999429","505.95","511.2480307779994","5.318030777999411","1"
"3200","1","SUCCESS","66","3","1","2.6950413223140686","508.65999999999997","511.35504132231404","2.7150413223140504","1"
"3201","1","SUCCESS","111","3","1","2.6947933884297868","508.78","511.47479338842976","2.7147933884297686","1"
"3186","2","SUCCESS","26","3","1","4.698512396694184","506.90999999999997","511.60851239669415","4.718512396694166","1"
"3187","2","SUCCESS","306","3","1","4.698462765256295","506.91999999999996","511.61846276525625","4.718462765256277","1"
"3188","2","SUCCESS","321","3","1","4.698677685950486","506.96","511.65867768595047","4.7186776859504675","1"
"3189","2","SUCCESS","36","3","1","4.698463536852273","507.09","511.78846353685225","4.718463536852255","1"
"3195","2","SUCCESS","6","3","1","4.6985009974352465","507.93","512.6285009974353","4.718500997435228","1"
"3196","2","SUCCESS","41","3","1","4.698481176019129","507.97999999999996","512.6784811760191","4.718481176019111","1"
"3194","3","SUCCESS","71","3","1","5.298025078370074","507.79999999999995","513.09802507837","5.318025078370056","1"
"3198","3","SUCCESS","91","3","1","5.298042177258594","508.29999999999995","513.5980421772585","5.318042177258576","1"
"3202","1","SUCCESS","330","3","5","2.6944058136221543","511.09","513.7844058136221","4.714405813622136","5"
"3203","1","SUCCESS","331","3","1","2.6955371900825753","511.31","514.0055371900826","4.715537190082557","1"
"3221","1","SUCCESS","31","3","1","2.694488458250305","511.34999999999997","514.0444884582503","2.714488458250287","1"
"3222","1","SUCCESS","66","3","1","2.694876033057767","511.37","514.0648760330578","2.714876033057749","1"
"3204","1","SUCCESS","332","3","2","2.694462809917411","511.44","514.1344628099174","4.714462809917393","2"
"3205","1","SUCCESS","333","3","3","2.694353884283885","511.45","514.1443538842839","4.714353884283867","3"
"3207","2","SUCCESS","61","3","1","4.698834710743768","509.52099999999996","514.2198347107437","4.719834710743726","1"
"3208","2","SUCCESS","81","3","1","4.698538045027249","509.53","514.2285380450272","4.7185380450272305","1"
"3210","1","SUCCESS","335","3","5","2.6943516671418593","511.75","514.4443516671419","4.714351667141841","5"
"3212","2","SUCCESS","11","3","1","4.698512396694184","510.08","514.7785123966942","4.718512396694166","1"
"3224","1","SUCCESS","76","3","1","2.694380165289431","512.25","514.9443801652894","2.7143801652894126","1"
"3213","2","SUCCESS","16","3","1","4.698677685950372","510.35999999999996","515.0586776859503","4.718677685950354","1"
"3214","2","SUCCESS","21","3","1","4.698512396694127","510.52","515.2185123966941","4.718512396694109","1"
"3191","4","SUCCESS","46","3","1","7.699173630306802","507.56","515.2591736303068","7.719173630306784","1"
"3216","2","SUCCESS","216","3","1","4.699421564191084","510.63","515.3294215641911","4.719421564191066","1"
"3192","4","SUCCESS","296","3","1","7.699174005183579","507.68","515.3791740051836","7.719174005183561","1"
"3211","5","SUCCESS","262","3","2","5.499697194210398","509.9","515.3996971942104","5.51969719421038","2"
"3227","1","SUCCESS","96","3","1","2.6959504132231586","512.93","515.6259504132231","2.7159504132231405","1"
"3218","2","SUCCESS","231","3","1","4.69850271113512","511.03","515.7285027111351","4.718502711135102","1"
"3229","1","SUCCESS","106","3","1","2.6944134378322815","513.16","515.8544134378322","2.7144134378322633","1"
"3231","1","SUCCESS","111","3","1","2.695775438407736","513.76","516.4557754384077","2.715775438407718","1"
"3206","3","SUCCESS","334","3","4","5.2982388144769175","511.52","516.8182388144769","7.318238814476899","4"
"3233","1","SUCCESS","31","3","1","2.6965032772868653","514.13","516.8265032772869","2.716503277286847","1"
"3236","1","SUCCESS","66","3","1","2.694958677685918","514.34","517.034958677686","2.7149586776858996","1"
"3225","2","SUCCESS","26","3","1","4.698569392989384","512.38","517.0785693929894","4.718569392989366","1"
"3209","4","SUCCESS","304","3","4","7.69920020994914","509.54999999999995","517.2492002099491","7.719200209949122","4"
"3226","2","SUCCESS","6","3","1","4.698522310631006","512.65","517.348522310631","4.718522310630988","1"
"3223","3","SUCCESS","1","3","1","5.298040691936308","512.16","517.4580406919363","5.3180406919362895","1"
"3228","2","SUCCESS","36","3","1","4.6985015217021555","513.0799999999999","517.7785015217021","4.718501521702137","1"
"3219","2","SUCCESS","338","3","3","4.698867138217224","513.26","517.9588671382172","6.718867138217206","3"
"3220","2","SUCCESS","339","3","4","4.698512396694241","513.29","517.9885123966942","6.718512396694223","4"
"3239","1","SUCCESS","76","3","1","2.6944869729280754","515.4399999999999","518.134486972928","2.714486972928057","1"
"3232","2","SUCCESS","41","3","1","4.698511445759891","513.77","518.4685114457599","4.718511445759873","1"
"3230","3","SUCCESS","71","3","1","5.298178968366983","513.23","518.528178968367","5.318178968366965","1"
"3242","1","SUCCESS","96","3","1","2.6958649187802166","516.01","518.7058649187802","2.7158649187801984","1"
"3234","2","SUCCESS","61","3","1","4.698592191507487","514.28","518.9785921915075","4.718592191507469","1"
"3245","1","SUCCESS","106","3","1","2.694710743801579","516.67","519.3647107438015","2.714710743801561","1"
"3246","1","SUCCESS","31","3","1","2.694377315474526","516.9","519.5943773154745","2.7143773154745077","1"
"3235","3","SUCCESS","91","3","1","5.298059276147114","514.31","519.6080592761471","5.318059276147096","1"
"3238","2","SUCCESS","11","3","1","4.698503847249981","514.91","519.60850384725","4.718503847249963","1"
"3215","4","SUCCESS","336","3","1","7.699255864741417","512.56","520.2592558647414","9.719255864741342","1"
"3240","2","SUCCESS","16","3","1","4.698473336254892","515.78","520.4784733362549","4.718473336254874","1"
"3241","2","SUCCESS","21","3","1","4.6987599969728535","515.92","520.6187599969728","4.718759996972835","1"
"3253","1","SUCCESS","66","3","1","2.694454545454505","518.211","520.9054545454545","2.715454545454463","1"
"3243","2","SUCCESS","81","3","1","4.698473336254779","516.28","520.9784733362548","4.71847333625476","1"
"3244","2","SUCCESS","216","3","1","4.698512396694241","516.3","520.9985123966942","4.718512396694223","1"
"3247","2","SUCCESS","26","3","1","4.698512063088515","517.1","521.7985120630885","4.718512063088497","1"
"3248","2","SUCCESS","231","3","1","4.698512396694241","517.1899999999999","521.8885123966942","4.718512396694223","1"
"3237","5","SUCCESS","340","3","5","5.499670105066002","516.39","521.889670105066","7.519670105065984","5"
"3261","1","SUCCESS","76","3","1","2.6968601877106266","519.23","521.9268601877106","2.7168601877106084","1"
"3250","2","SUCCESS","6","3","1","4.698595041322392","517.66","522.3585950413224","4.718595041322374","1"
"3251","2","SUCCESS","36","3","1","4.698446288040827","518.0799999999999","522.7784462880408","4.718446288040809","1"
"3252","2","SUCCESS","306","3","1","4.69844343570287","518.21","522.9084434357029","4.718443435702852","1"
"3254","2","SUCCESS","321","3","1","4.698512396694241","518.24","522.9385123966943","4.718512396694223","1"
"3249","3","SUCCESS","1","3","1","5.2980279281847515","517.65","522.9480279281847","5.318027928184733","1"
"3255","2","SUCCESS","41","3","1","4.698498147620398","518.49","523.1884981476204","4.71849814762038","1"
"3257","2","SUCCESS","338","3","3","4.698498147620285","518.62","523.3184981476203","4.7184981476202665","3"
"3274","1","SUCCESS","31","3","1","2.694365916215361","521.06","523.7543659162153","2.7143659162153426","1"
"3275","1","SUCCESS","66","3","1","2.694365916215247","521.12","523.8143659162153","2.714365916215229","1"
"3258","3","SUCCESS","71","3","1","5.298013030755897","518.75","524.0480130307559","5.318013030755878","1"
"3264","2","SUCCESS","61","3","1","4.698609290396234","519.41","524.1086092903962","4.718609290396216","1"
"3259","3","SUCCESS","329","3","4","5.298018105313417","518.8299999999999","524.1280181053133","5.318018105313399","4"
"3265","2","SUCCESS","339","3","4","4.698470129844736","519.4399999999999","524.1384701298447","4.718470129844718","4"
"3260","3","SUCCESS","334","3","4","5.298125302258427","519.13","524.4281253022584","5.318125302258409","4"
"3268","2","SUCCESS","11","3","1","4.698540894841813","519.77","524.4685408948418","4.718540894841794","1"
"3279","1","SUCCESS","96","3","1","2.6963921345112567","521.8299999999999","524.5263921345112","2.7163921345112385","1"
"3280","1","SUCCESS","76","3","1","2.694462809917354","522.1","524.7944628099174","2.714462809917336","1"
"3270","3","SUCCESS","91","3","1","5.298198917070408","519.99","525.2881989170704","5.31819891707039","1"
"3281","1","SUCCESS","106","3","1","2.6943858649185586","522.78","525.4743858649185","2.7143858649185404","1"
"3284","1","SUCCESS","111","3","1","2.6954545454544814","523.22","525.9154545454545","2.715454545454463","1"
"3277","2","SUCCESS","16","3","1","4.698471010706612","521.46","526.1584710107066","4.718471010706594","1"
"3286","1","SUCCESS","331","3","1","2.69435784714301","523.47","526.164357847143","2.714357847142992","1"
"3287","1","SUCCESS","332","3","2","2.6957354735166064","523.471","526.1667354735166","2.7167354735165645","2"
"3266","2","SUCCESS","342","3","2","4.698555143915655","521.51","526.2085551439156","6.718555143915637","2"
"3267","2","SUCCESS","343","3","3","4.698669421487693","521.511","526.2096694214877","6.719669421487652","3"
"3256","4","SUCCESS","46","3","1","7.699173194176296","518.52","526.2191731941763","7.719173194176278","1"
"3278","2","SUCCESS","21","3","1","4.699421128060521","521.59","526.2894211280606","4.719421128060503","1"
"3288","1","SUCCESS","333","3","3","2.695784764424161","523.73","526.4257847644242","2.715784764424143","3"
"3269","2","SUCCESS","344","3","4","4.6984965702033605","521.8","526.4984965702033","6.718496570203342","4"
"3262","3","SUCCESS","341","3","1","5.298151742617165","521.25","526.5481517426172","7.318151742617147","1"
"3271","2","SUCCESS","345","3","5","4.698496414298461","522.09","526.7884964142985","6.718496414298443","5"
"3291","1","SUCCESS","31","3","1","2.694531205471776","524.21","526.9045312054718","2.714531205471758","1"
"3263","4","SUCCESS","296","3","1","7.6992291059509625","519.26","526.959229105951","7.719229105950944","1"
"3292","1","SUCCESS","66","3","1","2.694405641956564","524.36","527.0544056419566","2.714405641956546","1"
"3293","1","SUCCESS","335","3","5","2.6948760330578807","524.38","527.0748760330579","2.7148760330578625","5"
"3283","6","SUCCESS","350","3","5","1.8993420906447227","525.18","527.0793420906447","3.9193420906447045","5"
"3299","1","SUCCESS","76","3","1","2.6949619253554147","524.81","527.5049619253554","2.7149619253553965","1"
"3300","1","SUCCESS","96","3","1","2.6951239669421057","524.9","527.5951239669421","2.7151239669420875","1"
"3272","3","SUCCESS","346","3","1","5.298091670318286","522.72","528.0180916703183","7.3180916703182675","1"
"3285","2","SUCCESS","6","3","1","4.698507281141474","523.38","528.0785072811415","4.718507281141456","1"
"3273","3","SUCCESS","347","3","2","5.298507281141497","522.86","528.1585072811415","7.318507281141478","2"
"3306","1","SUCCESS","106","3","1","2.695689099323431","525.781","528.4766890993234","2.716689099323389","1"
"3276","3","SUCCESS","348","3","3","5.298053974372124","523.3199999999999","528.6180539743721","7.318053974372106","3"
"3290","2","SUCCESS","26","3","1","4.698512794498242","524.1","528.7985127944983","4.718512794498224","1"
"3294","1","SUCCESS","351","3","1","2.694462809917354","526.42","529.1144628099173","4.714462809917336","1"
"3295","2","SUCCESS","11","3","1","4.698523795953292","524.49","529.1885237959533","4.718523795953274","1"
"3296","1","SUCCESS","352","3","2","2.69439118140599","526.52","529.214391181406","4.714391181405972","2"
"3297","2","SUCCESS","36","3","1","4.698507743273922","524.53","529.2285077432739","4.7185077432739035","1"
"3289","3","SUCCESS","1","3","1","5.298103069577564","523.96","529.2581030695776","5.318103069577546","1"
"3301","1","SUCCESS","353","3","3","2.694631995197483","527.0799999999999","529.7746319951974","4.714631995197465","3"
"3302","2","SUCCESS","41","3","1","4.698595041322278","525.09","529.7885950413223","4.71859504132226","1"
"3303","2","SUCCESS","61","3","1","4.698521302147128","525.1","529.7985213021472","4.71852130214711","1"
"3312","1","SUCCESS","31","3","1","2.69471463982552","527.27","529.9647146398255","2.7147146398255018","1"
"3282","3","SUCCESS","349","3","4","5.298162915687499","524.85","530.1481629156875","7.318162915687481","4"
"3305","3","SUCCESS","71","3","1","5.2982758620689765","525.78","531.078275862069","5.318275862068958","1"
"3307","2","SUCCESS","16","3","1","4.6986064405813295","526.39","531.0886064405813","4.718606440581311","1"
"3314","1","SUCCESS","66","3","1","2.69456929927253","528.49","531.1845692992725","2.7145692992725117","1"
"3308","2","SUCCESS","21","3","1","4.698532345397325","526.73","531.4285323453973","4.718532345397307","1"
"3309","2","SUCCESS","81","3","1","4.698489553444233","526.81","531.5084895534442","4.718489553444215","1"
"3310","2","SUCCESS","216","3","1","4.698512396694241","526.86","531.5585123966943","4.718512396694223","1"
"3315","1","SUCCESS","76","3","1","2.694474209176292","528.89","531.5844742091763","2.7144742091762737","1"
"3311","2","SUCCESS","231","3","1","4.698483898546556","527.23","531.9284838985466","4.718483898546538","1"
"3317","1","SUCCESS","96","3","1","2.6956739811912485","529.27","531.9656739811912","2.7156739811912303","1"
"3298","4","SUCCESS","336","3","1","7.699214064115949","524.67","532.3692140641159","7.719214064115931","1"
"3313","2","SUCCESS","306","3","1","4.698515815293149","527.8199999999999","532.5185158152931","4.718515815293131","1"
"3321","1","SUCCESS","31","3","1","2.6943390566376593","530.18","532.8743390566376","2.714339056637641","1"
"3304","4","SUCCESS","304","3","4","7.699195409175559","525.37","533.0691954091756","7.719195409175541","4"
"3325","1","SUCCESS","106","3","1","2.6953937562830106","531.13","533.825393756283","2.7153937562829924","1"
"3316","2","SUCCESS","6","3","1","4.698468724093459","529.13","533.8284687240935","4.718468724093441","1"
"3318","2","SUCCESS","11","3","1","4.699360698431747","529.5","534.1993606984317","4.7193606984317285","1"
"3330","1","SUCCESS","66","3","1","2.6952892561982935","531.75","534.4452892561983","2.7152892561982753","1"
"3331","1","SUCCESS","76","3","1","2.6952148760331056","531.8299999999999","534.525214876033","2.7152148760330874","1"
"3320","2","SUCCESS","26","3","1","4.698595041322392","530.06","534.7585950413223","4.718595041322374","1"
"3333","1","SUCCESS","96","3","1","2.6943322194398434","532.09","534.7843322194399","2.714332219439825","1"
"3334","1","SUCCESS","111","3","1","2.6949586776860315","532.1999999999999","534.894958677686","2.7149586776860133","1"
"3319","3","SUCCESS","1","3","1","5.298055483270673","529.85","535.1480554832707","5.318055483270655","1"
"3336","1","SUCCESS","331","3","1","2.694584408890478","532.47","535.1645844088905","2.7145844088904596","1"
"3323","2","SUCCESS","36","3","1","4.69876033057858","530.67","535.3687603305785","4.7187603305785615","1"
"3339","1","SUCCESS","31","3","1","2.6952892561982935","532.88","535.5752892561983","2.7152892561982753","1"
"3340","1","SUCCESS","351","3","1","2.694380165289317","533.05","535.7443801652893","2.714380165289299","1"
"3326","2","SUCCESS","16","3","1","4.698478741178064","531.15","535.848478741178","4.718478741178046","1"
"3322","3","SUCCESS","91","3","1","5.29806694441811","530.62","535.9180669444181","5.318066944418092","1"
"3342","1","SUCCESS","332","3","2","2.6945454545453913","533.71","536.4045454545454","2.714545454545373","2"
"3329","2","SUCCESS","21","3","1","4.6984644272685046","531.73","536.4284644272685","4.718464427268486","1"
"3343","1","SUCCESS","352","3","2","2.6952412867726707","533.8199999999999","536.5152412867726","2.7152412867726525","2"
"3324","5","SUCCESS","340","3","5","5.499697448202028","531.05","536.549697448202","5.51969744820201","5"
"3335","2","SUCCESS","41","3","1","4.699118935805359","532.27","536.9691189358053","4.719118935805341","1"
"3344","1","SUCCESS","106","3","1","2.6945454545453913","534.28","536.9745454545454","2.714545454545373","1"
"3332","3","SUCCESS","71","3","1","5.298084924479895","531.97","537.2680849244799","5.3180849244798765","1"
"3348","1","SUCCESS","66","3","1","2.694536905101131","534.8299999999999","537.5245369051011","2.714536905101113","1"
"3338","2","SUCCESS","61","3","1","4.698677685950429","532.85","537.5486776859505","4.718677685950411","1"
"3337","3","SUCCESS","341","3","1","5.2980421772584805","532.6","537.8980421772585","5.318042177258462","1"
"3341","3","SUCCESS","346","3","1","5.298042177258594","533.3199999999999","538.6180421772585","5.318042177258576","1"
"3327","5","SUCCESS","354","3","4","5.499660575040252","533.27","538.7696605750402","7.519660575040234","4"
"3345","2","SUCCESS","6","3","1","4.698475264244507","534.3299999999999","539.0284752642444","4.718475264244489","1"
"3346","2","SUCCESS","11","3","1","4.6985041322315055","534.3309999999999","539.0295041322314","4.719504132231464","1"
"3358","1","SUCCESS","31","3","1","2.6943554432613155","536.39","539.0843554432613","2.7143554432612973","1"
"3359","1","SUCCESS","76","3","1","2.694710743801693","536.4399999999999","539.1347107438016","2.7147107438016747","1"
"3361","1","SUCCESS","96","3","1","2.6943392873010907","536.84","539.5343392873011","2.7143392873010725","1"
"3350","2","SUCCESS","26","3","1","4.69884297520673","534.9399999999999","539.6388429752067","4.718842975206712","1"
"3351","2","SUCCESS","81","3","1","4.698677685950543","535.06","539.7586776859505","4.718677685950524","1"
"3364","1","SUCCESS","106","3","1","2.6955371900825185","537.34","540.0355371900826","2.7155371900825003","1"
"3353","2","SUCCESS","36","3","1","4.698503550246869","535.41","540.1085035502468","4.718503550246851","1"
"3366","1","SUCCESS","111","3","1","2.694462809917468","537.49","540.1844628099175","2.7144628099174497","1"
"3367","1","SUCCESS","66","3","1","2.6961895006600116","537.59","540.28618950066","2.7161895006599934","1"
"3368","1","SUCCESS","331","3","1","2.6948760330578807","537.8299999999999","540.5248760330578","2.7148760330578625","1"
"3352","3","SUCCESS","1","3","1","5.298047108451783","535.3299999999999","540.6280471084517","5.318047108451765","1"
"3355","2","SUCCESS","16","3","1","4.69848367237114","535.9399999999999","540.6384836723711","4.718483672371121","1"
"3356","2","SUCCESS","216","3","1","4.698677685950429","535.9499999999999","540.6486776859504","4.718677685950411","1"
"3354","3","SUCCESS","347","3","2","5.298127671701195","535.67","540.9681276717012","5.318127671701177","2"
"3360","2","SUCCESS","21","3","1","4.698595041322392","536.66","541.3585950413224","4.718595041322374","1"
"3374","1","SUCCESS","351","3","1","2.6949586776860315","538.8","541.494958677686","2.7149586776860133","1"
"3357","3","SUCCESS","91","3","1","5.2980497461213645","536.37","541.6680497461214","5.318049746121346","1"
"3362","2","SUCCESS","41","3","1","4.698497850617173","537.01","541.7084978506172","4.718497850617155","1"
"3363","2","SUCCESS","231","3","1","4.698628258518056","537.05","541.748628258518","4.718628258518038","1"
"3379","1","SUCCESS","31","3","1","2.6954877626502594","539.3299999999999","542.0254877626502","2.715487762650241","1"
"3365","2","SUCCESS","306","3","1","4.698545613889792","537.36","542.0585456138898","4.7185456138897734","1"
"3347","4","SUCCESS","46","3","1","7.699193671129478","534.49","542.1891936711295","7.71919367112946","1"
"3349","5","SUCCESS","356","3","1","5.499747295863131","536.93","542.4297472958631","7.519747295863112","1"
"3370","2","SUCCESS","61","3","1","4.698488864597948","538.25","542.948488864598","4.71848886459793","1"
"3369","3","SUCCESS","71","3","1","5.298032461782213","537.96","543.2580324617822","5.318032461782195","1"
