"clock","utilization","count","workload usage"
"663.1","0.61","26","15.7503"
"663.31","0.61","26","15.7554"
"663.51","0.61","26","15.7554"
"663.72","0.61","26","15.7554"
"663.93","0.61","26","15.9118"
"664.14","0.61","26","15.9634"
"664.35","0.61","26","15.9634"
"664.56","0.61","26","15.9634"
"664.76","0.61","26","15.9634"
"664.97","0.61","26","15.9634"
"665.18","0.61","26","15.9634"
"665.39","0.61","26","15.9634"
"665.6","0.61","26","15.9634"
"665.81","0.61","26","15.9634"
"666.01","0.61","26","15.9634"
"666.22","0.61","26","15.9634"
"666.43","0.61","26","15.9634"
"666.64","0.61","26","15.9634"
"666.85","0.61","26","15.9634"
"667.06","0.61","26","15.9634"
"667.26","0.61","26","15.9634"
"667.47","0.61","26","15.9634"
"667.68","0.61","26","15.9634"
"667.89","0.61","26","15.9634"
"668.1","0.61","26","15.9634"
"668.31","0.61","26","15.9634"
"668.51","0.61","26","15.9634"
"668.72","0.61","26","15.9634"
"668.93","0.61","26","15.9634"
"669.14","0.61","26","15.9634"
"669.35","0.61","26","15.9634"
"669.56","0.61","26","15.9634"
"669.76","0.61","26","15.9634"
"669.97","0.61","26","15.9634"
"670.18","0.61","26","15.9634"
"670.39","0.61","26","15.9634"
"670.6","0.61","26","15.9634"
"670.81","0.61","26","15.9634"
"671.01","0.61","26","15.9634"
"671.22","0.61","26","15.9634"
"671.43","0.61","26","15.9634"
"671.64","0.61","26","15.9634"
"671.85","0.61","26","15.9634"
"672.06","0.61","26","15.9634"
"672.26","0.61","26","15.9634"
"672.47","0.61","26","15.9634"
"672.68","0.61","26","15.9634"
"672.89","0.61","26","15.9634"
"673.1","0.55","24.94","13.8145"
"673.31","0.43","23","9.8584"
"673.51","0.43","23","9.9914"
"673.72","0.44","23","10.0716"
"673.93","0.44","23","10.0716"
"674.14","0.44","23","10.1991"
"674.35","0.45","23","10.3027"
"674.56","0.45","23","10.3027"
"674.76","0.45","23","10.3874"
"674.97","0.45","23","10.4498"
"675.18","0.45","23","10.4498"
"675.39","0.45","23","10.4498"
"675.6","0.45","23","10.4498"
"675.81","0.45","23","10.4498"
"676.01","0.45","23","10.4498"
"676.22","0.45","23","10.4498"
"676.43","0.45","23","10.4498"
"676.64","0.45","23","10.4498"
"676.85","0.45","23","10.4498"
"677.06","0.45","23","10.4498"
"677.26","0.45","23","10.4498"
"677.47","0.45","23","10.4498"
"677.68","0.45","23","10.4498"
"677.89","0.45","23","10.4498"
"678.1","0.45","23","10.4498"
"678.31","0.45","23","10.4498"
"678.51","0.45","23","10.4498"
"678.72","0.45","23","10.4498"
"678.93","0.45","23","10.4498"
"679.14","0.45","23","10.4498"
"679.35","0.45","23","10.4498"
"679.56","0.45","23","10.4498"
"679.76","0.45","23","10.4498"
"679.97","0.45","23","10.4498"
"680.18","0.45","23","10.4498"
"680.39","0.45","23","10.4498"
"680.6","0.45","23","10.4498"
"680.81","0.45","23","10.4595"
"681.01","0.46","23","10.4696"
"681.22","0.46","23","10.4696"
"681.43","0.46","23","10.4696"
"681.64","0.46","23","10.4696"
"681.85","0.46","23","10.4696"
"682.06","0.46","23","10.4696"
"682.26","0.46","23","10.4696"
"682.47","0.46","23","10.4696"
"682.68","0.46","23","10.4696"
"682.89","0.46","23","10.4696"
"683.1","0.46","23","10.4696"
"683.31","0.46","23","10.4696"
"683.51","0.46","23","10.4696"
"683.72","0.46","23","10.4696"
"683.93","0.46","23","10.4696"
"684.14","0.48","20.79","9.9623"
"684.35","0.5","19","9.5505"
"684.56","0.5","19","9.5505"
"684.76","0.5","19","9.5505"
"684.97","0.5","19","9.5505"
"685.18","0.51","19","9.6233"
"685.39","0.51","19","9.6731"
"685.6","0.51","19","9.678"
"685.81","0.51","19","9.678"
"686.01","0.52","19","9.9733"
"686.22","0.57","19","10.7534"
"686.43","0.61","19","11.6224"
"686.64","0.67","19","12.6428"
"686.85","0.71","19","13.5059"
"687.06","0.74","19","14.0224"
"687.26","0.75","19","14.2304"
"687.47","0.75","19","14.2304"
"687.68","0.76","19","14.4019"
"687.89","0.76","19","14.4656"
"688.1","0.8","19","15.2749"
"688.31","0.82","19","15.518"
"688.51","0.82","19","15.518"
"688.72","0.83","19","15.7456"
"688.93","0.83","19","15.7859"
"689.14","0.83","19","15.7859"
"689.35","0.85","19","16.1705"
"689.56","0.87","19","16.4777"
"689.76","0.87","19","16.4777"
"689.97","0.87","19","16.4777"
"690.18","0.87","19","16.4777"
"690.39","0.87","19","16.4777"
"690.6","0.87","19","16.4777"
"690.81","0.87","19","16.4777"
"691.01","0.87","19","16.4777"
"691.22","0.87","19","16.4777"
"691.43","0.87","19","16.4777"
"691.64","0.87","19","16.4777"
"691.85","0.87","19","16.4777"
"692.06","0.87","19","16.4777"
"692.26","0.87","19","16.4777"
"692.47","0.87","19","16.4777"
"692.68","0.87","19","16.4777"
"692.89","0.87","19","16.4777"
"693.1","0.87","19","16.4777"
"693.31","0.87","19","16.4777"
"693.51","0.87","19","16.4777"
"693.72","0.87","19","16.4821"
"693.93","0.87","19","16.4871"
"694.14","0.87","19","16.4871"
"694.35","0.87","19","16.4871"
"694.56","0.87","19","16.4871"
"694.76","0.87","19","16.4871"
"694.97","0.87","19","16.4871"
"695.18","0.84","19","16.0427"
"695.39","0.84","19","15.8984"
"695.6","0.84","19","15.8984"
"695.81","0.84","19","15.8984"
"696.01","0.84","19","15.8984"
"696.22","0.84","19","15.9465"
"696.43","0.84","19","15.9489"
"696.64","0.84","19","15.9489"
"696.85","0.84","19","15.9489"
"697.06","0.84","19","15.9489"
"697.26","0.84","19","15.988"
"697.47","0.85","19","16.1524"
"697.68","0.85","19","16.1524"
"697.89","0.85","19","16.1524"
"698.1","0.85","19","16.1524"
"698.31","0.85","19","16.1524"
"698.51","0.85","19","16.1524"
"698.72","0.85","19","16.2207"
"698.93","0.86","19","16.3605"
"699.14","0.86","19","16.3605"
"699.35","0.86","19","16.3605"
"699.56","0.86","19","16.3605"
"699.76","0.86","19","16.3605"
"699.97","0.86","19","16.3605"
"700.18","0.86","19","16.3605"
"700.39","0.86","19","16.3605"
"700.6","0.86","19","16.3605"
"700.81","0.86","19","16.3605"
"701.01","0.86","19","16.3605"
"701.22","0.86","19","16.3605"
"701.43","0.86","19","16.3605"
"701.64","0.86","19","16.3605"
"701.85","0.86","19","16.3605"
"702.06","0.86","19","16.3605"
"702.26","0.86","19","16.3605"
"702.47","0.86","19","16.3605"
"702.68","0.86","19","16.3605"
"702.89","0.86","19","16.3605"
"703.1","0.86","19","16.3605"
"703.31","0.86","19","16.3605"
"703.51","0.86","19","16.3605"
"703.72","0.86","19","16.3605"
"703.93","0.86","19","16.3605"
"704.14","0.86","19","16.3605"
"704.35","0.86","19","16.3605"
"704.56","0.86","19","16.3605"
"704.76","0.86","19","16.3605"
"704.97","0.86","19","16.3605"
"705.18","0.86","19","16.3605"
"705.39","0.86","19","16.3605"
"705.6","0.86","19","16.3605"
"705.81","0.86","19","16.3605"
"706.01","0.86","19","16.3605"
"706.22","0.62","19","11.7479"
"706.43","0.61","19","11.5154"
"706.64","0.61","19","11.5154"
"706.85","0.61","19","11.6417"
"707.06","0.62","19","11.778"
"707.26","0.62","19","11.8064"
"707.47","0.62","19","11.8064"
"707.68","0.62","19","11.8064"
"707.89","0.62","19","11.8064"
"708.1","0.62","19","11.8064"
"708.31","0.62","19","11.8064"
"708.51","0.62","19","11.8064"
"708.72","0.62","19","11.8064"
"708.93","0.62","19","11.8064"
"709.14","0.62","19","11.8064"
"709.35","0.62","19","11.8064"
"709.56","0.63","19","11.9164"
"709.76","0.63","19","12.0564"
"709.97","0.63","19","12.0564"
"710.18","0.63","19","12.0564"
"710.39","0.63","19","12.0564"
"710.6","0.64","19","12.0844"
"710.81","0.65","19","12.3064"
"711.01","0.65","19","12.4264"
"711.22","0.66","19","12.5572"
"711.43","0.66","19","12.5658"
"711.64","0.66","19","12.5658"
"711.85","0.66","19","12.5669"
"712.06","0.66","19","12.5753"
"712.26","0.66","19","12.5753"
"712.47","0.66","19","12.5753"
"712.68","0.66","19","12.5753"
"712.89","0.66","19","12.5753"
"713.1","0.66","19","12.5753"
"713.31","0.66","19","12.5753"
"713.51","0.66","19","12.5753"
"713.72","0.67","19","12.7293"
"713.93","0.68","19","12.8253"
"714.14","0.68","19","12.8253"
"714.35","0.68","19","12.8253"
"714.56","0.68","19","12.8253"
"714.76","0.68","19","12.8253"
"714.97","0.68","19","12.8253"
"715.18","0.68","19","12.8253"
"715.39","0.68","19","12.8253"
"715.6","0.68","19","12.8253"
"715.81","0.68","19","12.8253"
"716.01","0.68","19","12.8253"
"716.22","0.68","19","12.8253"
"716.43","0.68","19","12.8253"
"716.64","0.68","19","12.8253"
"716.85","0.68","19","12.8253"
"717.06","0.65","18.7","12.2642"
"717.26","0.54","17","9.134"
"717.47","0.54","17","9.134"
"717.68","0.54","17","9.134"
"717.89","0.54","17","9.134"
"718.1","0.55","17","9.391"
"718.31","0.58","17","9.8642"
"718.51","0.58","17","9.8642"
"718.72","0.58","17","9.8642"
"718.93","0.58","17","9.8642"
"719.14","0.58","17","9.8642"
"719.35","0.6","17","10.1477"
"719.56","0.65","17","11.0668"
"719.76","0.67","17","11.426"
"719.97","0.69","17","11.6909"
"720.18","0.71","17","12.11"
"720.39","0.75","17","12.7841"
"720.6","0.75","17","12.8341"
"720.81","0.8","17","13.5384"
"721.01","0.89","17","15.1769"
"721.22","0.93","17","15.8357"
"721.43","0.95","18.02","17.209"
"721.64","0.95","19.77","18.7951"
"721.85","0.95","21","19.8497"
"722.06","0.96","21.68","20.7397"
"722.26","0.95","22.67","21.4507"
"722.47","0.96","23","21.9658"
"722.68","0.95","24.55","23.3976"
"722.89","0.96","25","23.8944"
"723.1","0.96","25","24.0638"
"723.31","0.97","25","24.1351"
"723.51","0.97","25","24.2985"
"723.72","0.97","25","24.3248"
"723.93","0.97","25","24.3292"
"724.14","0.97","25.34","24.5158"
"724.35","0.96","27.3","26.2267"
"724.56","0.96","28.54","27.4292"
"724.76","0.96","29","27.8244"
"724.97","0.96","29","27.8352"
"725.18","0.97","29","27.9872"
"725.39","0.97","29","28.0852"
"725.6","0.97","29","28.0852"
"725.81","0.97","29","28.1105"
"726.01","0.97","29","28.139"
"726.22","0.97","29","28.1434"
"726.43","0.97","29","28.1434"
"726.64","0.97","29","28.1434"
"726.85","0.97","29","28.1434"
"727.06","0.97","29","28.1434"
"727.26","0.97","29","28.1434"
"727.47","0.97","29","28.1434"
"727.68","0.97","29","28.1434"
"727.89","0.97","29","28.1434"
"728.1","0.96","29","27.9486"
"728.31","0.95","29","27.5899"
"728.51","0.95","29","27.5899"
"728.72","0.95","29","27.5899"
"728.93","0.95","29","27.5949"
"729.14","0.96","29","27.8769"
"729.35","0.97","29","28.1051"
"729.56","0.97","29","28.1791"
"729.76","0.98","29","28.3551"
"729.97","0.98","29","28.3551"
"730.18","0.98","29","28.3551"
"730.39","0.98","29","28.3551"
"730.6","0.98","29","28.3551"
"730.81","0.98","29","28.3551"
"731.01","0.98","29","28.3551"
"731.22","0.98","29","28.3551"
"731.43","0.98","29","28.3551"
"731.64","0.98","29","28.3551"
"731.85","0.98","29","28.3551"
"732.06","0.98","29","28.3551"
"732.26","0.98","29","28.3551"
"732.47","0.98","29","28.3551"
"732.68","0.98","29","28.3551"
"732.89","0.98","29","28.3551"
"733.1","0.98","29","28.3551"
"733.31","0.98","29","28.3559"
"733.51","0.98","29","28.3703"
"733.72","0.98","29","28.3703"
"733.93","0.98","29","28.3703"
"734.14","0.98","29","28.3703"
"734.35","0.98","29","28.3703"
"734.56","0.98","29","28.3703"
"734.76","0.98","29","28.3703"
"734.97","0.98","29","28.3703"
"735.18","0.98","29","28.3703"
"735.39","0.98","29","28.3703"
"735.6","0.98","29","28.3703"
"735.81","0.98","29","28.3703"
"736.01","0.98","29","28.3703"
"736.22","0.98","29","28.3703"
"736.43","0.98","29","28.3703"
"736.64","0.98","29","28.3703"
"736.85","0.98","29","28.3703"
"737.06","0.98","29","28.3703"
"737.26","0.98","29","28.3703"
"737.47","0.98","29","28.3703"
"737.68","0.98","29","28.3703"
"737.89","0.98","29","28.3703"
"738.1","0.98","29","28.3703"
"738.31","0.98","29","28.3703"
"738.51","0.98","29","28.3703"
"738.72","0.98","29","28.3703"
"738.93","0.98","29","28.3703"
"739.14","0.82","27.34","22.594"
"739.35","0.69","26","17.906"
"739.56","0.69","26","17.906"
"739.76","0.69","26","17.9554"
"739.97","0.7","26","18.0788"
"740.18","0.71","26","18.4116"
"740.39","0.71","26","18.5171"
"740.6","0.71","26","18.5171"
"740.81","0.71","26","18.5171"
"741.01","0.71","26","18.5171"
"741.22","0.71","26","18.5171"
"741.43","0.71","26","18.5171"
"741.64","0.71","26","18.5171"
"741.85","0.71","26","18.5171"
"742.06","0.71","26","18.5171"
"742.26","0.71","26","18.5171"
"742.47","0.71","26","18.5171"
"742.68","0.71","26","18.5171"
"742.89","0.71","26","18.5171"
"743.1","0.71","26","18.5171"
"743.31","0.71","26","18.5171"
"743.51","0.71","26","18.5171"
"743.72","0.71","26","18.5171"
"743.93","0.71","26","18.5171"
"744.14","0.71","26","18.5171"
"744.35","0.71","26","18.5171"
"744.56","0.72","26","18.7231"
"744.76","0.72","26","18.7671"
"744.97","0.73","26","18.9219"
"745.18","0.73","26","18.9707"
"745.39","0.73","26","18.9707"
"745.6","0.73","26","18.9707"
"745.81","0.73","26","18.9707"
"746.01","0.73","26","18.9707"
"746.22","0.73","26","18.9707"
"746.43","0.73","26","18.9707"
"746.64","0.73","26","18.9707"
"746.85","0.73","26","18.9707"
"747.06","0.73","26","18.9707"
"747.26","0.73","26","18.9707"
"747.47","0.73","26","18.9707"
"747.68","0.73","26","18.9707"
"747.89","0.73","26","18.9707"
"748.1","0.73","26","18.9707"
"748.31","0.73","26","18.9707"
"748.51","0.73","26","18.9707"
"748.72","0.73","26","18.9707"
"748.93","0.73","26","18.9707"
"749.14","0.73","26","18.9707"
"749.35","0.73","26","18.9707"
"749.56","0.73","26","18.9707"
"749.76","0.73","26","18.9707"
"749.97","0.73","26","18.9707"
"750.18","0.74","23.74","17.6737"
"750.39","0.75","23","17.2459"
"750.6","0.75","23","17.2459"
"750.81","0.75","23","17.2459"
"751.01","0.75","23","17.2459"
"751.22","0.76","23","17.3836"
"751.43","0.76","23","17.3906"
"751.64","0.76","23","17.3906"
"751.85","0.76","23","17.3906"
"752.06","0.76","23","17.3906"
"752.26","0.76","23","17.3906"
"752.47","0.76","23","17.3906"
"752.68","0.76","23","17.3906"
"752.89","0.76","23","17.3906"
"753.1","0.76","23","17.3906"
"753.31","0.76","23","17.3906"
"753.51","0.76","23","17.3906"
"753.72","0.76","23","17.3906"
"753.93","0.76","23","17.3906"
"754.14","0.76","23","17.3906"
"754.35","0.76","23","17.3906"
"754.56","0.76","23","17.3906"
"754.76","0.76","23","17.3906"
"754.97","0.76","23","17.3906"
"755.18","0.76","23","17.3906"
"755.39","0.76","23","17.3906"
"755.6","0.76","23","17.3906"
"755.81","0.76","23","17.3906"
"756.01","0.76","23","17.3906"
"756.22","0.76","23","17.3906"
"756.43","0.76","23","17.3906"
"756.64","0.76","23","17.3906"
"756.85","0.76","23","17.3906"
"757.06","0.76","23","17.3906"
"757.26","0.76","23","17.3906"
"757.47","0.76","23","17.3906"
"757.68","0.76","23","17.3906"
"757.89","0.76","23","17.3906"
"758.1","0.76","23","17.3906"
"758.31","0.76","23","17.3906"
"758.51","0.76","23","17.3906"
"758.72","0.76","23","17.3906"
"758.93","0.76","23","17.3906"
"759.14","0.76","23","17.3906"
"759.35","0.76","23","17.3906"
"759.56","0.76","23","17.3906"
"759.76","0.76","23","17.3906"
"759.97","0.76","23","17.3906"
"760.18","0.76","23","17.3906"
"760.39","0.76","23","17.3906"
"760.6","0.76","23","17.3906"
"760.81","0.76","23","17.3906"
"761.01","0.76","23","17.3906"
"761.22","0.72","17.29","12.3865"
"761.43","0.71","17","12.1342"
"761.64","0.71","17","12.1342"
"761.85","0.71","17","12.1342"
"762.06","0.72","17","12.1658"
"762.26","0.73","17","12.3423"
"762.47","0.73","17","12.3423"
"762.68","0.73","17","12.3423"
"762.89","0.73","17","12.3423"
"763.1","0.73","17","12.3423"
"763.31","0.73","17","12.3423"
"763.51","0.73","17","12.3756"
"763.72","0.74","17","12.5733"
"763.93","0.74","17","12.5733"
"764.14","0.74","17","12.5733"
"764.35","0.74","17","12.5733"
"764.56","0.74","17","12.5733"
"764.76","0.74","17","12.5776"
"764.97","0.74","17","12.5793"
"765.18","0.74","17","12.5793"
"765.39","0.74","17","12.5793"
"765.6","0.74","17","12.5793"
"765.81","0.74","17","12.5793"
"766.01","0.75","17","12.7233"
"766.22","0.77","17","13.0793"
"766.43","0.78","17","13.2793"
"766.64","0.78","17","13.3293"
"766.85","0.78","17","13.3293"
"767.06","0.78","17","13.3293"
"767.26","0.78","17","13.3293"
"767.47","0.78","17","13.3293"
"767.68","0.79","17","13.4394"
"767.89","0.87","17","14.7154"
"768.1","0.9","17.06","15.2848"
"768.31","0.89","18","16.0238"
"768.51","0.9","18","16.2341"
"768.72","0.9","18","16.2341"
"768.93","0.91","18","16.3021"
"769.14","0.92","18","16.4841"
"769.35","0.92","18","16.4841"
"769.56","0.92","18","16.4841"
"769.76","0.92","18","16.4841"
"769.97","0.92","18","16.4841"
"770.18","0.92","18","16.4841"
"770.39","0.92","18","16.4841"
"770.6","0.92","18","16.4841"
"770.81","0.92","18","16.4841"
"771.01","0.92","18","16.4841"
"771.22","0.92","18","16.4841"
"771.43","0.92","18","16.4841"
"771.64","0.92","18","16.4841"
"771.85","0.92","18","16.4841"
"772.06","0.91","18","16.4503"
"772.26","0.9","18","16.2622"
"772.47","0.9","18","16.2622"
"772.68","0.9","18","16.2622"
"772.89","0.9","18","16.2622"
"773.1","0.9","18","16.2622"
"773.31","0.9","18","16.2671"
"773.51","0.9","18","16.2819"
"773.72","0.9","18","16.2819"
"773.93","0.91","18","16.2956"
"774.14","0.91","18","16.3324"
"774.35","0.91","18","16.3324"
"774.56","0.91","18","16.3324"
"774.76","0.91","18","16.3324"
"774.97","0.91","18","16.3324"
"775.18","0.91","18","16.3324"
"775.39","0.91","18","16.3324"
"775.6","0.91","18","16.3324"
"775.81","0.91","18","16.3324"
"776.01","0.91","18","16.3324"
"776.22","0.91","18","16.3324"
"776.43","0.91","18","16.3324"
"776.64","0.91","18","16.3324"
"776.85","0.91","18","16.3324"
"777.06","0.91","18","16.3324"
"777.26","0.91","18","16.3324"
"777.47","0.91","18","16.3324"
"777.68","0.91","18","16.3324"
"777.89","0.91","18","16.3324"
"778.1","0.91","18","16.3324"
"778.31","0.91","18","16.3324"
"778.51","0.91","18","16.3324"
"778.72","0.91","18","16.3324"
"778.93","0.91","18","16.3324"
"779.14","0.91","18","16.3324"
"779.35","0.91","18","16.3324"
"779.56","0.91","18","16.3324"
"779.76","0.91","18","16.3324"
"779.97","0.91","18","16.3324"
"780.18","0.91","18","16.3324"
"780.39","0.91","18","16.3324"
"780.6","0.91","18","16.3324"
"780.81","0.91","18","16.3324"
"781.01","0.91","18","16.3324"
"781.22","0.91","18","16.3324"
"781.43","0.91","18","16.3324"
"781.64","0.91","18","16.3324"
"781.85","0.91","18","16.3324"
"782.06","0.91","18","16.3324"
"782.26","0.91","18","16.3324"
"782.47","0.91","18","16.3324"
"782.68","0.91","18","16.3324"
"782.89","0.91","18","16.3324"
"783.1","0.86","16.94","14.7257"
"783.31","0.78","15","11.768"
"783.51","0.79","15","11.8676"
"783.72","0.83","15","12.4432"
"783.93","0.84","15","12.6341"
"784.14","0.91","15","13.6251"
"784.35","0.94","15","14.1498"
"784.56","0.95","15","14.2518"
"784.76","0.97","15","14.6144"
"784.97","0.94","15.9","15.0159"
"785.18","0.95","16","15.2098"
"785.39","0.95","16","15.2105"
"785.6","0.95","16","15.2105"
"785.81","0.96","16","15.3793"
"786.01","0.97","16","15.5563"
"786.22","0.97","16","15.5563"
"786.43","0.97","16","15.5563"
"786.64","0.98","16","15.7016"
"786.85","0.98","16","15.7199"
"787.06","0.98","16","15.7199"
"787.26","0.98","16","15.7199"
"787.47","0.98","16","15.7199"
"787.68","0.98","16","15.7199"
"787.89","0.98","16","15.7199"
"788.1","0.98","16","15.7199"
"788.31","0.98","16","15.7199"
"788.51","0.98","16","15.7369"
"788.72","0.99","16","15.7705"
"788.93","0.99","16","15.7705"
"789.14","0.99","16","15.7705"
"789.35","0.99","16","15.7705"
"789.56","0.99","16","15.7705"
"789.76","0.99","16","15.7705"
"789.97","0.99","16","15.7705"
"790.18","0.99","16","15.7705"
"790.39","0.99","16","15.7705"
"790.6","0.99","16","15.7705"
"790.81","0.99","16","15.7705"
"791.01","0.99","16","15.7705"
"791.22","0.99","16","15.7705"
"791.43","0.99","16","15.7705"
"791.64","0.99","16","15.7705"
"791.85","0.99","16","15.7705"
"792.06","0.99","16","15.7705"
"792.26","0.99","16","15.7705"
"792.47","0.99","16","15.7705"
"792.68","0.99","16","15.7705"
"792.89","0.99","16","15.7705"
"793.1","0.99","16","15.7705"
"793.31","0.99","16","15.7705"
"793.51","0.99","16","15.7705"
"793.72","0.99","16","15.7749"
"793.93","0.96","16.7","15.9542"
"794.14","0.94","17","15.9182"
"794.35","0.93","17","15.8289"
"794.56","0.93","17","15.8292"
"794.76","0.94","17","15.977"
"794.97","0.98","17","16.6635"
"795.18","0.99","17.75","17.5677"
"795.39","0.99","18","17.8647"
"795.6","0.99","18","17.8647"
"795.81","0.99","18","17.8647"
"796.01","0.99","18","17.8647"
"796.22","0.99","18","17.8647"
"796.43","0.99","18","17.8647"
"796.64","0.99","18","17.8647"
"796.85","0.99","18","17.8647"
"797.06","0.99","18","17.8647"
"797.26","0.99","18","17.8647"
"797.47","0.96","18.71","18.0427"
"797.68","0.96","19","18.2907"
"797.89","0.97","19","18.3647"
"798.1","0.97","19","18.3647"
"798.31","0.97","19","18.3647"
"798.51","0.97","19","18.4727"
"798.72","0.98","19","18.6147"
"798.93","0.98","19","18.6147"
"799.14","0.98","19","18.6147"
"799.35","0.98","19","18.6147"
"799.56","0.98","19","18.6147"
"799.76","0.98","19","18.6147"
"799.97","0.98","19","18.6147"
"800.18","0.98","19","18.6147"
"800.39","0.98","19","18.6807"
"800.6","0.99","19","18.8647"
"800.81","0.99","19","18.8647"
"801.01","0.99","19","18.8647"
"801.22","0.99","19","18.8647"
"801.43","0.99","19","18.8647"
"801.64","0.99","19","18.8647"
"801.85","0.99","19","18.8647"
"802.06","0.99","19","18.8647"
"802.26","0.99","19","18.8647"
"802.47","0.99","19","18.8647"
"802.68","0.99","19","18.8647"
"802.89","0.99","19","18.8647"
"803.1","0.99","19","18.8647"
"803.31","0.99","19","18.8647"
"803.51","0.99","19","18.8647"
"803.72","0.99","19","18.8647"
"803.93","0.99","19","18.8647"
"804.14","0.99","19","18.8647"
"804.35","0.99","19","18.8647"
"804.56","0.99","19","18.8647"
"804.76","0.99","19","18.8647"
"804.97","0.99","19","18.8647"
"805.18","0.95","19","18.0983"
"805.39","0.94","19","17.8455"
"805.6","0.94","19","17.8455"
"805.81","0.94","19","17.8455"
"806.01","0.94","19","17.8455"
"806.22","0.97","19","18.3401"
"806.43","0.97","19","18.3651"
"806.64","0.97","19","18.3651"
"806.85","0.97","19","18.3651"
"807.06","0.97","19","18.3651"
"807.26","0.97","19","18.3651"
"807.47","0.97","19","18.3651"
"807.68","0.97","19","18.3651"
"807.89","0.97","19","18.3651"
"808.1","0.97","19","18.3651"
"808.31","0.97","19","18.3697"
"808.51","0.97","19","18.3745"
"808.72","0.97","19","18.3745"
"808.93","0.97","19","18.3745"
"809.14","0.97","19","18.3745"
"809.35","0.97","19","18.3745"
"809.56","0.97","19","18.3745"
"809.76","0.97","19","18.3745"
"809.97","0.97","19","18.3745"
"810.18","0.97","19","18.3745"
"810.39","0.97","19","18.3745"
"810.6","0.97","19","18.3745"
"810.81","0.97","19","18.3745"
"811.01","0.97","19","18.3745"
"811.22","0.97","19","18.3745"
"811.43","0.97","19","18.3745"
"811.64","0.97","19","18.3745"
"811.85","0.97","19","18.3745"
"812.06","0.97","19","18.3745"
"812.26","0.97","19","18.3745"
"812.47","0.97","19","18.3745"
"812.68","0.97","19","18.3745"
"812.89","0.97","19","18.3745"
"813.1","0.97","19","18.3745"
"813.31","0.97","19","18.3745"
"813.51","0.97","19","18.3745"
"813.72","0.97","19","18.3745"
"813.93","0.97","19","18.3745"
"814.14","0.97","19","18.3745"
"814.35","0.97","19","18.3745"
"814.56","0.97","19","18.3745"
"814.76","0.97","19","18.3745"
"814.97","0.97","19","18.3745"
"815.18","0.97","19","18.3745"
"815.39","0.97","19","18.3745"
"815.6","0.97","19","18.3745"
"815.81","0.97","19","18.3745"
"816.01","0.97","19","18.3745"
"816.22","0.76","19","14.4742"
"816.43","0.76","19","14.4494"
"816.64","0.76","19","14.4494"
"816.85","0.77","19","14.6814"
"817.06","0.78","19","14.8101"
"817.26","0.81","19","15.428"
"817.47","0.81","19","15.428"
"817.68","0.81","19","15.428"
"817.89","0.81","19","15.478"
"818.1","0.82","19","15.6592"
"818.31","0.82","19","15.6592"
"818.51","0.82","19","15.6592"
"818.72","0.82","19","15.6592"
"818.93","0.82","19","15.6592"
"819.14","0.82","19","15.6592"
"819.35","0.82","19","15.6592"
"819.56","0.82","19","15.6592"
"819.76","0.82","19","15.6592"
"819.97","0.86","19","16.3908"
"820.18","0.9","19","17.178"
"820.39","0.9","19","17.178"
"820.6","0.9","19","17.178"
"820.81","0.9","19","17.178"
"821.01","0.91","19","17.2032"
"821.22","0.91","19","17.2184"
"821.43","0.91","19","17.2184"
"821.64","0.91","19","17.2184"
"821.85","0.91","19","17.2184"
"822.06","0.91","19","17.2184"
"822.26","0.91","19","17.283"
"822.47","0.91","19","17.322"
"822.68","0.91","19","17.322"
"822.89","0.91","19","17.322"
"823.1","0.91","19","17.322"
"823.31","0.91","19","17.322"
"823.51","0.91","19","17.322"
"823.72","0.91","19","17.322"
"823.93","0.91","19","17.322"
"824.14","0.91","19","17.322"
"824.35","0.91","19","17.322"
"824.56","0.91","19","17.322"
"824.76","0.91","19","17.322"
"824.97","0.91","19","17.322"
"825.18","0.91","19","17.322"
"825.39","0.91","19","17.322"
"825.6","0.91","19","17.322"
"825.81","0.91","19","17.322"
"826.01","0.91","19","17.322"
"826.22","0.91","19","17.322"
"826.43","0.91","19","17.322"
"826.64","0.91","19","17.322"
"826.85","0.91","19","17.322"
"827.06","0.91","19","17.2776"
"827.26","0.9","19","17.0301"
"827.47","0.9","19","17.0301"
"827.68","0.9","19","17.0574"
"827.89","0.91","19","17.3725"
"828.1","0.93","19.35","18.0223"
"828.31","0.96","20","19.2184"
"828.51","0.96","20","19.2184"
"828.72","0.96","20","19.2184"
"828.93","0.96","20","19.2184"
"829.14","0.97","20","19.4464"
"829.35","0.98","20","19.5377"
"829.56","0.98","20","19.5377"
"829.76","0.98","20","19.5377"
"829.97","0.98","20","19.5745"
"830.18","0.98","20","19.6499"
"830.39","0.98","20","19.6499"
"830.6","0.98","20","19.6499"
"830.81","0.98","20","19.6499"
"831.01","0.98","20","19.6499"
"831.22","0.98","20","19.6499"
"831.43","0.98","20","19.6499"
"831.64","0.98","20","19.6499"
"831.85","0.98","20","19.6499"
"832.06","0.98","20","19.6545"
"832.26","0.98","20","19.6729"
"832.47","0.98","20","19.6729"
"832.68","0.98","20","19.6729"
"832.89","0.99","20","19.7071"
"833.1","0.99","20","19.8765"
"833.31","0.99","20","19.8765"
"833.51","0.99","20","19.8765"
"833.72","0.99","20","19.8765"
"833.93","0.99","20","19.8765"
"834.14","0.99","20","19.8765"
"834.35","0.99","20","19.8765"
