"Request ID","Function ID","Arrival Time","Start Time","Finish Time","ExecutionTime","Response Time"
"3691","17","576.85","578.87","581.74","2.87","4.89"
"3741","23","578.81","580.83","582.45","1.62","3.64"
"3750","23","578.83","580.86","581.18","0.32","2.35"
"3751","23","578.83","580.86","582.46","1.6","3.63"
"3752","23","578.83","580.86","581.52","0.66","2.69"
"3823","14","582.66","584.68","588.76","4.08","6.1"
"3898","17","587.36","589.38","590.42","1.04","3.06"
"3900","17","587.42","589.44","-1","-590.44","-588.42"
"3905","17","587.46","589.48","590.15","0.67","2.69"
"3911","8","587.89","589.91","590.74","0.83","2.85"
"3951","1","588.7","590.72","596.98","6.26","8.28"
"3957","23","588.84","590.86","-1","-591.86","-589.84"
"3960","8","588.84","590.86","591.72","0.86","2.88"
"3963","2","588.89","590.91","-1","-591.91","-589.89"
"3968","8","589.62","591.64","592.55","0.91","2.93"
"4036","23","591.24","593.26","594.31","1.05","3.07"
"4037","23","591.24","593.26","593.58","0.32","2.34"
"4041","22","591.38","593.4","593.52","0.12","2.14"
"4051","23","591.47","593.49","594.52","1.02","3.05"
"4057","16","591.72","593.74","594.74","1","3.02"
"4065","22","591.82","593.84","593.91","0.07","2.09"
"4068","23","591.84","593.86","-1","-594.86","-592.84"
"4091","10","592.55","594.57","595.79","1.22","3.24"
"4100","2","592.71","594.73","595.31","0.58","2.6"
"4109","23","592.9","594.92","595.23","0.31","2.33"
"4189","10","595.59","597.61","599.1","1.49","3.51"
"4190","10","595.59","597.61","598.86","1.25","3.27"
"4191","10","595.59","597.61","609.77","12.16","14.18"
"4194","10","595.67","597.69","598.91","1.22","3.24"
"4197","1","595.8","597.82","603.82","6","8.02"
"4224","16","596.24","598.26","599.31","1.05","3.07"
"4229","9","596.3","598.32","599","0.67","2.7"
"4239","10","596.48","598.5","600.44","1.94","3.96"
"4243","10","596.64","598.66","599.93","1.27","3.29"
"4275","9","597.3","599.32","600.06","0.74","2.76"
"4454","13","607.49","609.51","610.79","1.28","3.3"
"4570","19","610.74","612.76","621.05","8.29","10.31"
"4579","23","610.8","612.82","613.15","0.33","2.35"
"4581","23","610.81","612.83","613.09","0.26","2.28"
"4586","23","610.83","612.85","-1","-613.85","-611.83"
"4592","9","610.84","612.86","613.94","1.08","3.1"
"4593","9","610.84","612.86","613.74","0.88","2.9"
"4594","9","610.84","612.86","613.74","0.88","2.9"
"4595","9","610.84","612.86","613.55","0.69","2.71"
"4596","9","610.84","612.86","626.64","13.78","15.8"
"4598","9","610.84","612.87","613.66","0.79","2.82"
"4599","9","610.84","612.87","613.75","0.88","2.91"
"4600","9","610.84","612.87","613.94","1.07","3.1"
"4601","9","610.86","612.88","613.57","0.69","2.71"
"4603","23","610.9","612.92","-1","-613.92","-611.9"
"4606","23","610.92","612.94","613.62","0.68","2.7"
"4618","23","611.19","613.21","614.82","1.61","3.63"
"4620","19","611.22","613.24","613.29","0.05","2.07"
"4621","19","611.25","613.27","621.38","8.11","10.13"
"4631","9","611.31","613.33","614.33","1","3.02"
"4632","9","611.31","613.33","614.07","0.74","2.76"
"4634","19","611.31","613.33","617.94","4.6","6.63"
"4643","19","611.75","613.77","613.82","0.05","2.07"
"4652","10","611.78","613.8","615.31","1.5","3.53"
"4665","17","612.36","614.38","617.2","2.82","4.84"
"4668","17","612.37","614.39","617.25","2.86","4.88"
"4743","4","615.02","617.04","618.1","1.06","3.08"
"4755","20","615.32","617.34","618.36","1.02","3.04"
"4777","1","615.46","617.48","618.82","1.34","3.36"
"4812","18","617","619.02","619.2","0.18","2.2"
"4839","8","619.24","621.26","626.93","5.67","7.69"
"4844","8","619.35","621.37","623.42","2.05","4.07"
"4972","23","623.46","625.48","625.81","0.33","2.35"
"5019","9","624.16","626.18","627.25","1.07","3.09"
"5026","9","624.26","626.28","627.04","0.76","2.78"
"5028","9","624.26","626.28","626.97","0.69","2.71"
"5030","9","624.27","626.29","627.17","0.88","2.9"
"5032","9","624.29","626.31","626.99","0.68","2.7"
"5033","9","624.3","626.32","627.8","1.48","3.5"
"5034","9","624.3","626.32","627.8","1.48","3.5"
"5035","9","624.3","626.32","627.07","0.74","2.77"
"5036","9","624.3","626.32","627.07","0.74","2.77"
"5066","7","626.07","628.09","629.13","1.04","3.06"
"5091","6","626.4","628.42","629.69","1.27","3.29"
"5100","8","626.87","628.89","629.77","0.88","2.9"
"5174","3","627.57","629.59","630.34","0.75","2.77"
"5186","23","627.61","629.63","629.89","0.26","2.28"
"5202","23","628.09","630.11","630.81","0.7","2.72"
"5205","23","628.09","630.11","649.54","19.43","21.45"
"5247","11","628.93","630.95","632.37","1.42","3.44"
"5255","21","629.01","631.03","633.42","2.39","4.41"
"5281","23","629.46","631.48","632.17","0.69","2.71"
"5284","23","629.54","631.56","633.18","1.62","3.64"
"5287","23","629.59","631.61","632.3","0.69","2.71"
"5300","1","629.7","631.72","633.9","2.18","4.2"
"5302","1","629.7","631.72","637.84","6.12","8.14"
"5310","23","629.74","631.76","632.09","0.32","2.35"
"5314","23","629.85","631.87","632.17","0.3","2.32"
"5318","23","629.85","631.87","632.2","0.32","2.35"
"5347","1","630.51","632.53","634.64","2.11","4.13"
"5376","11","631.18","633.2","634.05","0.85","2.87"
"5400","22","631.37","633.39","633.46","0.07","2.09"
"5406","23","631.45","633.47","634.14","0.67","2.69"
"5407","23","631.46","633.48","633.73","0.25","2.27"
"5413","10","631.48","633.5","634.95","1.45","3.47"
"5423","23","631.65","633.67","634.67","1","3.02"
"5430","10","631.89","633.91","635.77","1.86","3.88"
"5517","16","635.89","637.91","638.96","1.04","3.07"
"5671","17","647.14","649.16","649.63","0.47","2.49"
"5775","2","650.3","652.32","652.89","0.57","2.59"
"5813","16","651.19","653.21","653.43","0.22","2.24"
"5845","22","652.36","654.38","654.49","0.11","2.13"
"5854","21","652.6","654.62","655.28","0.66","2.68"
"5858","1","652.66","654.68","656.02","1.34","3.36"
"5859","1","652.66","654.68","660.69","6","8.03"
"5973","13","663.75","665.77","667.17","1.4","3.42"
"6023","19","673.36","675.38","675.43","0.05","2.07"
"6040","22","674.62","676.64","688.17","11.53","13.55"
"6076","3","680.68","682.7","683.73","1.03","3.05"
"6124","23","685.19","687.21","-1","-688.21","-686.19"
"6141","9","685.85","687.87","689.39","1.52","3.54"
"6142","9","685.87","687.89","688.66","0.77","2.79"
"6143","9","685.87","687.89","701.52","13.63","15.65"
"6149","9","686.04","688.06","688.73","0.67","2.69"
"6150","23","686.06","688.08","688.78","0.7","2.72"
"6151","9","686.06","688.08","689.13","1.05","3.07"
"6152","9","686.06","688.08","701.75","13.67","15.69"
"6153","9","686.07","688.09","688.95","0.86","2.88"
"6155","9","686.09","688.11","701.78","13.67","15.69"
"6158","10","686.17","688.19","689.93","1.74","3.76"
"6162","9","686.26","688.28","689.02","0.74","2.76"
"6164","9","686.31","688.33","689.33","1","3.02"
"6165","9","686.32","688.34","689.04","0.7","2.72"
"6166","9","686.32","688.34","689.43","1.09","3.11"
"6171","9","686.43","688.45","689.54","1.09","3.11"
"6172","9","686.43","688.45","689.35","0.89","2.92"
"6173","9","686.46","688.48","689.54","1.06","3.08"
"6175","9","686.48","688.5","689.25","0.75","2.77"
"6177","9","686.52","688.54","689.29","0.75","2.77"
"6178","9","686.52","688.54","689.6","1.06","3.08"
"6181","9","686.65","688.67","689.54","0.87","2.89"
"6182","9","686.65","688.67","689.35","0.67","2.7"
"6183","9","686.68","688.7","689.56","0.86","2.88"
"6185","1","686.71","688.73","689.14","0.41","2.43"
"6193","10","686.9","688.92","690.14","1.22","3.24"
"6195","10","686.92","688.94","690.85","1.91","3.93"
"6210","9","687.45","689.47","690.55","1.08","3.1"
"6220","9","687.79","689.81","690.57","0.76","2.78"
"6224","9","687.88","689.9","690.92","1.02","3.04"
"6225","9","687.9","689.92","690.68","0.76","2.78"
"6226","9","687.9","689.92","690.97","1.05","3.07"
"6229","10","687.95","689.97","691.47","1.5","3.52"
"6230","9","687.95","689.97","690.75","0.77","2.8"
"6245","10","688.52","690.54","692.69","2.15","4.17"
"6248","11","688.54","690.56","692","1.44","3.46"
"6268","9","689.19","691.21","691.99","0.77","2.8"
"6269","9","689.21","691.23","691.97","0.74","2.76"
"6270","9","689.21","691.23","692.23","1","3.02"
"6271","9","689.22","691.24","691.91","0.67","2.69"
"6320","2","692.68","694.7","695.24","0.54","2.56"
"6331","7","693.6","695.62","696.66","1.04","3.06"
"6353","7","695.01","697.03","698.05","1.02","3.04"
"6400","19","697.2","699.22","704.04","4.82","6.84"
"6413","19","698.63","700.65","700.7","0.05","2.07"
"6442","1","706.72","708.74","714.88","6.14","8.16"
"6444","3","706.73","708.75","709.49","0.74","2.76"
"6484","1","709.44","711.46","713.99","2.53","4.55"
"6498","1","710.55","712.57","718.57","6","8.02"
"6504","1","710.89","712.91","718.91","6","8.02"
"6509","18","711.18","713.2","717.29","4.09","6.11"
"6514","11","711.8","713.82","713.93","0.11","2.13"
"6527","1","713.57","715.59","721.6","6.01","8.03"
"6578","9","719.15","721.17","735.2","14.03","16.05"
"6579","9","719.15","721.17","721.95","0.77","2.8"
"6584","9","719.31","721.33","722.02","0.69","2.71"
"6585","10","719.31","721.33","723.2","1.86","3.89"
"6586","9","719.36","721.38","722.89","1.51","3.53"
"6587","9","719.36","721.38","722.4","1.02","3.04"
"6588","9","719.41","721.43","722.13","0.7","2.72"
"6589","9","719.41","721.43","722.13","0.7","2.72"
"6593","9","719.55","721.57","722.47","0.9","2.92"
"6595","10","719.78","721.8","731.86","10.06","12.08"
"6598","9","719.85","721.87","735.86","13.99","16.01"
"6600","9","719.99","722.01","736.01","14","16.02"
"6601","9","719.99","722.01","722.88","0.86","2.89"
"6606","9","720.15","722.17","722.94","0.77","2.79"
"6607","9","720.15","722.17","722.85","0.67","2.7"
"6608","9","720.18","722.2","723.2","1","3.02"
"6611","22","720.2","722.22","722.33","0.11","2.13"
"6614","5","720.58","722.6","725.26","2.66","4.68"
"6623","9","720.67","722.69","723.56","0.86","2.89"
"6624","9","720.68","722.7","723.56","0.86","2.88"
"6625","16","720.68","722.7","722.86","0.16","2.18"
"6626","9","720.68","722.7","723.57","0.86","2.89"
"6627","16","720.68","722.7","724.41","1.71","3.73"
"6628","10","720.68","722.7","734.83","12.13","14.15"
"6629","9","720.69","722.71","723.51","0.8","2.82"
"6632","9","720.78","722.8","723.6","0.8","2.82"
"6633","9","720.78","722.8","723.84","1.04","3.06"
"6634","9","720.79","722.81","723.51","0.7","2.72"
"6635","9","720.79","722.81","723.85","1.04","3.06"
"6638","9","720.83","722.85","723.72","0.86","2.89"
"6639","9","720.84","722.86","723.6","0.74","2.76"
"6640","9","720.84","722.86","723.86","1","3.02"
"6643","9","720.88","722.9","723.68","0.77","2.8"
"6650","19","721","723.03","731.26","8.24","10.26"
"6652","22","721.09","723.11","723.23","0.12","2.14"
"6654","9","721.12","723.14","724.19","1.05","3.07"
"6655","9","721.12","723.14","723.92","0.77","2.8"
"6657","9","721.26","723.28","724.02","0.74","2.76"
"6658","9","721.26","723.28","724.75","1.47","3.49"
"6659","9","721.28","723.3","736.82","13.52","15.54"
"6660","9","721.29","723.31","724.17","0.86","2.88"
"6661","9","721.29","723.31","724.36","1.05","3.07"
"6662","9","721.29","723.31","724.18","0.86","2.89"
"6663","9","721.31","723.33","724.19","0.86","2.88"
"6664","10","721.31","723.33","724.78","1.45","3.47"
"6667","9","721.31","723.33","724.2","0.86","2.89"
"6668","10","721.32","723.34","724.84","1.5","3.52"
"6669","9","721.32","723.34","724.34","1","3.02"
"6672","16","721.48","723.5","-1","-724.5","-722.48"
"6673","9","721.48","723.5","724.5","1","3.02"
"6674","9","721.48","723.5","724.97","1.47","3.49"
"6675","9","721.48","723.5","724.56","1.05","3.08"
"6676","19","721.54","723.56","728.81","5.25","7.27"
"6677","9","721.54","723.56","737.32","13.76","15.78"
"6678","9","721.56","723.58","724.35","0.77","2.79"
"6679","9","721.56","723.58","724.45","0.86","2.89"
"6680","9","721.59","723.61","737.8","14.19","16.21"
"6681","9","721.59","723.61","724.32","0.71","2.73"
"6683","21","721.78","723.8","724.69","0.89","2.91"
"6690","9","721.86","723.88","724.69","0.81","2.83"
"6691","10","721.86","723.88","736.35","12.47","14.49"
"6693","10","721.89","723.91","733.98","10.07","12.09"
"6695","9","721.89","723.91","738.03","14.11","16.14"
"6697","9","721.92","723.94","725.47","1.53","3.55"
"6699","16","722.04","724.06","724.22","0.16","2.18"
"6701","9","722.06","724.08","724.79","0.7","2.73"
"6702","10","722.1","724.12","726.07","1.95","3.97"
"6703","9","722.1","724.12","724.81","0.69","2.71"
"6706","16","722.18","724.2","-1","-725.2","-723.18"
"6713","10","722.34","724.36","725.6","1.24","3.26"
"6715","19","722.36","724.38","732.49","8.11","10.13"
"6716","9","722.37","724.39","725.41","1.02","3.04"
"6717","9","722.37","724.39","725.18","0.79","2.81"
"6719","9","722.45","724.47","725.34","0.86","2.89"
"6721","10","722.46","724.48","725.7","1.22","3.24"
"6722","9","722.46","724.48","725.48","1","3.02"
"6725","9","722.53","724.55","725.55","1","3.02"
"6726","9","722.54","724.56","725.42","0.86","2.88"
"6727","9","722.54","724.56","738.08","13.52","15.54"
"6728","9","722.59","724.61","725.47","0.86","2.88"
"6730","16","722.61","724.63","724.86","0.23","2.25"
"6731","9","722.61","724.63","725.41","0.77","2.8"
"6744","21","722.9","724.92","725.92","1","3.02"
"6759","23","723.2","725.22","726.87","1.65","3.67"
"6764","9","723.25","725.27","726.27","1","3.02"
"6769","23","723.44","725.46","-1","-726.46","-724.44"
"6779","23","723.52","725.54","726.21","0.67","2.69"
"6811","10","724.07","726.09","727.83","1.74","3.76"
"6814","11","724.08","726.1","726.48","0.38","2.4"
"6819","19","724.09","726.11","730.72","4.6","6.63"
"6820","10","724.09","726.11","728.27","2.15","4.18"
"6821","9","724.09","726.11","726.89","0.77","2.8"
"6822","9","724.09","726.12","726.86","0.74","2.77"
"6825","9","724.1","726.12","726.86","0.74","2.76"
"6827","9","724.1","726.12","-1","-727.12","-725.1"
"6829","10","724.17","726.19","728.06","1.86","3.89"
"6834","23","724.23","726.25","727.89","1.64","3.66"
"6835","23","724.24","726.26","-1","-727.26","-725.24"
"6837","9","724.24","726.26","727.13","0.86","2.89"
"6839","9","724.26","726.28","727.37","1.09","3.11"
"6840","23","724.26","726.28","727.32","1.04","3.06"
"6841","23","724.26","726.28","726.98","0.69","2.72"
"6842","9","724.26","726.28","727.32","1.04","3.06"
"6844","9","724.28","726.3","727.2","0.9","2.92"
"6845","23","724.32","726.34","726.67","0.33","2.35"
"6849","9","724.34","726.36","727.06","0.7","2.72"
"6851","9","724.39","726.41","727.11","0.7","2.72"
"6852","23","724.4","726.42","726.74","0.32","2.34"
"6853","23","724.4","726.42","726.74","0.32","2.34"
"6854","10","724.42","726.44","728.59","2.15","4.17"
"6856","9","724.42","726.44","727.21","0.77","2.79"
"6857","9","724.42","726.44","-1","-727.44","-725.42"
"6862","23","724.57","726.59","726.91","0.32","2.34"
"6863","23","724.57","726.59","727.27","0.68","2.7"
"6875","19","725.03","727.05","732.22","5.17","7.19"
"6903","7","725.68","727.7","728.73","1.03","3.05"
"6921","23","725.93","727.95","-1","-728.95","-726.93"
"6990","3","728.73","730.75","736.34","5.59","7.61"
"7012","15","729.47","731.49","736.8","5.31","7.33"
"7067","3","733.27","735.29","735.83","0.54","2.56"
"7137","22","739.67","741.69","744.93","3.24","5.26"
"7141","23","739.81","741.83","742.12","0.29","2.31"
"7227","19","744.36","746.38","751.55","5.17","7.19"
"7248","21","744.79","746.81","749.13","2.32","4.34"
"7550","10","763.46","765.48","767.38","1.9","3.92"
"7570","7","764.59","766.61","768.08","1.47","3.49"
"7580","10","765.92","767.94","769.39","1.45","3.47"
"7581","10","765.94","767.96","769.46","1.5","3.52"
"7586","10","766.24","768.26","770.16","1.9","3.92"
"7630","10","767.63","769.65","770.89","1.24","3.26"
"7631","9","767.63","769.65","770.39","0.74","2.76"
"7632","9","767.63","769.65","770.65","1","3.02"
"7633","9","767.63","769.65","770.43","0.77","2.8"
"7635","9","767.64","769.66","770.71","1.05","3.07"
"7637","9","767.75","769.77","770.51","0.74","2.76"
"7638","9","767.75","769.77","771.24","1.47","3.49"
"7639","9","767.75","769.77","770.45","0.67","2.7"
"7641","9","767.75","769.77","-1","-770.77","-768.75"
"7642","9","767.77","769.79","770.56","0.77","2.79"
"7643","9","767.99","770.01","770.68","0.67","2.69"
"7644","9","767.99","770.01","770.79","0.77","2.8"
"7645","9","768.06","770.08","770.82","0.74","2.76"
"7646","10","768.06","770.08","779.73","9.65","11.67"
"7647","9","768.2","770.22","771.27","1.05","3.07"
"7648","9","768.2","770.22","771.22","1","3.02"
"7658","10","768.85","770.87","772.32","1.45","3.47"
"7706","3","773.23","775.25","780.77","5.51","7.54"
"7710","17","773.83","775.85","-1","-776.85","-774.83"
"7711","3","773.85","775.87","776.39","0.52","2.54"
"7778","12","777.92","779.94","780.99","1.05","3.07"
"7808","18","780.47","782.49","783.25","0.75","2.78"
"7860","9","783.45","785.47","786.52","1.05","3.07"
"7861","9","783.45","785.47","786.94","1.47","3.49"
"7862","9","783.45","785.47","786.52","1.05","3.07"
"7865","9","783.51","785.53","786.53","1","3.02"
"7869","9","783.77","785.79","786.66","0.86","2.89"
"7878","9","783.87","785.89","786.66","0.77","2.79"
"7879","9","783.87","785.89","786.93","1.04","3.06"
"7891","9","784.41","786.43","787.21","0.77","2.8"
"7893","11","784.51","786.53","787.56","1.03","3.05"
"7894","9","784.57","786.59","787.45","0.86","2.88"
"7895","9","784.57","786.59","787.27","0.67","2.7"
"7902","9","784.76","786.78","787.82","1.04","3.06"
"7903","9","784.76","786.78","788.31","1.53","3.55"
"7904","11","784.92","786.94","791.46","4.52","6.54"
"7905","8","784.92","786.94","792.68","5.73","7.76"
"7908","11","785.04","787.06","787.44","0.38","2.4"
"7921","9","785.64","787.66","788.36","0.7","2.72"
"7923","9","785.72","787.74","788.44","0.7","2.72"
"7928","21","786.43","788.45","788.65","0.2","2.22"
"7968","3","788.42","790.44","791.44","1","3.02"
"8087","23","793.58","795.6","796.63","1.03","3.05"
"8088","10","793.76","795.78","797.59","1.81","3.83"
"8096","23","794.53","796.55","797.6","1.05","3.07"
"8102","23","794.7","796.72","796.98","0.26","2.28"
"8109","10","794.7","796.73","809.08","12.36","14.38"
"8110","10","794.7","796.73","798.67","1.94","3.97"
"8113","23","794.71","796.73","797.78","1.05","3.07"
"8117","10","794.73","796.75","806.81","10.06","12.08"
"8128","23","794.76","796.78","797.44","0.66","2.68"
"8157","10","797.3","799.32","800.54","1.22","3.24"
"8160","10","797.51","799.53","801.68","2.15","4.17"
"8197","10","798.4","800.42","801.64","1.22","3.24"
"8242","10","800.31","802.33","814.51","12.18","14.2"
"8347","16","808.16","810.19","810.83","0.64","2.67"
"8348","3","808.18","810.2","810.74","0.54","2.56"
"8361","16","808.26","810.28","810.44","0.16","2.18"
"8507","1","816.17","818.19","824.49","6.3","8.32"
"8514","10","816.63","818.65","820.53","1.88","3.9"
"8532","1","817.82","819.84","821.99","2.15","4.17"
"8609","9","819.8","821.82","822.69","0.86","2.89"
"8611","9","819.8","821.82","822.88","1.05","3.08"
"8615","9","819.8","821.83","823.3","1.47","3.5"
"8616","23","819.81","821.83","822.87","1.04","3.06"
"8617","23","819.81","821.83","822.09","0.26","2.28"
"8618","9","819.83","821.85","835.55","13.7","15.72"
"8620","9","819.85","821.87","822.73","0.86","2.88"
"8621","23","819.85","821.87","822.17","0.29","2.32"
"8622","9","819.88","821.9","823.37","1.47","3.49"
"8623","9","819.88","821.9","822.77","0.86","2.89"
"8625","1","819.92","821.94","823.28","1.34","3.36"
"8637","11","820.86","822.88","823.88","1","3.02"
"8663","4","822.11","824.13","825.09","0.96","2.98"
"8756","18","826.52","828.54","829","0.46","2.48"
"8798","9","827.63","829.65","830.33","0.68","2.7"
"8799","9","827.65","829.67","830.55","0.88","2.9"
"8841","9","828.95","830.97","831.77","0.8","2.82"
"8843","9","828.98","831","844.52","13.52","15.54"
"8850","8","829.88","831.9","834.02","2.12","4.14"
"8885","16","831.07","833.09","833.72","0.63","2.65"
"8922","7","831.99","834.01","835.45","1.44","3.46"
"8946","21","832.83","834.85","837.17","2.32","4.34"
"9069","3","842.3","844.32","844.86","0.54","2.56"
"9172","18","846.72","848.74","848.93","0.19","2.21"
"9178","11","846.93","848.95","849.31","0.36","2.38"
"9205","23","848.97","850.99","851.28","0.29","2.31"
"9368","14","859.75","861.77","861.93","0.16","2.18"
"9392","23","860.59","862.61","-1","-863.61","-861.59"
"9397","1","860.69","862.71","864.09","1.38","3.4"
"9400","1","860.72","862.74","863.17","0.42","2.45"
"9431","16","862.74","864.76","864.99","0.23","2.25"
"9539","3","868.21","870.23","875.72","5.49","7.51"
"9548","3","868.3","870.32","875.67","5.35","7.37"
"9704","11","877.67","879.69","880.07","0.38","2.4"
"9747","10","879.46","881.48","883.35","1.86","3.89"
"9749","5","879.7","881.72","881.8","0.08","2.1"
"9855","21","888.32","890.34","892.75","2.41","4.43"
"9919","2","892.78","894.8","-1","-895.8","-893.78"
"9943","1","893.92","895.94","898.5","2.56","4.58"
"9945","9","893.93","895.95","896.97","1.02","3.04"
"9946","9","893.93","895.95","909.78","13.83","15.85"
"9950","9","894.12","896.14","897.19","1.05","3.07"
"9951","9","894.14","896.16","897.16","1","3.02"
"9953","9","894.15","896.17","897.17","1","3.02"
"9954","9","894.15","896.17","896.91","0.74","2.76"
"9956","9","894.19","896.21","897.68","1.47","3.49"
"9975","9","895.23","897.25","898.04","0.79","2.81"
"9976","9","895.23","897.25","898.76","1.51","3.53"
"9987","9","895.65","897.67","898.71","1.04","3.06"
"9988","9","895.65","897.67","898.37","0.7","2.72"
"9992","9","895.68","897.7","911.62","13.92","15.94"
"10004","9","895.98","898","898.68","0.67","2.7"
"10019","9","896.42","898.44","899.22","0.78","2.8"
"10020","9","896.42","898.44","899.19","0.75","2.77"
"10021","9","896.43","898.45","899.51","1.06","3.08"
"10022","2","896.43","898.45","899.02","0.56","2.59"
"10024","1","896.47","898.49","900.6","2.11","4.13"
"10031","1","896.72","898.74","904.79","6.05","8.07"
"10048","1","897.12","899.14","899.57","0.42","2.45"
"10062","7","897.56","899.58","900.62","1.04","3.06"
"10066","9","897.58","899.6","900.34","0.74","2.76"
"10080","23","897.76","899.78","900.82","1.04","3.06"
"10082","9","897.81","899.83","901.36","1.53","3.55"
"10083","9","897.82","899.84","900.88","1.04","3.06"
"10084","9","897.82","899.84","913.87","14.03","16.05"
"10088","9","897.92","899.94","900.71","0.77","2.79"
"10092","9","898","900.02","914.05","14.03","16.05"
"10093","9","898","900.02","900.72","0.7","2.72"
"10112","4","898.67","900.69","901.69","1","3.02"
"10184","9","900.19","902.21","902.89","0.67","2.7"
"10190","9","900.28","902.3","903.77","1.47","3.49"
"10192","9","900.29","902.31","903.18","0.86","2.89"
"10198","10","900.38","902.4","903.62","1.22","3.24"
"10200","9","900.4","902.42","903.29","0.86","2.89"
"10201","9","900.42","902.44","903.32","0.88","2.9"
"10202","9","900.42","902.44","903.2","0.76","2.78"
"10204","9","900.46","902.48","903.5","1.02","3.04"
"10222","10","901","903.02","-1","-904.02","-902"
"10227","10","901.02","903.04","-1","-904.04","-902.02"
"10228","10","901.02","903.04","905.24","2.2","4.22"
"10237","10","901.15","903.17","905.07","1.9","3.92"
"10251","10","901.42","903.44","-1","-904.44","-902.42"
"10297","22","902.37","904.39","904.87","0.48","2.5"
"10299","8","902.38","904.4","905.23","0.83","2.85"
"10301","23","902.38","904.4","904.73","0.33","2.35"
"10304","23","902.44","904.46","905.15","0.69","2.71"
"10305","9","902.44","904.46","905.51","1.05","3.07"
"10311","23","902.75","904.77","905.03","0.26","2.28"
"10313","23","902.75","904.77","905.03","0.26","2.28"
"10319","10","902.85","904.87","906.61","1.74","3.76"
"10324","2","903.14","905.16","905.74","0.58","2.6"
"10340","19","903.71","905.73","910.33","4.6","6.62"
"10352","10","903.9","905.92","917.8","11.88","13.9"
"10364","22","904.2","906.22","906.7","0.48","2.5"
"10372","23","904.41","906.43","908.06","1.63","3.65"
"10375","23","904.55","906.57","906.87","0.3","2.32"
"10384","21","904.88","906.9","907.1","0.2","2.22"
"10750","1","923.49","925.51","925.95","0.44","2.46"
"10841","18","928.97","930.99","931.75","0.76","2.78"
"10846","18","929.28","931.3","931.76","0.46","2.48"
"10931","21","932.81","934.83","937.15","2.32","4.34"
"11032","1","937.3","939.32","941.86","2.54","4.56"
"11035","11","937.32","939.34","939.71","0.37","2.39"
"11047","8","937.72","939.74","941.85","2.11","4.13"
"11051","1","937.94","939.96","946.23","6.27","8.29"
"11054","11","937.96","939.98","940.83","0.85","2.87"
"11065","3","938.02","940.04","940.24","0.2","2.22"
"11092","11","938.8","940.82","941.82","1","3.02"
"11093","8","938.84","940.86","941.72","0.86","2.88"
"11113","3","939.3","941.33","941.86","0.53","2.56"
"11136","9","939.43","941.45","942.19","0.74","2.76"
"11137","9","939.43","941.45","942.45","1","3.02"
"11141","10","939.45","941.47","943.62","2.15","4.17"
"11143","9","939.45","941.47","942.52","1.05","3.07"
"11144","10","939.45","941.47","943.21","1.74","3.76"
"11146","10","939.46","941.48","953.36","11.88","13.9"
"11147","9","939.46","941.48","942.53","1.05","3.07"
"11148","9","939.46","941.48","942.24","0.76","2.78"
"11151","1","939.48","941.5","943.65","2.15","4.17"
"11153","9","939.49","941.51","942.58","1.07","3.09"
"11154","9","939.49","941.51","942.2","0.69","2.71"
"11156","9","939.54","941.56","942.65","1.09","3.11"
"11158","9","939.56","941.58","942.28","0.7","2.72"
"11159","9","939.66","941.68","942.38","0.7","2.72"
"11161","9","939.69","941.71","942.8","1.09","3.11"
"11162","9","939.69","941.71","942.48","0.77","2.79"
"11164","10","939.71","941.73","943.23","1.5","3.52"
"11168","9","939.9","941.92","942.92","1","3.02"
"11169","9","939.93","941.95","943.42","1.47","3.49"
"11170","9","939.93","941.95","942.63","0.68","2.7"
"11181","10","940.32","942.34","944.2","1.86","3.88"
"11520","18","957.71","959.73","959.92","0.19","2.21"
"11537","23","957.93","959.95","-1","-960.95","-958.93"
"11557","19","959.22","961.24","969.55","8.31","10.33"
"11604","14","962.54","964.56","968.63","4.07","6.09"
"11618","7","963.52","965.54","966.54","1","3.02"
"11711","19","968.58","970.6","975.2","4.6","6.62"
"11771","1","973.04","975.06","977.17","2.11","4.13"
"11827","9","974.92","976.94","978.41","1.47","3.49"
"11828","23","974.92","976.94","-1","-977.94","-975.92"
"11829","9","974.92","976.94","977.81","0.86","2.89"
"11831","9","974.92","976.94","978.41","1.47","3.49"
"11910","1","979.31","981.33","981.76","0.42","2.45"
"11916","23","979.31","981.34","982.91","1.57","3.6"
"11918","23","979.33","981.35","981.66","0.31","2.33"
"11927","1","979.98","982","983.34","1.34","3.36"
"11928","1","980.05","982.07","982.48","0.41","2.43"
"11994","7","988.1","990.12","990.6","0.48","2.5"
"12023","18","990.68","992.7","993.14","0.44","2.46"
"12069","21","997.1","999.12","1001.44","2.32","4.34"
"12143","10","1005.96","1007.98","1017.63","9.65","11.67"
"12147","2","1005.99","1008.01","-1","-1009.01","-1006.99"
"12149","9","1006.06","1008.08","1009.61","1.52","3.55"
"12150","9","1006.07","1008.09","1009.61","1.52","3.54"
"12151","9","1006.07","1008.09","1008.99","0.9","2.92"
"12153","9","1006.25","1008.27","1009.15","0.88","2.9"
"12155","9","1006.25","1008.27","1008.96","0.69","2.71"
"12163","9","1006.71","1008.73","1022.48","13.75","15.77"
"12164","9","1006.75","1008.77","1009.54","0.77","2.79"
"12165","9","1006.75","1008.77","1010.29","1.52","3.54"
