"clock","utilization","count","workload usage"
"878.1","0.83","17","14.0943"
"878.31","0.83","17","14.0943"
"878.51","0.83","17","14.0943"
"878.72","0.83","17","14.0943"
"878.93","0.83","17","14.0943"
"879.14","0.83","17","14.0943"
"879.35","0.83","17","14.0943"
"879.56","0.83","17","14.0943"
"879.76","0.83","17","14.0943"
"879.97","0.83","17","14.0943"
"880.18","0.83","17","14.0943"
"880.39","0.83","17","14.0943"
"880.6","0.83","17","14.0943"
"880.81","0.83","17","14.0943"
"881.01","0.83","17","14.0943"
"881.22","0.83","17","14.0943"
"881.43","0.83","17","14.0943"
"881.64","0.83","17","14.0943"
"881.85","0.83","17","14.0943"
"882.06","0.83","17","14.0417"
"882.26","0.81","17","13.7484"
"882.47","0.81","17","13.7484"
"882.68","0.81","17","13.7484"
"882.89","0.81","17","13.7484"
"883.1","0.81","17","13.7484"
"883.31","0.81","17","13.7484"
"883.51","0.81","17","13.7484"
"883.72","0.81","17","13.7484"
"883.93","0.81","17","13.7484"
"884.14","0.81","17","13.7484"
"884.35","0.81","17","13.7484"
"884.56","0.81","17","13.7484"
"884.76","0.81","17","13.7484"
"884.97","0.81","17","13.7484"
"885.18","0.81","17","13.7484"
"885.39","0.81","17","13.7484"
"885.6","0.81","17","13.7484"
"885.81","0.81","17","13.7484"
"886.01","0.81","17","13.7484"
"886.22","0.81","17","13.7484"
"886.43","0.81","17","13.7484"
"886.64","0.81","17","13.7484"
"886.85","0.81","17","13.7484"
"887.06","0.81","17","13.7484"
"887.26","0.81","17","13.7484"
"887.47","0.81","17","13.7484"
"887.68","0.81","17","13.7484"
"887.89","0.81","17","13.7484"
"888.1","0.81","17","13.7484"
"888.31","0.81","17","13.7484"
"888.51","0.81","17","13.7484"
"888.72","0.81","17","13.7484"
"888.93","0.81","17","13.7484"
"889.14","0.81","17","13.7484"
"889.35","0.81","17","13.7484"
"889.56","0.81","17","13.7484"
"889.76","0.81","17","13.7484"
"889.97","0.81","17","13.7484"
"890.18","0.81","17","13.7484"
"890.39","0.81","17","13.7484"
"890.6","0.81","17","13.7484"
"890.81","0.81","17","13.7484"
"891.01","0.81","17","13.7484"
"891.22","0.81","17","13.7484"
"891.43","0.81","17","13.7484"
"891.64","0.81","17","13.7484"
"891.85","0.81","17","13.7484"
"892.06","0.81","17","13.7484"
"892.26","0.81","17","13.7484"
"892.47","0.81","17","13.7484"
"892.68","0.81","17","13.7484"
"892.89","0.81","17","13.7484"
"893.1","0.82","16.3","13.3832"
"893.31","0.85","15","12.7108"
"893.51","0.85","15","12.7164"
"893.72","0.85","15","12.7494"
"893.93","0.85","15","12.7494"
"894.14","0.86","15","12.9113"
"894.35","0.86","16.62","14.3263"
"894.56","0.87","17","14.7098"
"894.76","0.87","17","14.7098"
"894.97","0.87","17","14.7098"
"895.18","0.87","17","14.7098"
"895.39","0.87","17","14.7098"
"895.6","0.87","17","14.7098"
"895.81","0.87","17.49","15.1996"
"896.01","0.87","18.34","15.8969"
"896.22","0.83","20","16.6122"
"896.43","0.83","20","16.6122"
"896.64","0.85","20","16.9336"
"896.85","0.86","20","17.208"
"897.06","0.84","20.68","17.4681"
"897.26","0.84","21","17.5728"
"897.47","0.84","21","17.5736"
"897.68","0.85","21","17.7657"
"897.89","0.87","21.5","18.7805"
"898.1","0.87","22.93","19.9622"
"898.31","0.87","23.63","20.5316"
"898.51","0.86","24","20.6873"
"898.72","0.86","24","20.6966"
"898.93","0.87","24","20.8469"
"899.14","0.88","24","21.0115"
"899.35","0.88","24","21.0152"
"899.56","0.88","24","21.0152"
"899.76","0.88","24","21.0152"
"899.97","0.88","24","21.0152"
"900.18","0.88","24","21.029"
"900.39","0.87","25.9","22.5121"
"900.6","0.86","27","23.1845"
"900.81","0.86","27","23.2634"
"901.01","0.86","27","23.2634"
"901.22","0.87","27","23.4909"
"901.43","0.87","27","23.5716"
"901.64","0.87","27","23.5716"
"901.85","0.87","27","23.5716"
"902.06","0.88","27","23.8016"
"902.26","0.88","27","23.8216"
"902.47","0.88","27","23.8216"
"902.68","0.88","27","23.8216"
"902.89","0.88","27","23.8216"
"903.1","0.88","27","23.8216"
"903.31","0.88","27","23.8216"
"903.51","0.88","27","23.8216"
"903.72","0.88","27","23.8216"
"903.93","0.88","27","23.8216"
"904.14","0.88","27","23.8216"
"904.35","0.88","27","23.8216"
"904.56","0.88","27","23.8216"
"904.76","0.88","27","23.8216"
"904.97","0.88","27","23.8216"
"905.18","0.88","27","23.8216"
"905.39","0.88","27","23.8216"
"905.6","0.88","27","23.8216"
"905.81","0.88","27","23.8216"
"906.01","0.88","27","23.8216"
"906.22","0.88","27","23.8216"
"906.43","0.88","27","23.8216"
"906.64","0.88","27","23.8216"
"906.85","0.88","27","23.8216"
"907.06","0.88","27","23.8216"
"907.26","0.88","27","23.8216"
"907.47","0.88","27","23.8216"
"907.68","0.88","27","23.8216"
"907.89","0.88","27","23.8216"
"908.1","0.88","27","23.8216"
"908.31","0.88","27","23.8216"
"908.51","0.88","27","23.8216"
"908.72","0.88","27","23.8216"
"908.93","0.88","27","23.8216"
"909.14","0.88","27","23.8216"
"909.35","0.88","27","23.8216"
"909.56","0.88","27","23.8216"
"909.76","0.88","27","23.8216"
"909.97","0.88","27","23.8216"
"910.18","0.88","27","23.8216"
"910.39","0.88","27","23.8216"
"910.6","0.88","27","23.8216"
"910.81","0.88","27","23.8216"
"911.01","0.88","27","23.8216"
"911.22","0.88","27","23.8216"
"911.43","0.88","27","23.8216"
"911.64","0.88","27","23.8216"
"911.85","0.88","27","23.8216"
"912.06","0.88","27","23.8216"
"912.26","0.88","27","23.8216"
"912.47","0.88","27","23.8216"
"912.68","0.88","27","23.8216"
"912.89","0.88","27","23.8216"
"913.1","0.88","27","23.8216"
"913.31","0.88","27","23.8216"
"913.51","0.88","27","23.8216"
"913.72","0.88","27","23.8216"
"913.93","0.88","27","23.8216"
"914.14","0.88","27","23.8216"
"914.35","0.88","27","23.8216"
"914.56","0.88","27","23.8216"
"914.76","0.88","27","23.8216"
"914.97","0.88","27","23.8216"
"915.18","0.87","22.49","19.5437"
"915.39","0.86","21","18.1329"
"915.6","0.86","21","18.1329"
"915.81","0.86","21","18.1329"
"916.01","0.86","21","18.1329"
"916.22","0.86","21","18.1329"
"916.43","0.86","21.3","18.2906"
"916.64","0.85","23","19.6478"
"916.85","0.86","23","19.6893"
"917.06","0.86","23","19.6893"
"917.26","0.86","23","19.6893"
"917.47","0.86","23","19.6893"
"917.68","0.86","23","19.6893"
"917.89","0.86","23","19.6893"
"918.1","0.86","23","19.6893"
"918.31","0.86","23","19.6893"
"918.51","0.86","23","19.6893"
"918.72","0.86","23","19.6893"
"918.93","0.86","23","19.6893"
"919.14","0.86","23","19.6893"
"919.35","0.86","23","19.6893"
"919.56","0.86","23","19.6893"
"919.76","0.86","23","19.6893"
"919.97","0.86","23","19.6893"
"920.18","0.86","23","19.6893"
"920.39","0.86","23","19.6893"
"920.6","0.86","23","19.6893"
"920.81","0.86","23","19.6893"
"921.01","0.86","23","19.6893"
"921.22","0.86","23","19.6893"
"921.43","0.86","23","19.6893"
"921.64","0.86","23","19.6893"
"921.85","0.86","23","19.6893"
"922.06","0.86","23","19.6893"
"922.26","0.86","23","19.6893"
"922.47","0.86","23","19.6893"
"922.68","0.86","23","19.6893"
"922.89","0.86","23","19.6893"
"923.1","0.86","23","19.6893"
"923.31","0.86","23","19.6893"
"923.51","0.86","23","19.6893"
"923.72","0.86","23","19.6893"
"923.93","0.86","23","19.6893"
"924.14","0.86","23","19.6893"
"924.35","0.86","23","19.6893"
"924.56","0.86","23","19.6893"
"924.76","0.86","23","19.6893"
"924.97","0.86","23","19.6893"
"925.18","0.86","23","19.6893"
"925.39","0.86","23","19.6893"
"925.6","0.86","23","19.6893"
"925.81","0.86","23","19.6893"
"926.01","0.86","23","19.6893"
"926.22","0.85","23","19.5791"
"926.43","0.85","23","19.5736"
"926.64","0.85","23","19.5736"
"926.85","0.85","23","19.5736"
"927.06","0.85","23","19.5736"
"927.26","0.85","23","19.5736"
"927.47","0.85","23","19.5736"
"927.68","0.85","23","19.5736"
"927.89","0.85","23","19.5736"
"928.1","0.85","23","19.5736"
"928.31","0.85","23","19.5736"
"928.51","0.85","23","19.5736"
"928.72","0.85","23","19.5736"
"928.93","0.85","23","19.5736"
"929.14","0.85","23","19.5736"
"929.35","0.85","23","19.5736"
"929.56","0.85","23","19.5736"
"929.76","0.85","23","19.5736"
"929.97","0.85","23","19.5736"
"930.18","0.85","23","19.5736"
"930.39","0.85","23","19.5736"
"930.6","0.85","23","19.5736"
"930.81","0.85","23","19.5736"
"931.01","0.85","23","19.5736"
"931.22","0.85","23","19.5736"
"931.43","0.85","23","19.5736"
"931.64","0.85","23","19.5736"
"931.85","0.85","23","19.5736"
"932.06","0.85","23","19.5736"
"932.26","0.85","23","19.5736"
"932.47","0.85","23","19.5736"
"932.68","0.85","23","19.5736"
"932.89","0.85","23","19.5736"
"933.1","0.85","23","19.5736"
"933.31","0.85","23","19.5736"
"933.51","0.85","23","19.5736"
"933.72","0.85","23","19.5736"
"933.93","0.85","23","19.5736"
"934.14","0.85","23","19.5736"
"934.35","0.85","23","19.5736"
"934.56","0.85","23","19.5736"
"934.76","0.85","23","19.5736"
"934.97","0.85","23","19.5736"
"935.18","0.85","23","19.5736"
"935.39","0.85","23","19.5736"
"935.6","0.85","23","19.5736"
"935.81","0.85","23","19.5736"
"936.01","0.85","23","19.5736"
"936.22","0.85","23","19.5736"
"936.43","0.85","23","19.5736"
"936.64","0.85","23","19.5736"
"936.85","0.85","23","19.5736"
"937.06","0.86","22.24","19.0653"
"937.26","0.9","18","16.2296"
"937.47","0.9","18","16.2296"
"937.68","0.9","18","16.2296"
"937.89","0.9","18","16.2296"
"938.1","0.9","18","16.2296"
"938.31","0.9","18","16.2296"
"938.51","0.9","18","16.2296"
"938.72","0.9","18","16.2296"
"938.93","0.9","18","16.2296"
"939.14","0.9","18","16.2357"
"939.35","0.9","18","16.2527"
"939.56","0.92","18.34","16.8833"
"939.76","0.91","19.96","18.2426"
"939.97","0.92","20.09","18.5664"
"940.18","0.9","21","18.9704"
"940.39","0.91","21","19.0547"
"940.6","0.91","21","19.0584"
"940.81","0.92","21","19.2858"
"941.01","0.92","21","19.2858"
"941.22","0.92","21","19.2858"
"941.43","0.92","21","19.2858"
"941.64","0.92","21","19.2858"
"941.85","0.92","21","19.2858"
"942.06","0.92","21","19.2858"
"942.26","0.92","21","19.2858"
"942.47","0.92","21","19.2858"
"942.68","0.92","21","19.2858"
"942.89","0.92","21","19.2858"
"943.1","0.92","21","19.2858"
"943.31","0.92","21","19.2858"
"943.51","0.92","21","19.2858"
"943.72","0.92","21","19.2858"
"943.93","0.92","21","19.2858"
"944.14","0.92","21","19.2858"
"944.35","0.92","21","19.2858"
"944.56","0.92","21","19.2858"
"944.76","0.92","21","19.2858"
"944.97","0.92","21","19.2858"
"945.18","0.92","21","19.2858"
"945.39","0.92","21","19.2858"
"945.6","0.92","21","19.2858"
"945.81","0.92","21","19.2858"
"946.01","0.92","21","19.2858"
"946.22","0.92","21","19.2858"
"946.43","0.92","21","19.2858"
"946.64","0.92","21","19.2858"
"946.85","0.92","21","19.2858"
"947.06","0.92","21","19.2858"
"947.26","0.92","21","19.2858"
"947.47","0.92","21","19.2858"
"947.68","0.92","21","19.2858"
"947.89","0.92","21","19.2858"
"948.1","0.92","21","19.2316"
"948.31","0.91","21","19.1319"
"948.51","0.91","21","19.1319"
"948.72","0.91","21","19.1319"
"948.93","0.91","21","19.1319"
"949.14","0.91","21","19.1319"
"949.35","0.91","21","19.1319"
"949.56","0.91","21","19.1319"
"949.76","0.91","21","19.1319"
"949.97","0.91","21","19.1319"
"950.18","0.91","21","19.1319"
"950.39","0.91","21","19.1319"
"950.6","0.91","21","19.1319"
"950.81","0.91","21","19.1319"
"951.01","0.91","21","19.1319"
"951.22","0.91","21","19.1319"
"951.43","0.91","21","19.1319"
"951.64","0.91","21","19.1319"
"951.85","0.91","21","19.1319"
"952.06","0.91","21","19.1319"
"952.26","0.91","21","19.1319"
"952.47","0.91","21","19.1319"
"952.68","0.91","21","19.1319"
"952.89","0.91","21","19.1319"
"953.1","0.91","21","19.1319"
"953.31","0.91","21","19.1319"
"953.51","0.91","21","19.1319"
"953.72","0.91","21","19.1319"
"953.93","0.91","21","19.1319"
"954.14","0.91","21","19.1319"
"954.35","0.91","21","19.1319"
"954.56","0.91","21","19.1319"
"954.76","0.91","21","19.1319"
"954.97","0.91","21","19.1319"
"955.18","0.91","21","19.1319"
"955.39","0.91","21","19.1319"
"955.6","0.91","21","19.1319"
"955.81","0.91","21","19.1319"
"956.01","0.91","21","19.1319"
"956.22","0.91","21","19.1319"
"956.43","0.91","21","19.1319"
"956.64","0.91","21","19.1319"
"956.85","0.91","21","19.1319"
"957.06","0.91","21","19.1319"
"957.26","0.91","21","19.1319"
"957.47","0.9","21.23","19.1721"
"957.68","0.88","22.67","19.8444"
"957.89","0.86","25","21.3801"
"958.1","0.86","25","21.3801"
"958.31","0.86","25","21.3801"
"958.51","0.86","25","21.3801"
"958.72","0.86","25","21.3801"
"958.93","0.86","25","21.3801"
"959.14","0.84","25","20.8815"
"959.35","0.82","25","20.4768"
"959.56","0.82","25","20.4768"
"959.76","0.82","25","20.4768"
"959.97","0.82","25","20.4768"
"960.18","0.82","25","20.4768"
"960.39","0.82","25","20.4768"
"960.6","0.82","25","20.4768"
"960.81","0.82","25","20.4768"
"961.01","0.82","25","20.4768"
"961.22","0.82","25","20.4768"
"961.43","0.82","25","20.4768"
"961.64","0.82","25","20.4768"
"961.85","0.82","25","20.4768"
"962.06","0.82","25","20.4768"
"962.26","0.82","25","20.4768"
"962.47","0.82","25","20.4768"
"962.68","0.82","25","20.4768"
"962.89","0.82","25","20.4768"
"963.1","0.82","25","20.4768"
"963.31","0.82","25","20.4768"
"963.51","0.82","25","20.4768"
"963.72","0.82","25","20.4768"
"963.93","0.82","25","20.4768"
"964.14","0.82","25","20.4768"
"964.35","0.82","25","20.4768"
"964.56","0.82","25","20.4768"
"964.76","0.82","25","20.4768"
"964.97","0.82","25","20.4768"
"965.18","0.82","25","20.4768"
"965.39","0.82","25","20.4768"
"965.6","0.82","25","20.4768"
"965.81","0.82","25","20.4768"
"966.01","0.82","25","20.4768"
"966.22","0.82","25","20.4768"
"966.43","0.82","25","20.4768"
"966.64","0.82","25","20.4768"
"966.85","0.82","25","20.4768"
"967.06","0.82","25","20.4768"
"967.26","0.82","25","20.4768"
"967.47","0.82","25","20.4768"
"967.68","0.82","25","20.4768"
"967.89","0.82","25","20.4768"
"968.1","0.82","25","20.4768"
"968.31","0.82","25","20.4768"
"968.51","0.82","25","20.4768"
"968.72","0.82","25","20.4768"
"968.93","0.82","25","20.4768"
"969.14","0.82","25","20.4768"
"969.35","0.82","25","20.4768"
"969.56","0.82","25","20.4768"
"969.76","0.82","25","20.4768"
"969.97","0.82","25","20.4768"
"970.18","0.8","20.49","16.412"
"970.39","0.79","19","15.0714"
"970.6","0.79","19","15.0714"
"970.81","0.79","19","15.0714"
"971.01","0.79","19","15.0714"
"971.22","0.79","19","15.0714"
"971.43","0.79","19","15.0714"
"971.64","0.8","19","15.1522"
"971.85","0.8","19","15.2486"
"972.06","0.8","19","15.2486"
"972.26","0.8","19","15.2486"
"972.47","0.8","19","15.2486"
"972.68","0.8","19","15.2486"
"972.89","0.8","19","15.2486"
"973.1","0.8","19","15.2486"
"973.31","0.8","19","15.2486"
"973.51","0.8","19","15.2486"
"973.72","0.8","19","15.2486"
"973.93","0.8","19","15.2486"
"974.14","0.8","19","15.2486"
"974.35","0.8","19","15.2486"
"974.56","0.8","19","15.2486"
"974.76","0.8","19","15.2486"
"974.97","0.81","19","15.3191"
"975.18","0.84","19","15.9057"
"975.39","0.84","19","15.9403"
"975.6","0.84","19","15.9403"
"975.81","0.84","19","15.9403"
"976.01","0.84","19","15.9403"
"976.22","0.84","19","15.9403"
"976.43","0.84","19","15.9403"
"976.64","0.84","19","15.9403"
"976.85","0.84","19","15.9403"
"977.06","0.84","19","15.9403"
"977.26","0.84","19","15.9403"
"977.47","0.84","19","15.9403"
"977.68","0.84","19","15.9403"
"977.89","0.84","19","15.9403"
"978.1","0.84","19","15.9403"
"978.31","0.84","19","15.9403"
"978.51","0.84","19","15.9403"
"978.72","0.84","19","15.9403"
"978.93","0.84","19","15.9403"
"979.14","0.84","19","15.9403"
"979.35","0.84","19","15.9403"
"979.56","0.84","19","15.9403"
"979.76","0.84","19","15.9403"
"979.97","0.84","19","15.9403"
"980.18","0.84","19","15.9403"
"980.39","0.84","19","15.9403"
"980.6","0.84","19","15.9403"
"980.81","0.84","19","15.9403"
"981.01","0.84","19","15.9403"
"981.22","0.82","18.05","14.7139"
"981.43","0.81","18","14.6521"
"981.64","0.81","18","14.6521"
"981.85","0.81","18","14.6521"
"982.06","0.81","18","14.6521"
"982.26","0.81","18","14.6521"
"982.47","0.81","18","14.6521"
"982.68","0.81","18","14.6521"
"982.89","0.81","18","14.6521"
"983.1","0.81","18","14.6521"
"983.31","0.81","18","14.6521"
"983.51","0.81","18","14.6521"
"983.72","0.81","18","14.6521"
"983.93","0.81","18","14.6521"
"984.14","0.81","18","14.6521"
"984.35","0.81","18","14.6521"
"984.56","0.81","18","14.6521"
"984.76","0.81","18","14.6521"
"984.97","0.81","18","14.6521"
"985.18","0.81","18","14.6521"
"985.39","0.81","18","14.6521"
"985.6","0.81","18","14.6521"
"985.81","0.81","18","14.6521"
"986.01","0.81","18","14.6521"
"986.22","0.81","18","14.6521"
"986.43","0.81","18","14.6521"
"986.64","0.81","18","14.6521"
"986.85","0.81","18","14.6521"
"987.06","0.81","18","14.6521"
"987.26","0.81","18","14.6521"
"987.47","0.81","18","14.6521"
"987.68","0.81","18","14.6521"
"987.89","0.81","18","14.6521"
"988.1","0.81","18","14.6521"
"988.31","0.81","18","14.6521"
"988.51","0.81","18","14.6521"
"988.72","0.81","18","14.6521"
"988.93","0.81","18","14.6521"
"989.14","0.81","18","14.6521"
"989.35","0.81","18","14.6521"
"989.56","0.81","18","14.6521"
"989.76","0.81","18","14.6543"
"989.97","0.82","18","14.6861"
"990.18","0.82","18","14.6983"
"990.39","0.82","18","14.6983"
"990.6","0.82","18","14.6983"
"990.81","0.82","18","14.6983"
"991.01","0.82","18","14.6983"
"991.22","0.82","18","14.6983"
"991.43","0.82","18","14.6983"
"991.64","0.82","18","14.6983"
"991.85","0.82","18","14.6983"
"992.06","0.8","17.54","14.141"
"992.26","0.74","15","11.0318"
"992.47","0.74","15","11.0318"
"992.68","0.74","15","11.0318"
"992.89","0.74","15","11.0318"
"993.1","0.74","15","11.0318"
"993.31","0.74","15","11.0318"
"993.51","0.74","15","11.0318"
"993.72","0.74","15","11.0318"
"993.93","0.74","15","11.0318"
"994.14","0.74","15","11.0318"
"994.35","0.74","15","11.0318"
"994.56","0.74","15","11.0318"
"994.76","0.74","15","11.0318"
"994.97","0.74","15","11.0318"
"995.18","0.74","15","11.0318"
"995.39","0.74","15","11.0318"
"995.6","0.74","15","11.0318"
"995.81","0.74","15","11.0318"
"996.01","0.74","15","11.0318"
"996.22","0.74","15","11.0318"
"996.43","0.74","15","11.0318"
"996.64","0.74","15","11.0318"
"996.85","0.74","15","11.0318"
"997.06","0.74","15","11.0318"
"997.26","0.74","15","11.0318"
"997.47","0.74","15","11.0318"
"997.68","0.74","15","11.0318"
"997.89","0.74","15","11.0318"
"998.1","0.74","15","11.0318"
"998.31","0.74","15","11.0318"
"998.51","0.74","15","11.0318"
"998.72","0.74","15","11.0318"
"998.93","0.74","15","11.0318"
"999.14","0.74","15","11.0318"
"999.35","0.74","15","11.0318"
"999.56","0.74","15","11.0318"
"999.76","0.74","15","11.0318"
"999.97","0.74","15","11.0318"
"1000.18","0.74","15","11.0318"
"1000.39","0.74","15","11.0318"
"1000.6","0.74","15","11.0318"
"1000.81","0.74","15","11.0318"
"1001.01","0.74","15","11.0318"
"1001.22","0.74","15","11.0318"
"1001.43","0.74","15","11.0318"
"1001.64","0.74","15","11.0318"
"1001.85","0.74","15","11.0318"
"1002.06","0.74","15","11.0318"
"1002.26","0.74","15","11.0318"
"1002.47","0.74","15","11.0318"
"1002.68","0.74","15","11.0318"
"1002.89","0.74","15","11.0318"
"1003.1","0.67","15","10.0828"
"1003.31","0.56","15","8.3357"
"1003.51","0.56","15","8.3357"
"1003.72","0.56","15","8.3357"
"1003.93","0.56","15","8.3357"
"1004.14","0.56","15","8.3357"
"1004.35","0.56","15","8.3357"
"1004.56","0.56","15","8.3357"
"1004.76","0.56","15","8.3357"
"1004.97","0.57","15","8.5322"
"1005.18","0.58","15","8.6816"
"1005.39","0.62","15","9.2793"
"1005.6","0.62","15","9.3733"
"1005.81","0.62","15","9.3733"
"1006.01","0.62","15","9.3733"
"1006.22","0.63","15","9.4799"
"1006.43","0.65","15","9.8064"
"1006.64","0.66","15","9.8922"
"1006.85","0.72","15","10.7835"
"1007.06","0.75","15","11.2722"
"1007.26","0.75","15","11.2722"
"1007.47","0.77","15","11.5517"
"1007.68","0.77","15","11.6181"
"1007.89","0.77","15","11.6181"
"1008.1","0.77","15","11.6181"
"1008.31","0.77","15","11.6181"
"1008.51","0.77","15","11.6181"
"1008.72","0.77","15","11.6181"
"1008.93","0.78","15","11.7121"
"1009.14","0.81","15","12.0885"
"1009.35","0.82","15","12.3098"
"1009.56","0.82","15","12.3098"
"1009.76","0.82","15","12.3098"
"1009.97","0.82","15","12.3098"
"1010.18","0.82","15","12.3098"
"1010.39","0.82","15","12.3098"
"1010.6","0.82","15","12.3098"
"1010.81","0.82","15","12.3098"
"1011.01","0.82","15","12.3098"
"1011.22","0.82","15","12.3098"
"1011.43","0.82","15","12.3098"
"1011.64","0.82","15","12.3098"
"1011.85","0.82","15","12.3098"
"1012.06","0.82","15","12.3098"
"1012.26","0.82","15","12.3098"
"1012.47","0.82","15","12.3098"
"1012.68","0.82","15","12.3098"
"1012.89","0.82","15","12.3098"
"1013.1","0.82","15","12.3098"
"1013.31","0.82","15","12.3098"
"1013.51","0.82","15","12.3098"
"1013.72","0.82","15","12.3098"
"1013.93","0.82","15","12.3098"
"1014.14","0.8","15","12.0459"
"1014.35","0.79","15","11.8317"
"1014.56","0.79","15","11.8317"
"1014.76","0.79","15","11.8317"
"1014.97","0.79","15","11.8317"
"1015.18","0.79","15","11.8317"
"1015.39","0.79","15","11.8317"
"1015.6","0.79","15","11.8317"
"1015.81","0.79","15","11.8317"
"1016.01","0.79","15","11.8317"
"1016.22","0.79","15","11.8317"
"1016.43","0.79","15","11.8317"
"1016.64","0.79","15","11.8317"
"1016.85","0.79","15","11.8317"
"1017.06","0.79","15","11.8317"
"1017.26","0.79","15","11.8317"
"1017.47","0.79","15","11.8317"
"1017.68","0.79","15","11.8317"
"1017.89","0.79","15","11.8317"
"1018.1","0.79","15","11.8317"
"1018.31","0.79","15","11.8317"
"1018.51","0.79","15","11.8317"
"1018.72","0.79","15","11.8317"
"1018.93","0.79","15","11.8317"
"1019.14","0.79","15","11.8317"
"1019.35","0.79","15","11.8317"
"1019.56","0.79","15","11.8317"
"1019.76","0.79","15","11.8317"
"1019.97","0.79","15","11.8317"
"1020.18","0.79","15","11.8317"
"1020.39","0.79","15","11.8317"
"1020.6","0.79","15","11.8317"
"1020.81","0.79","15","11.8317"
"1021.01","0.79","15","11.8317"
"1021.22","0.79","15","11.8317"
"1021.43","0.79","15","11.8317"
"1021.64","0.79","15","11.8317"
"1021.85","0.79","15","11.8317"
"1022.06","0.79","15","11.8317"
"1022.26","0.79","15","11.8601"
"1022.47","0.79","15.04","11.9394"
"1022.68","0.81","16","12.9431"
"1022.89","0.85","16","13.5207"
"1023.1","0.85","16","13.6729"
"1023.31","0.85","16","13.6729"
"1023.51","0.85","16","13.6729"
"1023.72","0.85","16","13.6729"
"1023.93","0.85","16","13.6729"
"1024.14","0.85","16","13.6729"
"1024.35","0.86","16","13.7044"
"1024.56","0.86","16","13.7887"
"1024.76","0.86","16","13.7887"
"1024.97","0.86","16","13.7887"
"1025.18","0.84","16","13.3985"
"1025.39","0.83","16","13.2699"
"1025.6","0.83","16","13.2699"
"1025.81","0.83","16","13.2699"
"1026.01","0.83","16","13.2699"
"1026.22","0.83","16","13.3085"
"1026.43","0.83","16","13.3085"
"1026.64","0.83","16","13.3085"
"1026.85","0.83","16","13.3085"
"1027.06","0.83","16","13.3085"
"1027.26","0.83","16","13.3085"
"1027.47","0.83","16","13.3085"
"1027.68","0.83","16","13.3085"
"1027.89","0.83","16","13.3085"
"1028.1","0.83","16","13.3085"
"1028.31","0.83","16","13.3085"
"1028.51","0.83","16","13.3085"
"1028.72","0.83","16","13.3085"
"1028.93","0.83","16","13.3085"
"1029.14","0.83","16","13.3085"
"1029.35","0.83","16","13.3085"
"1029.56","0.83","16","13.3085"
"1029.76","0.83","16","13.3085"
"1029.97","0.83","16","13.3085"
"1030.18","0.83","16","13.3085"
"1030.39","0.83","16","13.3085"
"1030.6","0.83","16","13.3085"
"1030.81","0.83","16","13.3085"
"1031.01","0.86","16","13.7069"
"1031.22","0.86","16","13.8273"
"1031.43","0.86","16","13.8273"
"1031.64","0.86","16","13.8273"
"1031.85","0.86","16","13.8273"
"1032.06","0.85","16.44","13.9034"
"1032.26","0.82","17","14.0002"
"1032.47","0.82","17","14.0002"
"1032.68","0.83","17","14.0777"
"1032.89","0.84","17","14.3461"
"1033.1","0.84","17","14.3461"
"1033.31","0.83","17.63","14.7155"
"1033.51","0.83","18","14.8649"
"1033.72","0.83","18","14.8649"
"1033.93","0.83","18","14.8649"
"1034.14","0.83","18","14.8649"
"1034.35","0.83","18","14.8649"
"1034.56","0.83","18","14.8649"
"1034.76","0.83","18","14.8649"
"1034.97","0.83","18","14.8649"
"1035.18","0.83","18","14.8649"
"1035.39","0.83","18","14.8649"
"1035.6","0.83","18","14.8649"
"1035.81","0.83","18","14.8649"
"1036.01","0.83","18","14.8649"
"1036.22","0.8","18","14.3343"
"1036.43","0.79","18","14.3075"
"1036.64","0.79","18","14.3075"
"1036.85","0.79","18","14.3075"
"1037.06","0.79","18","14.3075"
"1037.26","0.79","18","14.3075"
"1037.47","0.79","18","14.3075"
"1037.68","0.79","18","14.3075"
"1037.89","0.79","18","14.3075"
"1038.1","0.79","18","14.3075"
"1038.31","0.79","18","14.3075"
"1038.51","0.79","18","14.3075"
"1038.72","0.79","18","14.3075"
"1038.93","0.79","18","14.3075"
"1039.14","0.79","18","14.3075"
"1039.35","0.79","18","14.3075"
"1039.56","0.79","18","14.3075"
"1039.76","0.79","18","14.3075"
"1039.97","0.79","18","14.3075"
"1040.18","0.79","18","14.3075"
"1040.39","0.79","18","14.3075"
"1040.6","0.79","18","14.3075"
"1040.81","0.79","18","14.3075"
"1041.01","0.79","18","14.3075"
"1041.22","0.79","18","14.3075"
"1041.43","0.79","18","14.3075"
"1041.64","0.79","18","14.3075"
"1041.85","0.79","18","14.3075"
"1042.06","0.79","18","14.3075"
"1042.26","0.79","18","14.3075"
"1042.47","0.79","18","14.3075"
"1042.68","0.79","18","14.3075"
"1042.89","0.79","18","14.3075"
"1043.1","0.79","18","14.3075"
"1043.31","0.79","18","14.3075"
"1043.51","0.79","18","14.3075"
"1043.72","0.79","18","14.3075"
"1043.93","0.79","18","14.3075"
"1044.14","0.79","18","14.3075"
"1044.35","0.79","18","14.3075"
"1044.56","0.79","18","14.3075"
"1044.76","0.79","18","14.3075"
"1044.97","0.79","18","14.3075"
"1045.18","0.79","18","14.3075"
"1045.39","0.79","18","14.3075"
"1045.6","0.79","18","14.3075"
"1045.81","0.79","18","14.3075"
"1046.01","0.79","18","14.3075"
